-14.2162895,-17.249786,-4.866518,-1.8095036,-5.1346664,-2.128704,-0.5285206,0.0,-2.5263157,-3.7664165,-12.838287,-2.4485168,-4.830612,-2.9728737,-4.707157,-7.498375
-8.783379,-12.633001,-5.236887,-3.2194576,-8.16412,-1.0635128,-5.9892616,-3.5147362,-4.6547337,-7.522354,-9.0372925,-5.9413605,-4.413376,-4.625574,-6.892721,-2.9072437
-12.416065,-9.240908,-4.051138,-10.998077,-4.27672,-10.286087,-7.309057,-11.96328,-17.60375,-10.987619,-6.3009663,-9.751802,-4.387989,-15.638294,-20.973389,-3.4125175
-21.974333,-10.795664,-7.153553,-11.644852,-6.66506,-10.681015,-11.344446,-11.876801,-16.152145,-13.491013,-11.153259,-9.641211,-8.162182,-14.420149,-18.306572,-7.8394737
-22.78772,-11.535706,-7.866787,-8.08931,-16.501965,-16.500916,-16.820726,-19.794636,-17.809227,-15.795892,-13.548014,-18.185143,-15.18899,-10.607227,-13.920767,-12.510294
-18.329304,-9.596668,-16.663923,-6.8016167,-15.655074,-16.51128,-14.517204,-23.221281,-29.945877,-17.441025,-14.925407,-29.113434,-14.175211,-11.17057,-11.649805,-9.6437645
-15.786834,-11.859127,-18.459297,-8.587551,-12.411858,-21.838055,-14.080101,-25.244541,-21.630983,-12.521706,-15.0853405,-15.175283,-11.570917,-15.210482,-19.131111,-12.234753
-17.721703,-7.533428,-15.791076,-10.924927,-9.175129,-21.799389,-14.768888,-23.684498,-17.535969,-15.7906685,-19.415154,-16.113049,-11.542868,-18.130009,-22.196087,-20.158459
-16.83243,-7.1657333,-8.938269,-10.820719,-10.546761,-22.000462,-21.159363,-28.526293,-24.097834,-16.301369,-15.238712,-17.091118,-14.723663,-19.987339,-18.415285,-21.01843
-13.902245,-12.95229,-12.753847,-17.3804,-15.166096,-20.431479,-22.96296,-24.732298,-21.458733,-17.113832,-12.476561,-14.529289,-15.83572,-17.655338,-18.913574,-19.03575
-10.187571,-14.036751,-17.45262,-14.997126,-10.237751,-17.437021,-23.786013,-25.763783,-17.3576,-14.409664,-13.413174,-12.715778,-13.01396,-14.639315,-13.637882,-21.491882
-10.1828,-17.16679,-13.4893055,-16.827274,-10.997677,-22.665417,-22.93632,-19.11252,-19.746181,-18.674154,-14.575827,-16.902998,-15.361925,-22.595562,-17.403618,-20.253027
-13.124649,-14.785858,-6.959978,-19.381264,-9.811567,-20.421867,-21.389496,-18.045921,-19.95287,-17.879341,-21.014622,-26.438696,-19.451727,-22.460672,-17.782463,-19.995693
-23.05603,-9.471947,-8.521801,-19.069256,-9.164219,-19.684572,-21.74467,-21.12365,-14.984606,-15.631001,-19.673239,-24.25457,-20.739723,-18.579748,-20.429035,-21.370762
-22.2253,-10.282055,-16.062216,-23.353,-14.17564,-22.597664,-20.568405,-19.823753,-15.766672,-21.277096,-17.322954,-16.571682,-23.461891,-21.067097,-17.599342,-21.643631
-23.57316,-19.400902,-13.890997,-21.035583,-16.933846,-24.087948,-20.41039,-22.45961,-13.93223,-24.324373,-17.139923,-20.977236,-19.2786,-19.70729,-16.938423,-23.15558
-29.660711,-21.29868,-16.855026,-21.915003,-18.56528,-19.46597,-21.752514,-21.091976,-14.374115,-20.796413,-17.466198,-28.372393,-20.238564,-16.754356,-20.127491,-20.30312
-30.569107,-20.503223,-16.647923,-19.38617,-17.385147,-15.280745,-27.706766,-21.664257,-18.102901,-22.772219,-19.464758,-15.83269,-22.62669,-18.627949,-14.4207,-20.998463
-25.363695,-13.696993,-15.888018,-21.779331,-17.821873,-25.398714,-27.987345,-18.547901,-22.004353,-23.172325,-25.603125,-18.306282,-21.445354,-24.210953,-16.123775,-23.721529
-21.489597,-10.214954,-10.26231,-24.667236,-22.516422,-23.142044,-24.176579,-21.75823,-21.58287,-17.782139,-22.146305,-18.006088,-18.691284,-18.265676,-24.386791,-26.142338
-26.615057,-13.9826565,-10.341621,-23.118837,-18.877073,-23.526756,-25.50336,-18.297155,-26.8743,-24.884941,-24.078735,-14.788481,-17.771185,-15.39123,-26.319267,-22.748276
-23.18845,-9.522041,-11.721138,-24.231577,-15.11297,-22.903849,-30.315884,-21.490923,-23.593517,-27.428694,-20.886002,-20.25607,-21.149366,-17.637459,-21.496185,-24.384369
-16.30856,-11.043007,-20.8656,-21.419676,-17.185913,-22.046772,-25.793226,-21.09939,-18.541174,-24.213951,-21.016907,-19.882832,-19.739048,-14.771921,-18.66422,-32.724678
-14.612028,-15.460844,-18.35946,-18.023855,-17.199959,-20.359985,-22.138588,-21.240608,-17.558163,-22.717522,-22.409836,-19.705475,-24.00278,-20.48097,-20.467812,-28.485588
-14.7966385,-23.527416,-14.5789585,-17.841446,-25.54213,-23.858234,-20.184032,-23.525486,-23.44659,-25.857508,-19.06057,-24.965038,-26.874817,-21.493906,-18.382326,-25.486465
-15.956321,-17.424557,-18.806824,-19.567513,-21.022373,-26.099125,-21.487183,-25.28106,-24.815475,-19.638226,-18.695696,-21.02429,-20.036816,-16.330683,-19.163818,-20.60263
-17.52605,-16.985004,-18.615704,-19.209707,-18.874153,-23.058407,-26.915817,-26.92315,-28.007692,-19.361673,-21.276115,-17.705683,-25.08345,-19.089672,-20.132103,-22.233547
-19.198503,-21.053179,-20.572418,-22.720718,-16.943802,-24.680286,-26.95776,-25.792614,-31.805538,-19.74719,-18.70029,-19.333029,-25.344898,-25.76172,-17.945919,-24.63972
-16.747839,-17.486305,-20.02025,-20.739485,-15.417597,-21.285364,-21.364523,-26.83625,-28.85071,-19.07026,-18.272871,-22.984655,-17.928734,-24.33234,-18.734808,-20.44017
-16.745226,-13.756594,-15.259235,-23.878977,-20.247528,-25.77871,-20.844929,-23.613981,-28.301014,-23.03423,-27.588408,-27.039078,-25.074757,-22.754032,-23.74595,-26.026882
-18.438675,-18.449745,-20.47178,-24.071836,-22.521511,-25.219114,-23.405067,-19.559841,-24.528885,-25.308895,-20.387892,-20.267181,-19.537811,-20.773888,-22.847832,-23.134762
-19.423342,-19.335579,-24.971516,-26.177818,-26.474346,-24.465866,-29.397707,-21.725163,-22.635983,-27.427643,-22.20388,-20.09679,-16.867378,-16.307072,-20.576004,-22.775688
-17.943089,-22.216223,-20.490765,-28.13369,-17.694101,-24.645294,-25.028969,-20.165567,-27.848003,-28.577623,-29.005932,-17.739807,-21.989456,-17.229635,-25.524776,-23.724628
-21.95842,-14.196411,-13.970148,-28.440706,-15.174566,-26.18443,-22.425295,-23.486973,-28.847994,-23.276453,-25.040964,-18.79705,-20.09833,-25.97456,-23.661388,-30.63945
-26.954058,-12.105986,-17.90987,-28.654324,-20.52235,-23.251488,-25.053465,-23.723991,-22.780865,-24.827114,-29.629368,-18.723194,-25.526405,-26.61263,-23.562498,-27.806166
-22.839256,-17.70925,-21.557644,-19.216259,-17.132545,-24.5682,-25.60698,-24.783085,-23.221546,-26.988457,-26.304073,-20.204369,-25.893887,-24.175158,-20.288372,-24.97415
-24.772957,-14.966068,-22.609306,-17.450851,-17.775713,-26.780203,-28.00066,-29.176384,-30.618086,-22.60587,-19.704428,-26.697664,-24.516052,-25.622189,-26.82601,-25.166582
-28.114204,-18.541601,-16.61942,-22.541832,-21.12221,-26.434088,-26.11401,-25.895939,-24.851942,-19.720516,-16.491882,-19.883926,-21.99792,-21.449606,-24.204573,-27.246496
-27.386116,-21.643658,-18.255878,-19.881496,-23.39328,-24.860758,-29.613508,-29.739708,-22.132732,-26.438202,-21.548183,-19.70108,-24.001846,-21.64868,-33.65715,-30.852919
-25.911133,-16.752735,-21.743793,-23.45348,-20.150608,-23.88313,-29.612017,-28.380966,-28.053127,-21.424301,-17.142853,-22.597233,-23.090721,-22.626835,-20.714045,-29.928864
-21.91764,-20.078884,-16.263687,-23.389011,-17.401863,-26.1594,-29.559647,-26.49136,-33.42504,-26.032925,-21.775543,-19.258694,-16.773201,-22.722687,-18.660488,-22.29589
-22.547516,-21.094603,-16.506294,-25.623442,-20.730442,-28.379086,-33.895973,-31.696218,-25.529957,-26.429068,-17.90934,-19.06348,-17.441786,-21.646732,-18.360764,-22.63334
-22.614162,-24.914316,-26.44977,-27.168747,-24.708258,-27.232353,-37.142334,-27.228722,-24.39965,-30.000957,-18.801071,-25.697075,-19.344303,-20.378885,-24.376453,-25.19429
-20.899506,-28.782053,-21.79558,-24.813013,-20.295937,-28.738583,-35.004448,-22.962925,-24.93731,-30.168152,-24.121141,-26.746637,-18.040096,-19.339718,-29.30673,-20.558165
-22.187616,-19.689934,-20.026537,-21.959162,-22.425339,-33.08775,-31.28576,-28.4597,-22.67715,-29.323996,-25.406773,-21.36589,-23.608746,-23.383392,-30.6757,-23.055431
-30.080853,-20.305756,-17.459545,-24.249653,-20.749722,-34.22673,-29.867527,-28.908005,-23.92789,-34.463177,-28.710451,-20.355686,-22.080011,-25.096132,-22.59108,-22.499264
-34.504635,-21.298628,-18.383741,-24.1886,-22.46024,-29.841179,-32.227043,-29.579355,-26.776968,-22.400776,-26.36622,-22.285416,-22.666023,-22.780792,-16.4567,-22.704498
-30.985725,-23.76946,-27.613932,-21.70871,-28.38976,-33.639744,-33.513584,-34.232273,-25.857298,-20.802856,-27.134523,-22.70089,-22.431795,-23.27911,-18.032639,-29.08391
-29.727823,-22.374962,-21.78961,-25.27419,-22.18249,-38.394226,-26.258402,-25.368174,-27.426403,-21.089443,-29.560675,-22.038826,-19.497345,-25.307228,-19.362476,-26.206093
-32.001293,-19.299679,-20.36845,-26.484966,-25.629786,-35.63931,-24.958403,-28.110914,-28.50792,-22.4945,-22.662115,-21.946625,-24.05258,-34.33328,-33.59986,-28.931448
-33.43857,-16.247988,-18.616858,-27.607738,-27.74043,-32.873287,-23.009148,-27.979433,-31.193367,-26.591068,-20.133694,-22.06326,-26.650618,-27.70139,-21.734325,-25.114746
-34.345,-20.480812,-22.718987,-22.268612,-33.50995,-30.560642,-26.8008,-30.581135,-34.905533,-24.999962,-26.10653,-26.56808,-26.942251,-23.738575,-16.02281,-28.736923
