-10.901951,-4.4645195,-6.342724,-26.902012,-70.018936,-80.0,-80.0,-80.0,-18.155039,-28.52965,-15.265873,-16.88907,-9.3376465,-12.272863,-13.3982525,-2.6445274,-4.8801517,-11.484175,-8.345716,-16.018406,-8.844301,-6.5532475,-5.7458344,-16.646349,-15.839745,-11.25666,-6.0726357
-9.899284,-9.648197,-3.8538513,-28.377705,-69.35539,-80.0,-80.0,-80.0,-14.156605,-20.261673,-12.109734,-1.1657906,-1.8626308,-14.93507,-1.3541794,-2.8176994,-6.093994,-11.100567,-3.986412,-7.6589794,-0.15245056,0.0,-0.08615875,-10.999966,-17.468182,-8.395643,-2.222271
-7.4929733,-5.966053,-8.045605,-24.57366,-69.75401,-80.0,-80.0,-80.0,-12.611891,-19.702978,-6.707546,-0.33349228,-5.4217873,-8.285706,-1.4962769,-18.825256,-3.183939,-10.560358,-4.657278,-9.258289,-2.3789883,-3.3363628,-3.8445435,-5.9969425,-15.80442,-8.4007225,-6.765383
-6.7132473,-8.305645,-15.607729,-20.771128,-69.43609,-80.0,-80.0,-80.0,-12.2974415,-23.62479,-5.9016705,-11.076633,-12.37616,-8.352156,-10.137291,-13.008272,-8.509052,-8.289524,-8.414381,-19.812962,-11.059002,-11.1963825,-10.804731,-7.9024296,-9.056992,-9.307497,-10.662399
-8.604395,-16.09104,-16.242384,-22.875542,-69.45134,-80.0,-80.0,-80.0,-16.61567,-18.313694,-9.226358,-14.873415,-10.833273,-14.427755,-15.259071,-17.564777,-10.39113,-8.54759,-11.826059,-17.196459,-13.622723,-14.16485,-9.923901,-16.403545,-8.947962,-1.815937,-11.855413
-12.3328,-18.203428,-21.19603,-24.501703,-69.49335,-80.0,-80.0,-80.0,-15.656483,-22.587383,-13.6894455,-16.952944,-6.1722717,-13.161659,-14.586168,-15.943764,-11.591171,-3.941534,-13.122063,-13.81514,-14.635963,-11.234177,-13.635468,-24.811783,-12.919085,-3.794773,-15.738213
-17.944195,-22.13929,-18.813171,-24.926199,-69.14493,-80.0,-80.0,-80.0,-16.747002,-34.64702,-14.926525,-10.567511,-10.037895,-6.7404957,-14.462769,-15.831093,-16.422539,-8.289116,-12.287882,-12.560017,-10.679237,-13.614336,-11.095791,-18.661402,-5.811651,-17.691149,-25.460205
-18.45536,-17.660273,-19.76254,-28.491724,-69.56284,-80.0,-80.0,-80.0,-18.033815,-30.513758,-20.414606,-7.886774,-20.317001,-5.819948,-13.162081,-13.131683,-10.507576,-13.505953,-15.681643,-10.930576,-12.752729,-11.949198,-14.02108,-14.494495,-3.3799763,-15.222834,-23.79867
-17.79305,-14.680542,-23.397043,-28.355328,-68.86484,-80.0,-80.0,-80.0,-20.068043,-21.03443,-14.807814,-13.866629,-23.356754,-7.0612183,-10.549767,-11.757004,-12.243631,-14.561722,-12.698238,-13.5036125,-21.720192,-14.823898,-21.158812,-9.639362,-9.736057,-7.2675858,-12.926619
-15.35881,-20.190102,-28.939356,-25.7042,-69.55385,-80.0,-80.0,-80.0,-19.671469,-24.794628,-11.474783,-18.577679,-18.895943,-13.4788685,-19.257324,-6.906349,-9.681215,-11.004026,-11.472757,-12.687019,-17.433586,-19.008827,-23.001945,-7.153042,-13.334904,-9.211014,-11.222187
-16.413235,-16.966032,-17.384026,-23.036768,-68.801315,-80.0,-80.0,-80.0,-24.85384,-19.538168,-12.917847,-18.027548,-15.1296215,-9.061092,-17.691967,-7.3679924,-10.669653,-8.2856655,-5.279152,-15.940662,-13.03013,-21.921577,-19.610683,-10.580235,-10.2007675,-13.560764,-15.6129055
-18.04082,-14.842577,-21.307978,-20.288057,-69.35921,-80.0,-80.0,-80.0,-24.918,-18.50298,-18.491264,-23.065872,-16.878874,-9.912498,-13.680096,-19.611382,-18.668106,-6.9114227,-5.5338,-11.993105,-13.626835,-18.215803,-17.32296,-22.424232,-14.453611,-10.266232,-22.896824
-22.682629,-15.275827,-20.888783,-22.519985,-68.87291,-80.0,-80.0,-80.0,-20.211557,-22.724659,-14.925913,-23.829199,-15.551922,-8.974848,-18.461344,-17.929249,-17.09105,-10.781811,-10.913429,-4.3503265,-17.164223,-20.579292,-25.334398,-17.08558,-18.992792,-15.177439,-18.349892
-34.397724,-19.981108,-19.95451,-26.7915,-69.019455,-80.0,-80.0,-80.0,-24.509947,-25.873127,-14.463482,-23.254307,-15.226398,-18.459675,-20.130136,-19.829533,-15.521591,-10.082386,-23.33145,-8.857399,-15.648209,-22.93576,-18.658123,-17.301182,-17.135084,-14.6558075,-20.814667
-30.317335,-20.171986,-22.238308,-18.88111,-68.83002,-80.0,-80.0,-80.0,-23.9021,-24.83416,-14.711847,-18.365211,-19.622402,-15.895298,-16.912893,-16.08068,-14.370632,-9.101561,-21.67777,-6.7576675,-13.657753,-18.795214,-17.327225,-16.900137,-16.813126,-18.598536,-23.982132
-26.7203,-19.658714,-26.55425,-19.31128,-68.49629,-80.0,-80.0,-80.0,-22.002586,-28.763172,-15.883919,-16.969383,-22.533417,-17.932644,-16.062218,-12.118706,-15.389746,-13.021187,-14.74058,-7.5945644,-11.424637,-15.86841,-21.960264,-15.855816,-15.205889,-20.590591,-26.922165
-31.476862,-22.836653,-24.449577,-24.251585,-68.54449,-80.0,-80.0,-80.0,-24.553585,-31.586428,-17.795383,-26.06841,-19.926826,-21.384665,-14.510195,-11.570539,-13.794611,-20.721489,-16.441757,-12.411205,-17.614677,-19.944435,-24.54569,-18.717615,-15.535149,-13.491409,-26.449383
-29.210934,-27.242283,-30.762447,-22.71474,-67.68894,-80.0,-80.0,-80.0,-22.294764,-21.749489,-11.668694,-19.880949,-18.503288,-18.277195,-17.354126,-16.919542,-17.080338,-19.434904,-23.489578,-14.43128,-13.617384,-22.196835,-19.941797,-18.968931,-22.898088,-16.54795,-29.118042
-21.731857,-30.196234,-26.272781,-21.428865,-67.93665,-80.0,-80.0,-80.0,-20.572357,-25.406927,-16.647038,-26.686638,-18.879168,-22.284922,-19.13837,-28.48543,-22.202211,-15.364853,-20.576437,-14.103415,-17.075443,-30.670372,-23.950222,-19.76038,-24.732271,-22.240013,-29.7389
-20.359251,-25.236767,-23.58648,-19.543829,-66.6604,-80.0,-80.0,-80.0,-18.153185,-21.470217,-18.079046,-22.009697,-15.822479,-18.979946,-20.160042,-20.633894,-20.660372,-20.499882,-23.128304,-15.6856785,-18.19132,-18.305637,-21.376392,-23.74068,-23.98384,-19.117779,-19.946493
-22.197979,-21.861263,-20.591175,-23.035503,-66.90198,-80.0,-80.0,-80.0,-19.113491,-18.15442,-17.339115,-18.328,-12.859993,-18.643303,-14.35598,-20.275532,-24.62946,-19.207739,-17.796669,-16.009161,-23.066317,-19.136106,-21.098671,-18.95975,-23.324669,-21.115509,-21.311058
