-23.500359,-17.492912,-12.497662,-19.628338,-4.343094,-3.7671394,-1.796135,-2.102007,-5.489254,-7.875473,-3.4986649,-3.847662,-5.1042404,-6.277441,-1.6357117,-1.2988739,-0.51158524,-1.0490875,-0.4290924,-0.5256996,-0.71087646,-15.203419,-19.115723,-11.719067,-13.848782,-6.8049545,-18.850204,-9.698654,-6.2610703,-13.855711,-3.4459362,-6.057434,-19.434633,-24.837254
-20.365433,-16.202755,-13.182653,-17.051151,-6.140129,-12.09128,-4.712185,-4.0081463,-7.0491486,-1.0872879,-2.7796764,-0.17623138,-4.1317577,-0.15557098,-4.777317,-7.4199486,-3.054472,-7.805279,-6.2858067,-4.340603,-4.3170567,-12.230646,-18.125069,-21.635748,-17.156168,-11.0979595,-19.251404,-9.509565,-2.9587803,-4.1343937,0.0,-6.573263,-19.749365,-22.844412
-19.04621,-17.204718,-17.858103,-13.385365,-15.484943,-13.690153,-14.470657,-14.16888,-6.3620224,-7.1389008,-11.577465,-12.141794,-8.570787,-5.435398,-13.198492,-11.930206,-14.728476,-13.271702,-11.048794,-11.435492,-13.24976,-16.12793,-22.196651,-24.991066,-22.92376,-20.974861,-24.081566,-10.714251,-10.472122,-1.8516426,-13.106581,-5.5828667,-15.125555,-18.038298
-14.573809,-9.988361,-18.085026,-5.8853226,-19.839405,-22.511864,-17.137148,-16.11627,-12.612003,-10.487286,-18.059074,-15.483082,-13.706123,-13.909494,-16.51787,-13.792751,-10.605362,-18.211527,-15.631149,-11.356043,-12.899654,-20.039627,-23.756397,-27.868042,-24.504879,-27.05534,-21.21783,-7.5769615,-14.837551,-7.919506,-19.665249,-10.062477,-7.139431,-16.51858
-10.249767,-7.8631744,-10.593765,-6.3807163,-14.670227,-20.525026,-17.602129,-19.550537,-19.394608,-14.579079,-13.245232,-9.539949,-16.86911,-9.926678,-19.963451,-17.764185,-17.621376,-20.726198,-15.993977,-18.630665,-18.933567,-22.722431,-27.745686,-29.524483,-21.990286,-23.104496,-20.754112,-9.716923,-11.976173,-17.85505,-12.83663,-6.9725456,-5.9504814,-14.135374
-10.665569,-8.898684,-4.188362,-11.18449,-14.5381565,-18.326073,-16.643164,-18.006992,-26.080025,-18.781582,-15.643742,-13.488529,-15.268101,-13.082251,-17.317263,-17.949106,-14.644978,-22.22126,-21.998817,-17.581978,-17.473103,-26.200312,-26.890078,-28.667767,-22.143852,-26.801624,-22.43278,-4.7363167,-13.002275,-22.690763,-16.072374,-9.024754,-9.575382,-10.058296
-14.075121,-9.731285,-6.881233,-15.630537,-13.026485,-19.416344,-18.569016,-15.884314,-25.500856,-16.898151,-20.993979,-20.159927,-13.376736,-17.742968,-16.788618,-19.72691,-15.70282,-26.160019,-24.89598,-20.177353,-23.8851,-29.083035,-27.160196,-32.107826,-26.24916,-32.19689,-21.146008,-8.199078,-11.850702,-19.406702,-15.500696,-16.480995,-11.901787,-10.54446
-21.769451,-20.893373,-15.428898,-13.591972,-13.86265,-18.728796,-21.97535,-20.77189,-24.614513,-17.034508,-20.615402,-15.659887,-18.944565,-18.776917,-19.953423,-22.671549,-25.26521,-29.20287,-24.368496,-20.26835,-25.905933,-30.401615,-24.158926,-31.5685,-26.870468,-31.869791,-20.87397,-17.614891,-10.852486,-10.445423,-17.269146,-19.242401,-13.542007,-21.45142
-18.87252,-12.605141,-20.117039,-10.131094,-14.935286,-20.63476,-21.296085,-19.392525,-23.154406,-17.448742,-15.878561,-16.384947,-20.396973,-15.355778,-22.363575,-20.236603,-21.60308,-27.202188,-25.258602,-17.96946,-20.535366,-29.02998,-22.901367,-23.139824,-27.42014,-27.797552,-16.6376,-19.45756,-15.729889,-10.787537,-17.833088,-17.911386,-11.364101,-17.534657
-19.399525,-12.098476,-22.207275,-13.148605,-14.575094,-17.905365,-24.320995,-21.840422,-20.734325,-22.17678,-21.885536,-21.646442,-21.633913,-17.645903,-19.570644,-24.064613,-18.74795,-28.309013,-31.90622,-24.31799,-22.198067,-39.813507,-28.16832,-24.370644,-29.801037,-23.095474,-15.372887,-16.750923,-21.609715,-23.527824,-18.855862,-17.46032,-16.543358,-11.576031
