-75.29023,-69.1626,-68.213356,-64.67652,-68.689644,-71.28959,-65.57472,-64.82852,-73.05266,-68.90052,-63.03443,-59.22673,-59.950195,-60.60311,-63.34999,-65.70933,-62.99626,-61.71235,-59.330055,-61.2257,-62.057503,-62.12121,-64.31127,-60.843216,-58.54439,-56.676323,-52.866707,-40.424747,-30.779226,-28.250246,-32.030594,-23.647003,-20.517368,-15.087395,-12.327444,-14.219896,-20.328943,-14.229994,-12.18705,-13.73209,-10.420212,-9.342445,-12.2818985,-17.447824,-26.643246,-26.58728,-25.985346,-21.540825,-11.4509735,-12.086441,-12.260952,-9.784191,-12.8393955,-15.834104,-6.503439,-4.890196,-11.292007,-21.240215,-30.963848,-38.308395,-40.68976,-36.372593,-35.61803,-39.80461,-49.538307,-43.994007,-40.80753,-35.5884,-30.599075,-26.594994,-27.907316,-28.66536,-27.961334,-34.203926,-33.233883,-33.75176,-34.07602,-35.250786,-33.420418,-30.96573,-31.520336,-36.28511,-37.621735,-44.089886,-43.580696,-48.55567,-56.552452,-46.919594,-38.180172,-40.912895,-48.12692,-41.941513,-37.06807,-36.567078,-39.865902,-47.177406,-43.477997,-44.900204,-42.491966,-43.78009,-50.74469,-48.26819,-45.588173,-46.672455,-48.989647,-52.90148,-55.64976,-58.30046,-56.57476,-53.80638,-54.218674,-52.39187,-53.06813,-59.66288,-62.43194,-69.66641,-71.555176,-79.39898,-69.46946,-61.570877,-59.115944,-63.159035,-70.49104,-67.34266,-67.10541,-60.186813,-58.583557,-63.02547,-64.28874,-62.168144,-64.18624,-63.620186,-64.35502,-65.14816,-68.5896,-69.59298,-69.16671,-69.19819,-71.302986,-79.92232,-73.00167,-69.82112,-71.84947,-76.337845,-76.84385,-79.681145,-80.0,-76.03734,-78.95159,-80.0,-80.0,-80.0,-80.0,-80.0,-79.70479,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-72.64172,-71.269035
-73.54443,-71.40086,-69.76269,-64.9369,-64.411804,-71.63335,-68.73983,-67.99325,-71.09119,-73.30144,-66.95373,-64.57589,-66.435356,-62.3953,-63.434013,-68.56245,-67.546524,-66.54024,-64.17648,-66.56785,-67.42908,-67.646324,-68.52041,-60.14229,-56.82302,-57.46797,-59.813942,-36.26689,-20.67172,-16.50684,-18.401104,-16.227146,-12.642952,-12.298611,-12.403532,-17.12763,-15.644278,-14.450464,-10.714869,-10.579145,-11.243225,-9.844158,-16.299768,-20.915913,-21.758762,-25.712446,-24.080078,-13.915934,-5.845682,-7.086178,-11.398037,-10.468428,-15.458525,-10.53434,-1.5445385,-2.2892609,-14.454857,-17.804369,-25.134296,-36.52914,-37.277267,-33.09032,-33.10252,-42.874153,-43.32876,-37.11604,-31.808784,-33.650047,-28.547995,-24.352472,-24.005632,-27.641537,-28.76383,-33.910664,-31.189682,-33.51508,-35.69225,-41.065403,-43.016468,-41.493935,-37.7903,-45.035603,-43.33339,-39.33055,-43.792572,-44.085644,-46.429817,-44.066803,-40.802284,-44.118515,-46.539867,-42.129738,-41.137863,-43.32676,-43.412033,-47.788498,-46.609673,-51.49898,-48.106316,-49.05036,-49.842255,-51.848206,-57.573593,-59.510277,-56.41603,-61.822807,-63.85824,-64.06656,-60.97338,-61.09091,-63.36677,-58.048805,-58.344963,-66.35387,-66.81712,-69.41748,-77.98974,-78.38105,-69.515,-64.384315,-66.151794,-68.3845,-70.41501,-70.94157,-70.26162,-71.63151,-63.312508,-63.023994,-64.79348,-64.146996,-64.74067,-66.76821,-73.857414,-71.35435,-71.6712,-78.069374,-77.2345,-76.34668,-77.52167,-80.0,-78.490364,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-71.585945,-71.44366
-69.26238,-69.47769,-71.19834,-69.34695,-66.029816,-71.14633,-75.655754,-75.99209,-77.380875,-73.49197,-71.501595,-72.36489,-65.6137,-66.641754,-72.61376,-68.20758,-69.72595,-69.842995,-70.89657,-66.622894,-64.92621,-67.01629,-67.02651,-63.95662,-62.32052,-63.403015,-61.401443,-31.385956,-14.433743,-10.594694,-16.787582,-18.670424,-11.665176,-16.135721,-14.649923,-12.789888,-15.975959,-21.851065,-14.063047,-13.722752,-17.577564,-12.472143,-17.350473,-21.72487,-22.03572,-26.984917,-19.517591,-7.6160126,-3.7831573,-7.465004,-14.84791,-14.401901,-10.720316,-5.513466,1.9073486e-06,-1.3209438,-12.299341,-23.081821,-26.846645,-31.224913,-35.784904,-33.87649,-33.060333,-41.591797,-36.55899,-29.457811,-26.623005,-29.64,-24.742573,-28.564732,-25.727087,-23.929081,-28.774288,-30.054935,-26.721525,-31.752132,-35.751446,-40.38726,-38.20524,-40.908062,-41.15696,-36.435905,-38.728165,-40.787563,-41.187378,-42.603462,-39.52955,-44.02392,-49.25445,-49.874466,-51.108665,-48.557137,-50.434715,-50.427277,-50.51055,-52.97593,-53.864357,-56.768623,-51.485153,-55.39559,-56.6539,-59.28817,-61.59623,-65.17755,-70.63318,-68.3019,-65.19514,-64.92914,-73.665565,-68.76591,-64.79757,-70.36944,-69.54329,-70.16521,-77.29916,-74.11906,-77.522156,-76.94473,-75.520294,-74.69018,-73.114265,-73.78075,-76.15374,-80.0,-79.220985,-76.30937,-71.43394,-68.78667,-71.216934,-75.58379,-75.72994,-78.208015,-79.53727,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.06903,-78.08605
-66.273254,-62.940716,-67.828964,-67.59672,-69.26448,-68.523796,-69.97043,-77.268135,-73.31998,-70.56453,-75.251,-77.06821,-70.22627,-70.93962,-75.01365,-72.00252,-79.82646,-80.0,-76.75287,-74.48968,-73.08531,-76.90833,-80.0,-76.55807,-79.00977,-73.05564,-63.17251,-27.917364,-13.062969,-11.412062,-19.534296,-22.578077,-12.46611,-13.711494,-16.691097,-11.068657,-16.476578,-25.267279,-14.47913,-14.597691,-20.787971,-15.106718,-16.337095,-25.921589,-27.877625,-26.310349,-17.080559,-8.973898,-10.393328,-18.13498,-19.934767,-16.017347,-16.445307,-14.581209,-7.3503647,-6.8624973,-17.888454,-47.658028,-31.837526,-28.503351,-35.955868,-34.02901,-34.472923,-36.042572,-38.173023,-31.37728,-29.071768,-28.484222,-27.011301,-30.942806,-29.265472,-29.232624,-37.005474,-29.635395,-28.847298,-35.104446,-38.05951,-35.784046,-38.125267,-44.18988,-38.46589,-35.484764,-41.63778,-41.42813,-39.333683,-42.98414,-41.647533,-50.0651,-51.594116,-50.703835,-52.54149,-52.391304,-50.20594,-55.083984,-56.02044,-57.77288,-61.569016,-58.75809,-55.873985,-56.1916,-59.34651,-58.164993,-59.7679,-66.54366,-68.022766,-67.08091,-69.566734,-72.092186,-72.53236,-71.06386,-70.17097,-74.7736,-79.24313,-79.36913,-80.0,-78.34746,-77.20387,-80.0,-78.515175,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-66.18396,-62.926098,-65.844864,-66.68862,-67.55381,-67.921394,-69.933655,-75.630844,-72.775055,-71.233345,-73.974,-70.25491,-69.90379,-72.56314,-69.21476,-71.40075,-78.58594,-77.301254,-73.819565,-73.168274,-70.918884,-70.672226,-71.59635,-70.16837,-70.489746,-72.08243,-60.24288,-23.77361,-12.702784,-15.369583,-25.260197,-19.389614,-11.383524,-14.919079,-12.970108,-12.375015,-18.83481,-19.675022,-17.380394,-15.876991,-20.48815,-21.39708,-23.48024,-30.42602,-29.989655,-27.521519,-19.855684,-14.684769,-21.293894,-25.641039,-22.680109,-21.72374,-15.728756,-14.241285,-12.198818,-14.505253,-25.290276,-32.771057,-27.759726,-27.516485,-32.139584,-35.575165,-35.711586,-36.83672,-38.6503,-33.677517,-35.544838,-37.727158,-35.340992,-33.811394,-32.079086,-35.45518,-38.207706,-38.870594,-35.617104,-37.65069,-43.434196,-37.62726,-40.299965,-50.444427,-40.97242,-37.311478,-44.130997,-40.707024,-39.30001,-45.977745,-45.652462,-48.55992,-46.618805,-48.03837,-55.18953,-58.14547,-51.65347,-50.33864,-53.76783,-56.861732,-55.07544,-57.30613,-59.371902,-56.722946,-61.30213,-61.72829,-61.22193,-68.2931,-67.418816,-62.725273,-64.500404,-68.02604,-73.13619,-77.47117,-73.71123,-74.17843,-75.49653,-76.75195,-77.21499,-80.0,-80.0,-80.0,-79.88842,-76.9881,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-70.49585,-70.02734,-74.08729,-73.45789,-75.79068,-75.66501,-77.28815,-78.74877,-76.11773,-71.71251,-71.05853,-69.365326,-74.15845,-69.47446,-68.9735,-76.94398,-80.0,-79.5795,-76.647,-78.12292,-72.932915,-70.79258,-74.45499,-71.60632,-73.76282,-74.485466,-55.60721,-20.313272,-11.563532,-14.417358,-24.980436,-21.984787,-13.01726,-12.542561,-12.665398,-17.419031,-29.747438,-23.081476,-22.46775,-19.79814,-20.072487,-29.028349,-32.04042,-29.00336,-26.237732,-28.478176,-25.675533,-21.190636,-23.568354,-33.64696,-29.888548,-18.682327,-16.661404,-16.504333,-18.027245,-23.194712,-32.020023,-35.20302,-31.024221,-32.713387,-35.191906,-38.252697,-37.546722,-34.51241,-37.61,-41.388054,-41.3511,-46.498158,-42.039825,-39.039246,-36.35605,-42.445393,-43.70329,-43.165565,-45.32852,-43.12326,-38.87327,-35.98127,-40.837265,-45.52133,-40.5344,-40.030693,-48.018013,-47.594154,-42.54332,-46.87672,-49.92981,-51.52291,-44.304035,-44.980396,-51.911682,-58.24716,-57.089745,-52.919205,-52.5467,-52.841515,-52.450455,-60.92995,-62.6164,-57.445465,-57.222942,-56.15023,-63.16858,-66.591095,-60.119217,-59.722267,-67.76704,-66.77238,-72.98853,-79.513245,-74.473946,-73.533844,-76.396935,-76.47939,-77.951515,-80.0,-80.0,-79.863434,-75.72299,-76.611855,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-79.607,-80.0,-80.0,-78.600075,-80.0,-80.0,-75.869896,-73.96774,-76.13257,-74.848976,-73.552795,-78.34248,-77.87501,-72.60157,-70.72899,-72.12863,-71.73512,-74.486595,-77.189186,-76.65532,-79.71283,-73.35078,-75.11132,-78.03072,-75.59363,-79.49288,-53.95816,-18.70302,-12.311081,-16.012932,-25.832783,-23.792744,-19.55471,-23.328083,-19.539684,-24.291193,-35.487595,-29.711182,-24.363699,-26.708908,-27.110325,-33.306053,-30.025429,-27.857483,-32.149986,-33.094368,-29.725723,-26.229542,-24.182821,-32.185425,-27.172272,-20.969097,-24.303333,-28.594326,-35.0048,-35.64114,-34.62004,-33.702232,-37.018276,-34.90886,-35.906593,-38.320675,-37.324207,-32.867046,-35.010025,-40.29397,-40.2351,-42.684082,-38.69305,-40.30983,-43.1964,-37.13754,-37.108,-38.787113,-42.559616,-43.698532,-39.36509,-39.375805,-47.54152,-44.012005,-42.229088,-47.214817,-45.61792,-47.892494,-47.443687,-45.28078,-48.561157,-52.440674,-49.63125,-51.84929,-53.631588,-58.902306,-56.569733,-57.932808,-56.412846,-51.96933,-53.99549,-57.5294,-58.520996,-59.967453,-56.717102,-58.144577,-63.053734,-66.479416,-58.34747,-57.455124,-65.98029,-76.0204,-75.86885,-74.41887,-78.73126,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.76534,-80.0,-80.0,-79.83126,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-79.331085,-75.796875,-75.07947,-76.38958,-77.73765,-73.238594,-73.053474,-80.0,-78.53099,-78.297745,-77.19625,-80.0,-78.15894,-76.651184,-72.11196,-68.50644,-72.182495,-74.43056,-73.51913,-80.0,-75.99459,-73.24843,-71.66945,-70.793434,-78.65911,-50.347343,-16.639536,-11.383097,-17.084167,-22.412033,-29.077423,-27.29756,-25.37276,-24.252981,-22.09485,-29.209373,-28.936777,-24.894634,-30.306614,-33.99617,-34.390057,-34.0527,-29.747456,-27.904408,-28.629782,-28.176409,-24.322847,-25.721416,-32.21125,-28.357891,-27.62061,-28.114513,-27.651749,-31.124979,-31.064037,-37.284073,-33.60639,-35.48473,-37.508907,-37.93325,-39.887497,-37.081875,-36.61017,-36.963745,-41.284225,-34.887417,-35.312103,-39.255848,-35.230312,-35.99086,-38.599552,-32.21441,-33.657578,-39.321693,-46.388725,-49.403046,-44.746956,-49.195366,-43.95412,-46.43392,-43.989407,-46.486065,-52.314995,-55.33892,-45.049904,-46.31424,-58.952766,-55.518517,-52.869995,-55.08567,-57.951035,-55.30098,-62.58986,-54.95929,-49.045498,-52.720856,-52.816254,-53.74269,-61.64968,-64.17465,-65.989784,-68.27388,-64.093765,-56.06787,-57.311646,-69.37818,-68.47579,-69.17866,-71.45701,-70.7822,-74.43613,-78.18392,-78.497536,-78.28508,-76.25798,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-77.2381,-74.17156,-78.9463,-76.92455,-75.72513,-77.87921,-73.72201,-78.64129,-79.36964,-73.98702,-77.055885,-80.0,-75.788055,-73.84676,-76.660965,-71.48554,-74.37161,-70.009796,-69.03708,-77.84098,-80.0,-76.48419,-74.8239,-71.88439,-73.12695,-47.745728,-15.459393,-8.338606,-10.816725,-19.896597,-29.776709,-28.553766,-20.644497,-16.963715,-17.268621,-20.595196,-23.90909,-27.372871,-31.944376,-35.050423,-33.088066,-30.801617,-30.754057,-30.347708,-32.71982,-32.918663,-30.471928,-25.835964,-30.153673,-31.616375,-32.104633,-42.880974,-30.76679,-25.562359,-28.994467,-40.725697,-39.249386,-41.8114,-42.70067,-44.70212,-45.99629,-40.46972,-38.229305,-37.807713,-42.558968,-36.958168,-33.22047,-36.152878,-37.85113,-33.36373,-32.36109,-30.997244,-38.118122,-40.53109,-42.389126,-43.257294,-43.45538,-50.373783,-43.41407,-41.539158,-43.409756,-49.05259,-52.801155,-48.42987,-42.757015,-43.537525,-49.317947,-51.677628,-50.4885,-51.152855,-53.43081,-52.815887,-56.35823,-57.546394,-50.16662,-54.118515,-54.141033,-53.68109,-58.333084,-61.038284,-65.45759,-66.72895,-71.853294,-58.203045,-57.12834,-65.030876,-68.830986,-67.54542,-74.64969,-70.95204,-71.441925,-72.32236,-73.17249,-74.17357,-74.75352,-80.0,-80.0,-79.46941,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-76.7849,-80.0,-79.326294,-77.98647,-74.29403,-78.67674,-74.7816,-78.27221,-78.49646,-75.47063,-80.0,-80.0,-78.88995,-74.194756,-74.65497,-73.544525,-78.60051,-68.57016,-69.51505,-73.445656,-74.800964,-74.70549,-76.435234,-80.0,-77.230156,-46.26744,-16.249014,-9.636229,-13.268232,-24.2561,-26.043228,-28.41666,-19.663229,-18.12791,-20.802998,-20.093185,-28.23021,-28.174929,-33.235165,-37.5551,-29.360855,-28.615515,-35.1749,-40.64724,-37.579666,-28.686743,-24.862171,-23.808062,-30.655382,-27.864264,-29.62989,-41.990078,-38.818443,-27.130892,-26.681194,-35.149513,-41.00895,-42.922394,-39.39808,-43.49125,-41.579525,-42.336693,-38.481327,-38.360435,-46.463924,-38.896683,-37.319855,-35.279713,-34.332577,-36.84144,-36.690372,-33.69746,-41.284542,-47.269585,-45.94516,-42.846443,-43.13079,-53.275993,-46.119198,-45.5281,-49.80774,-53.83658,-50.520218,-48.399773,-47.661907,-47.04227,-48.1512,-48.434227,-52.554237,-52.587173,-53.55571,-52.56259,-54.274055,-58.059326,-53.07637,-58.251408,-56.543243,-57.138527,-63.053635,-65.70597,-68.9504,-67.580025,-66.792656,-59.57441,-61.764915,-65.979744,-66.082756,-71.24964,-74.32069,-77.3934,-79.86655,-79.15047,-78.89727,-80.0,-79.332184,-79.55016,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
