-18.321323,-21.837425,-20.05965,-17.0968,-16.644348,-8.498274,-17.072573,-20.828156,-19.589705,-24.06225,-25.108055,-24.83809,-25.483677,-29.27197,-23.68312,-22.118635,-22.009365,-23.537682,-28.552269,-20.965042,-19.221956,-21.890314,-20.527206,-25.204266,-23.121145,-19.063831,-17.437471,-15.03503,-17.696045,-19.179873,-15.317316,-24.508823,-24.919323,-22.413654,-19.984604,-18.684772,-22.238619,-24.120287,-23.794249,-23.317158,-24.70932,-22.279284,-22.818253,-21.869894,-17.63888,-17.024927,-19.307028,-15.81002,-16.724028,-17.80376,-16.159325,-15.473017,-24.418396,-15.944437,-18.422588,-23.971872,-16.050167,-18.416155,-13.362972,-14.946661,-18.02651,-14.331566,-23.258694,-16.664867,-20.179794,-24.591278,-15.457516,-21.70088,-19.71584,-18.52383,-19.59663,-15.754486,-18.332497,-13.930937,-16.922775,-20.016428,-22.725227,-17.871365,-19.322235,-17.347641,-15.493004,-24.016157,-12.509752,-18.779305,-16.016817,-16.849525,-17.369843,-22.21735,-18.833824,-14.891895,-22.379711,-15.1701355,-21.34774,-22.889091,-13.31386,-17.910355,-17.328123,-15.824503,-24.121002,-13.94632,-13.210686,-15.166126,-25.007303,-18.680979,-26.722363,-21.615894,-19.614933,-19.956768,-27.394531,-19.365631,-25.39077,-28.348068,-22.602869,-12.518391,-21.55121,-20.68002,-16.15736,-12.635712,-16.251183,-17.436104,-16.299149,-23.544983,-14.084675,-22.344816,-19.428362,-22.577873,-16.953112,-16.412249,-25.791649,-11.401838,-15.87265,-22.75459,-13.744341,-17.206882,-17.52987,-17.12847,-13.893745,-12.351793,-18.438787,-15.184973,-32.563236,-15.485472,-16.961716,-15.276665,-21.477055,-17.936604,-18.638544,-23.949692,-14.348728,-19.019718,-22.883793,-16.907726,-18.932917,-15.550661,-22.954508,-23.394571,-21.681822,-25.7571,-17.88171,-23.859768,-16.457571,-13.487362,-14.415264,-14.193768,-18.215395,-14.643295,-13.430351,-15.684431,-21.38427,-19.253597,-16.14745,-18.192276,-22.479855,-20.20605,-19.474335,-21.605982,-14.523426,-14.529133,-20.030302,-22.399086,-25.37309,-20.737654,-17.827597,-26.03363,-27.341022,-18.546337,-21.345634,-23.8342,-20.002838,-21.348057,-17.087547,-26.698444,-17.670013,-19.73168,-20.516657,-17.365067,-26.656954,-13.812382,-17.320059,-14.620016,-10.518145,-16.995161,-20.303215,-13.026203,-15.838203,-15.749191,-17.41436,-26.269548,-19.741898,-23.906147,-22.860752,-17.90163,-13.979319
-20.98264,-28.797695,-23.229643,-27.64154,-33.27177,-2.8447266,-10.472036,-11.801962,-19.705276,-27.235577,-28.942291,-22.02563,-25.99969,-36.035213,-26.432823,-23.336956,-26.305622,-25.909702,-27.66814,-17.55744,-14.402592,-18.492523,-25.363625,-18.746607,-18.296703,-16.014221,-11.087494,-14.160442,-11.170553,-14.791027,-9.768402,-20.590816,-23.439945,-20.716,-25.2043,-22.602419,-24.268784,-24.536402,-25.356125,-22.820166,-29.500563,-26.447254,-24.693415,-11.744396,-14.206274,-7.593273,-6.7841034,-16.17078,-19.191551,-17.599281,-14.132189,-12.491936,-21.63945,-12.259048,-9.4219055,-8.42477,-12.024452,-12.867722,-8.193111,-6.661257,-6.714573,-6.914551,-15.936693,-13.341545,-17.160175,-13.675106,-8.689743,-13.313654,-15.986607,-12.241457,-18.438583,-10.6482315,-13.488392,-15.557789,-12.327347,-6.519459,-15.007605,-13.529533,-14.347591,-12.420469,-14.870195,-10.301844,-9.003555,-10.101868,-9.2409115,-10.865236,-11.53013,-10.848194,-11.933636,-14.670715,-8.815079,-10.2441025,-10.315767,-14.987425,-8.413467,-10.560717,-12.471273,-6.4779854,-18.38991,-7.0891056,-7.613632,-8.884874,-22.678715,-21.261696,-18.224451,-17.179993,-14.5580845,-16.902359,-16.760225,-10.241737,-16.099876,-12.771391,-10.853666,-10.076435,-9.822742,-9.493591,-13.197466,-11.693186,-7.163189,-6.980501,-8.954117,-15.878565,-7.822727,-8.964237,-12.880451,-19.168842,-14.010183,-12.9002,-18.941837,-8.058008,-7.807497,-8.254965,-7.3277645,-6.591833,-7.0136185,-12.069658,-9.660347,-8.422855,-11.342045,-9.497808,-14.388617,-10.159794,-7.022526,-10.938759,-17.46249,-13.048832,-9.568705,-14.623943,-9.3070545,-7.288044,-10.021929,-11.730301,-9.735163,-8.376072,-14.917126,-14.09231,-9.923927,-12.222969,-11.162323,-18.212261,-7.8229866,-9.2313175,-14.80912,-15.918924,-7.1036263,-5.911539,-6.881462,-11.957811,-7.779211,-8.575813,-10.516947,-7.2008305,-6.9812927,-4.7096443,-5.7156754,-8.800608,-11.791723,-5.7524357,-7.0429077,-7.462839,-7.165745,-5.694065,-9.20142,-7.620598,-8.453171,-7.147541,-7.2615166,-7.292057,-6.4634686,-8.759716,-5.575287,-6.2481766,-7.517832,-7.031725,-6.367447,-6.0178185,-5.7755737,-6.6242085,-9.152189,-7.2759705,-3.7259712,-5.208851,-12.248302,-7.382389,-3.0770493,-5.1034126,-4.2166824,-11.197052,-6.0397034,-9.770676,-9.012297,-5.8345013,-9.221073
-26.108421,-23.095032,-28.632942,-27.53144,-25.993849,-5.537243,-6.5126553,-10.840805,-24.209724,-22.11536,-23.13293,-25.80722,-23.63084,-29.956642,-28.119997,-25.518019,-25.055927,-31.335443,-23.45924,-17.507233,-8.949057,-13.715408,-22.661095,-11.388548,-12.905649,-13.400625,-8.005625,-8.996559,-6.799799,-13.77459,-9.098824,-14.708736,-22.401875,-23.553656,-18.513123,-24.948883,-23.337015,-19.25874,-22.506798,-20.833433,-26.58871,-28.070854,-23.940613,-6.883997,-5.2919254,-2.3632412,-3.958212,-13.399061,-13.6206,-7.6832314,-8.361176,-12.017683,-15.7028885,-14.869265,-4.736107,-1.4755821,-7.1944504,-6.9988365,-4.099598,-3.8480568,-4.6647606,-3.0577908,-14.039364,-6.2224693,-14.227022,-8.440851,-3.1385841,-8.383497,-9.665203,-4.2200336,-16.334095,-4.7239876,-8.932102,-20.231522,-10.039894,-5.880514,-11.663994,-5.69351,-4.6058826,-11.962505,-10.2970295,-6.6539536,-2.7239647,-2.7850761,-6.2348614,-4.522606,-4.7291336,-6.6790524,-12.422499,-9.536758,-1.5399933,-2.865284,-6.769432,-4.831856,-0.9878006,-5.5383224,-5.50898,-1.7326508,-15.436508,-6.031681,-3.6079597,-10.658911,-26.113276,-17.095308,-14.560579,-18.715588,-15.13138,-5.0369816,-4.4929733,-0.29654694,-1.7617416,-0.8467064,-1.0710335,-3.4388847,-1.0332298,-5.6290684,-11.463497,-4.3243904,-4.9907684,-2.4814167,-1.0132599,-9.58374,-4.2735424,-7.9012623,-12.421139,-16.51443,-5.214039,-3.9363594,-9.421175,-1.5883102,-0.9928665,-1.6641426,-1.4331245,-0.64007187,-0.6276207,-5.586809,-5.4223804,-2.7939491,-4.5866146,-2.6053162,-4.7132225,-2.019724,-0.92302704,-3.9279156,-8.981928,-7.3075256,-2.1712227,-9.365673,-1.8223705,-4.339634,-4.1414204,-5.0464096,-6.4154053,-5.016199,-4.289606,-15.125008,-1.9226837,-1.2523384,-1.0646019,-1.7480736,-6.685446,-3.0779114,-3.1210098,-6.2274704,-7.913679,-9.44696,-0.70170593,-9.160889,-0.8760643,-3.2084255,-5.0047054,-1.2313004,-1.953907,-2.8556557,-1.7811165,-8.633211,-7.4268017,-1.57827,-0.6090431,-1.214283,-0.59843445,-0.16516876,-0.8827553,-0.80635834,-0.46674728,-0.65078735,-1.0561638,-0.24668884,-0.71432114,-0.892334,-0.5816841,-0.48757553,-0.7631149,-1.3907623,-0.3282814,-0.4354744,-0.26299286,-0.48266602,-0.88363266,-1.7551308,-2.0468712,-4.1655197,-1.9464798,-2.5447273,-0.3677597,-1.3818817,-0.43247223,-2.9104652,-1.3335342,-3.260332,-3.435852,-2.2916546,-8.327732
-29.44828,-20.89161,-26.918705,-26.21759,-28.025,-15.475065,-9.090633,-7.3182926,-21.351053,-22.86884,-22.82275,-32.896873,-24.100872,-28.303392,-26.190428,-28.169209,-27.676731,-27.973135,-24.335115,-8.7034855,-14.193192,-17.059574,-19.13984,-15.658081,-14.168947,-18.138962,-14.1074295,-10.344614,-11.129498,-15.434423,-12.022366,-18.089472,-25.2934,-22.164207,-23.069672,-20.771923,-16.723923,-21.105051,-21.981369,-17.893448,-24.359467,-29.197857,-23.05204,-5.887417,-3.4707966,-8.030441,-5.6693993,-16.290638,-12.078547,-10.304312,-8.42495,-11.242407,-16.804253,-22.647297,-8.200386,-4.9244347,-13.342569,-11.497879,-9.424309,-8.860416,-14.547462,-9.849667,-21.211525,-9.2252865,-16.27724,-14.222298,-7.532997,-11.994423,-12.812975,-6.518654,-14.802797,-7.5288773,-8.193506,-16.692999,-16.32174,-12.54048,-17.686232,-7.6688423,-5.3367367,-12.254482,-8.96402,-11.608913,-6.3551216,-6.8663673,-13.5674515,-9.749323,-8.921043,-12.9814,-13.349411,-8.317812,-5.518717,-5.911167,-10.038393,-2.798048,-4.0924625,-5.1590843,-5.478367,-8.014606,-16.109749,-15.957256,-5.815666,-16.187319,-24.543755,-14.522778,-16.011684,-26.74269,-16.861246,-1.906868,-1.0509491,-3.105545,-2.336319,-2.0852814,-2.9622078,-7.3022995,-3.6735668,-6.0716934,-7.1695194,-2.157484,-7.7915154,-8.520126,-4.9956245,-13.886059,-7.05892,-17.735203,-14.96995,-9.775318,-6.2516575,-6.194954,-12.474638,-5.6322155,-6.53528,-7.355625,-7.165718,-6.4241447,-6.2160797,-10.703054,-9.618124,-7.512722,-9.762512,-7.2365074,-7.2266846,-6.573494,-6.745323,-8.667973,-11.708981,-12.621256,-6.775646,-14.464119,-5.1741486,-11.578375,-9.132904,-7.0537453,-10.345615,-6.4019394,-5.4708786,-14.93907,-2.9080925,-2.866146,-3.6872444,-1.3407745,-1.9660625,-7.1784477,-3.7555084,-6.4132996,-6.6719284,-10.3284645,-5.627264,-4.530594,-6.2391777,-7.6342964,-8.271221,-6.8893986,-7.758566,-11.688259,-8.598907,-16.166742,-9.08847,-8.574331,-6.3315544,-6.5166245,-6.0026035,-6.321682,-5.2284775,-5.317013,-4.389681,-6.003092,-7.18734,-5.0472584,-6.306389,-5.3533916,-6.5732155,-6.359947,-6.206188,-6.867668,-6.3306313,-6.3733273,-6.503462,-6.237177,-3.8212128,-5.2739944,-9.195469,-4.9955597,-2.4064255,-8.142437,-8.2235985,-8.6911335,-7.900713,-6.783083,-8.276308,-7.982647,-8.647091,-10.031921,-12.627975
-29.953665,-21.788446,-29.802822,-32.01211,-25.069798,-14.7577305,-14.817652,-8.092201,-13.846052,-24.95897,-27.128565,-27.36993,-29.033382,-26.808638,-28.144337,-24.974094,-28.252047,-27.952656,-27.632788,-3.37846,-7.119673,-6.587677,-6.994705,-6.0801754,-7.4549656,-7.19096,-8.093447,-9.811653,-8.860422,-8.620344,-8.260281,-6.190077,-6.8745995,-6.8715134,-6.1329136,-6.065157,-7.0255775,-5.905119,-6.3261375,-6.342346,-6.408743,-6.539768,-6.444315,-7.474346,-7.8507786,-14.614325,-8.664177,-7.5627174,-5.168871,-8.690525,-10.820488,-9.371466,-12.965466,-7.7956085,-9.893761,-20.454943,-8.333918,-9.99181,-12.894262,-10.970394,-14.820745,-12.649097,-7.1553917,-9.168026,-6.0300007,-8.973129,-14.192627,-8.946413,-8.439178,-11.874371,-5.96159,-10.342234,-5.5521564,-7.9316864,-11.846827,-12.712612,-8.371805,-11.895693,-10.671074,-6.0747566,-7.6866856,-11.235836,-9.806423,-10.203915,-10.072332,-10.863327,-10.047792,-6.305176,-6.549364,-9.299273,-10.721764,-9.746075,-15.162685,-6.2959995,-9.75601,-8.485546,-9.4509735,-16.887106,-10.022556,-13.961687,-11.29792,-7.6555576,-6.437397,-6.2191696,-8.252186,-5.0259666,-5.372154,-8.6659775,-9.249521,-18.29419,-21.748484,-20.747063,-19.274635,-14.041361,-17.293097,-11.675478,-5.559166,-8.296005,-8.530649,-15.940054,-15.60783,-5.789915,-14.915955,-8.400789,-5.2830067,-3.4402847,-12.867741,-9.378906,-4.893059,-9.184799,-16.254171,-10.764908,-11.995043,-15.122763,-16.17994,-9.370398,-7.5646744,-9.875195,-8.624834,-15.0756645,-10.192623,-13.4940605,-14.796976,-11.329357,-8.287621,-7.335535,-18.200155,-6.781727,-12.101351,-9.546684,-9.84523,-6.1976013,-8.564756,-6.4901085,-13.511478,-5.3051224,-16.826183,-23.757492,-19.467278,-18.457706,-7.2048626,-13.515942,-14.364582,-17.555902,-13.838934,-8.281685,-13.797903,-3.1146603,-16.36762,-9.38681,-10.316353,-18.076118,-16.434692,-18.473785,-17.17339,-9.540314,-15.059265,-11.25045,-22.7144,-16.219303,-19.150635,-19.082397,-15.263021,-18.183943,-17.726664,-16.758778,-20.522085,-22.468712,-22.80883,-21.517591,-16.310118,-16.417824,-22.00718,-18.648989,-22.074444,-21.5471,-25.101852,-21.421713,-11.573933,-9.540882,-12.049196,-7.543047,-14.6663475,-12.926334,-20.747318,-16.78748,-17.795404,-13.720396,-15.355389,-13.478493,-17.268484,-10.906498,-10.379379
-28.617569,-25.8519,-21.699501,-28.01138,-26.79253,-14.694969,-20.575472,-13.454037,-18.64667,-26.801392,-24.035294,-26.339926,-31.393381,-22.995983,-26.29892,-23.573858,-23.406147,-22.9103,-22.740139,-9.79763,-1.2733345,-1.0110359,-0.42669296,-0.45952988,-1.2143059,-1.3405685,-1.7808418,-2.3614254,-3.3140736,-1.9108906,-2.274767,-0.5679016,-0.7375374,-0.81568146,-0.22256088,-0.14229584,-0.83386993,-0.48179245,-0.34818268,-0.22241974,0.0,-0.74427795,-0.65315247,-5.145956,-10.659687,-13.18512,-9.287273,-1.937542,-2.5820045,-4.6325283,-5.897537,-6.236109,-10.591158,-1.6211624,-5.7027664,-14.690529,-2.8780785,-2.5050125,-7.1318474,-11.17498,-7.7518654,-7.10791,-1.8519173,-4.3775253,-0.98519135,-2.8036652,-5.8534374,-1.5933228,-3.436615,-6.4669533,-0.8347702,-4.0996304,-3.9132385,-2.987486,-2.999113,-11.34465,-3.554491,-4.32156,-6.1976604,-1.6480637,-1.948885,-4.3243446,-7.788206,-8.241032,-4.2123585,-4.9233246,-4.85763,-2.8010292,-0.8339157,-2.5406723,-13.782267,-5.721651,-12.042957,-9.038937,-13.905161,-10.24371,-6.6152573,-13.604511,-2.8737202,-6.793934,-10.839603,-2.7105389,-0.9677849,-1.3073769,-3.5494099,-0.5248871,-2.666916,-15.778849,-21.518843,-21.508638,-26.7197,-20.526627,-15.968502,-12.707079,-20.318476,-15.141876,-9.728598,-7.307148,-5.170204,-9.508816,-15.012465,-1.1834602,-6.9496155,-4.8499336,-1.1948395,-2.4575596,-12.313625,-7.26507,-1.938036,-7.0323677,-10.523392,-8.474878,-8.542641,-12.15484,-9.544188,-3.857933,-5.179222,-8.558577,-4.25465,-14.215788,-4.8079243,-8.478239,-9.131596,-7.1530075,-4.3739376,-1.8678665,-12.328371,-1.2675743,-11.202454,-5.381935,-4.8749027,-4.147497,-6.76392,-6.8165474,-11.797033,-8.945593,-20.589756,-22.310461,-21.804985,-26.505417,-13.733719,-11.896351,-21.542841,-9.429192,-26.999933,-9.063707,-19.362823,-6.985653,-13.7241745,-8.769062,-14.8804,-18.231594,-22.033478,-16.359087,-11.815399,-6.939945,-14.89473,-15.649902,-17.943527,-12.939846,-23.16749,-25.463724,-16.435635,-18.43172,-15.002041,-15.2038765,-17.721092,-17.041714,-23.686525,-22.663513,-14.900097,-16.795704,-21.175196,-20.184696,-19.955002,-20.659946,-22.933031,-14.413523,-17.596521,-12.340349,-11.909338,-9.948553,-19.874552,-20.014355,-21.943888,-14.367947,-22.118435,-12.155987,-15.005268,-16.532774,-14.74667,-10.309681,-10.399307
-27.37863,-31.216621,-24.23856,-24.374224,-23.934359,-18.69988,-23.396568,-18.21463,-27.77153,-24.426495,-26.519064,-20.403566,-30.070814,-26.290545,-29.958878,-21.934946,-24.865555,-22.022335,-23.297535,-9.088835,-7.839159,-7.985012,-6.5311966,-7.3195076,-6.8133793,-8.342131,-7.9958515,-7.004841,-8.489479,-8.0426445,-8.863873,-7.3286095,-7.3191414,-7.182966,-6.6263084,-6.481804,-7.137314,-7.532501,-7.1269913,-6.5160427,-5.4018955,-7.437731,-6.6843395,-9.591597,-12.824923,-12.180361,-14.500633,-8.08757,-10.180923,-12.784689,-12.926331,-13.424019,-14.068947,-7.2102623,-13.246969,-19.986452,-8.624874,-7.225666,-11.702835,-11.015181,-11.006733,-14.712975,-8.757025,-11.929539,-7.0256615,-7.865938,-9.854519,-7.052494,-10.585417,-10.673241,-7.756304,-10.936474,-11.711634,-10.413328,-5.6270256,-13.881111,-10.30299,-8.663538,-12.48502,-9.52935,-8.430695,-9.638817,-10.774466,-15.460554,-9.222805,-11.691202,-12.570404,-11.489552,-6.9345417,-6.7810497,-13.985563,-11.21332,-12.344488,-10.962727,-18.868288,-10.314262,-14.72394,-19.516314,-7.4512653,-11.776522,-14.517502,-8.792349,-8.632496,-8.791386,-10.184797,-8.859329,-11.948221,-21.80696,-20.361816,-24.334965,-28.591118,-24.043924,-22.567812,-12.392574,-20.242191,-12.360184,-11.570671,-15.543289,-11.860455,-12.231384,-18.53166,-8.5390625,-9.860531,-12.3918495,-8.742855,-11.900631,-16.079166,-16.256823,-11.720779,-17.963963,-13.849798,-16.782515,-17.128452,-18.85485,-14.894123,-9.623865,-14.090214,-18.65417,-10.451958,-12.977589,-8.187803,-12.120737,-16.104414,-13.8623085,-8.917633,-7.6764526,-13.540142,-8.204115,-13.953655,-11.619001,-7.496872,-9.83197,-15.052332,-11.640734,-21.18919,-20.846535,-24.58221,-24.90044,-23.204557,-29.060865,-17.118343,-16.824528,-22.924572,-11.329357,-15.131897,-10.726875,-22.364357,-12.10577,-13.68615,-14.271763,-13.161919,-21.440626,-19.532944,-15.365229,-14.689304,-13.751896,-13.873238,-18.944374,-22.07029,-10.9179535,-33.77474,-34.245193,-23.036283,-21.682093,-17.020834,-20.640064,-25.146854,-16.63208,-20.617632,-22.51189,-17.258781,-19.317287,-19.154392,-20.510872,-19.310318,-25.321728,-18.618006,-16.988224,-18.154787,-15.725773,-17.404072,-13.93531,-20.175407,-20.067787,-15.695332,-18.020306,-16.567791,-18.486198,-15.4826355,-20.404398,-18.40536,-18.124874,-14.696716
-27.496649,-33.123707,-25.843552,-21.816473,-26.399004,-19.10049,-23.632635,-23.686138,-29.737997,-23.31392,-33.797173,-21.033201,-22.787985,-29.828762,-31.651129,-28.760052,-30.290014,-25.907852,-25.25817,-11.056105,-15.646294,-14.255684,-23.559078,-18.813263,-17.075422,-22.372646,-20.278103,-17.996445,-13.396465,-17.231354,-14.883747,-19.41049,-23.456749,-25.074984,-21.430567,-25.230103,-17.869984,-25.127226,-25.998772,-23.06585,-21.382782,-25.28352,-19.044632,-21.072908,-20.103832,-16.137981,-25.495016,-19.817896,-17.008602,-20.387337,-21.624216,-19.486958,-21.115168,-22.517334,-26.02351,-20.241623,-20.236286,-23.312035,-17.242336,-18.94921,-16.063402,-22.329464,-23.996885,-21.786179,-23.787323,-21.115196,-22.547394,-16.372272,-18.648907,-24.749008,-19.792583,-24.335766,-12.620138,-28.152548,-20.201797,-16.678757,-20.835655,-16.057772,-18.82346,-17.18921,-14.400379,-22.994911,-15.802422,-19.248072,-16.189869,-17.214582,-21.104301,-16.18209,-23.953514,-17.603508,-15.548208,-17.757654,-15.856697,-18.120155,-21.642733,-18.41105,-17.95647,-25.473196,-20.362814,-18.548172,-22.42628,-18.341677,-24.76934,-21.086153,-10.531822,-25.02889,-21.097471,-29.382597,-21.448025,-21.840094,-31.832195,-30.494862,-21.982317,-15.658327,-18.286537,-9.258039,-11.876839,-18.26502,-19.955206,-18.124435,-22.560787,-14.3287945,-12.367071,-19.006418,-16.058369,-16.106098,-15.174402,-22.062374,-14.437618,-17.258419,-24.76433,-17.918036,-19.682804,-24.830433,-23.774723,-12.19474,-15.047428,-19.29974,-16.893627,-16.2754,-17.87082,-21.928097,-22.008297,-20.44298,-14.233206,-13.492123,-17.805775,-18.256783,-21.501423,-16.550655,-14.024929,-12.3612385,-14.162157,-15.922632,-24.146305,-20.299229,-20.431145,-22.57943,-18.204197,-27.215305,-18.836878,-16.9081,-19.183767,-17.599922,-11.419168,-15.291548,-26.179636,-20.618408,-20.708252,-13.271433,-15.727274,-15.968985,-19.416964,-14.985718,-17.87906,-13.83555,-15.179155,-19.063673,-19.531055,-13.325874,-22.89591,-20.945412,-22.186523,-26.284836,-20.0137,-18.88876,-23.548744,-16.204475,-17.578428,-22.387138,-15.356253,-14.203276,-18.629448,-15.198013,-20.37564,-18.429035,-12.424366,-17.60624,-19.730484,-21.221039,-14.832809,-12.855183,-18.962254,-28.515152,-11.920401,-13.901028,-11.030781,-16.555399,-17.015665,-24.45052,-16.511839,-19.334286,-13.878004
-27.79607,-31.170656,-20.40501,-25.482918,-28.698622,-24.95229,-26.741396,-19.687038,-24.942154,-21.584028,-29.634514,-23.035645,-21.37255,-24.077774,-27.331617,-26.049246,-28.837486,-29.322723,-25.012878,-18.53236,-12.06386,-12.255135,-25.971565,-13.616188,-12.558306,-14.92433,-13.542316,-14.950689,-14.17767,-14.508875,-15.30987,-18.431156,-25.147068,-26.505901,-22.13581,-27.895653,-22.86642,-24.26748,-23.823433,-20.027023,-22.534605,-18.148653,-24.151777,-26.80324,-12.638618,-16.26429,-14.983841,-21.667812,-23.578732,-12.580259,-15.307663,-22.270271,-19.938093,-20.077541,-20.460226,-14.056454,-16.204565,-14.419706,-18.070354,-22.694454,-18.809486,-17.299511,-15.286873,-25.63832,-16.48582,-15.456383,-20.03695,-17.748158,-17.444946,-17.177734,-18.019775,-16.025536,-16.855085,-19.009321,-17.787395,-15.772163,-20.379187,-12.488722,-20.508514,-13.310783,-14.475723,-14.992214,-17.242434,-17.810019,-14.485062,-13.342018,-15.268404,-13.579529,-17.845135,-17.09676,-11.972317,-14.540028,-12.277458,-13.821323,-18.006027,-14.870087,-18.053425,-21.606792,-13.583683,-16.256807,-16.261076,-15.090107,-19.858685,-17.726976,-7.2560234,-21.03988,-16.074612,-21.870811,-22.444986,-10.599621,-22.219131,-14.130499,-15.943121,-16.650242,-12.654427,-10.688461,-8.409664,-13.555027,-15.339201,-17.423967,-15.7917385,-13.446402,-13.872908,-13.67749,-16.376171,-15.168621,-14.393711,-20.770214,-14.472534,-19.751244,-15.030483,-17.05828,-17.234655,-13.912409,-15.712505,-14.897463,-16.528217,-22.98368,-15.666529,-15.215206,-17.982038,-17.23188,-16.81079,-18.107101,-16.854956,-12.309536,-20.527536,-10.932438,-24.643833,-14.710106,-11.970022,-16.912493,-8.780472,-10.989811,-14.601158,-19.041767,-18.680544,-16.962103,-12.936142,-22.667439,-22.085167,-15.472317,-16.87098,-23.086754,-14.023174,-13.130814,-16.909414,-20.974464,-15.453178,-14.263208,-23.61489,-14.794567,-15.969122,-18.898235,-19.834652,-14.943174,-19.124584,-21.698353,-10.25971,-13.083454,-10.1010475,-10.998524,-15.116556,-17.663843,-12.348667,-9.571323,-15.085922,-18.108192,-11.412285,-10.2977295,-13.501518,-10.952297,-11.645191,-9.024494,-10.595676,-10.808395,-7.730915,-10.811594,-19.832123,-19.524872,-17.616333,-11.916855,-19.362713,-22.602879,-13.727194,-13.632431,-11.19619,-19.000904,-14.857801,-21.792212,-13.202501,-16.073996,-13.5064945
-29.956089,-29.457516,-21.284021,-24.759993,-27.962347,-27.194368,-22.916237,-18.902182,-21.407352,-32.497013,-23.927584,-31.469732,-29.609915,-30.102608,-29.465302,-22.205914,-24.672192,-27.641083,-23.830841,-25.177538,-20.189865,-23.345905,-28.229427,-23.656738,-20.969082,-18.532763,-16.478022,-20.694502,-22.331194,-18.847382,-17.931608,-23.126175,-24.008759,-22.833645,-24.908901,-26.29817,-25.144442,-20.262999,-22.719124,-25.16497,-29.530588,-24.869917,-26.253742,-18.571175,-13.248817,-18.721678,-12.758232,-20.179127,-17.453989,-16.250633,-19.604774,-18.865192,-15.903763,-21.362827,-22.217117,-13.606499,-26.839926,-19.750126,-18.684753,-15.386976,-19.556475,-21.162956,-20.5747,-25.37519,-17.140549,-17.98399,-22.093235,-26.6194,-22.947563,-16.197216,-16.341076,-22.515694,-21.056725,-19.67729,-18.919647,-17.519152,-23.110065,-17.51587,-25.421612,-16.134573,-17.672266,-15.359974,-16.78246,-17.450867,-12.953762,-20.49316,-19.913471,-20.899185,-19.171577,-28.216946,-20.442928,-20.781757,-5.5151997,-15.668453,-12.220875,-17.48357,-21.176704,-22.53809,-15.947948,-17.329056,-16.851763,-21.140354,-20.980858,-20.700739,-12.864016,-24.111052,-19.015408,-20.038473,-18.773327,-9.7410965,-11.896946,-9.219429,-11.001661,-19.773046,-12.822811,-20.22968,-15.034521,-19.854942,-20.09806,-17.09103,-14.514603,-22.36877,-19.146206,-16.080162,-17.672441,-23.406172,-9.695679,-20.420265,-21.41059,-20.588316,-19.754658,-21.519882,-25.88987,-17.258244,-22.864302,-16.479357,-21.771746,-18.624746,-16.06537,-23.751877,-17.389671,-16.646193,-20.938604,-19.056602,-13.079086,-23.741293,-16.55453,-18.197144,-20.606758,-20.362713,-14.203623,-17.912785,-16.509583,-11.716927,-18.482618,-22.407425,-13.812899,-9.5108795,-12.323664,-10.569805,-13.601524,-16.443478,-15.656349,-18.955786,-22.120846,-12.37949,-16.340025,-19.843979,-17.09393,-20.540173,-22.083967,-21.251415,-17.232239,-24.827211,-20.73967,-12.778351,-14.590998,-16.187685,-15.967606,-14.938362,-13.37211,-13.809996,-14.83415,-19.725368,-12.711296,-14.753609,-17.09268,-21.061398,-14.551605,-12.241581,-16.96593,-18.519989,-17.760992,-12.65201,-15.435167,-18.151834,-18.68687,-21.185543,-21.054638,-17.083094,-18.041756,-19.789412,-16.62626,-17.873857,-20.089363,-22.060877,-19.615875,-23.500912,-18.631529,-29.440107,-22.93074,-22.489143,-20.957115
