-5.266781,-11.005899,-9.156925,-13.513456,-20.507412,-3.20261,-2.6533623,-3.8646355,-4.311201,-1.4635162,-3.3631725,-4.781309,-2.4083843,-0.25138474,0.0,-0.08652496,-0.1774559,-8.357775,-20.788712,-23.147346,-25.775234,-30.706453,-26.620167,-69.00983,-80.0,-80.0,-28.922695,-22.094135,-14.019003,-5.905113,-20.16723,-2.3094635,-15.634449,-4.212059
-4.379589,-10.545952,-7.043556,-13.113188,-17.286108,-6.0821953,-10.79393,-6.3383026,-0.9239044,-5.119955,-1.4566631,-3.789589,-3.8973122,-4.0377617,-6.158739,-6.348446,-4.3527794,-8.71019,-21.691517,-29.418627,-28.54376,-31.405647,-26.065948,-70.224915,-80.0,-80.0,-29.785461,-17.901146,-18.851135,-11.099308,-15.827549,-1.9531517,-2.2499962,-1.972866
-11.453358,-18.45427,-14.332001,-15.573317,-12.093216,-18.72003,-18.745447,-12.549078,-11.680611,-11.98628,-12.087063,-5.527008,-11.319489,-10.830406,-10.550104,-12.260191,-10.815037,-11.263618,-21.303278,-31.108572,-23.851498,-22.5857,-24.5387,-71.84107,-80.0,-80.0,-32.80583,-19.975288,-23.79267,-20.425087,-13.982992,-8.215942,-1.8080597,-8.64106
-19.00432,-10.428711,-12.378586,-14.57933,-10.518917,-21.037867,-22.55941,-17.66509,-14.097431,-12.090729,-16.24066,-6.8768997,-14.374125,-12.250254,-13.430828,-15.436333,-10.866255,-14.828815,-24.507275,-24.58863,-26.597706,-19.072382,-24.53544,-68.20675,-80.0,-80.0,-31.569519,-27.917797,-23.55106,-26.687204,-13.690554,-11.678003,-10.454775,-10.91946
-14.982622,-6.740612,-14.071672,-11.694176,-10.277302,-15.418705,-24.549059,-23.17737,-19.563429,-18.878925,-14.6218605,-15.323574,-12.951149,-18.225405,-17.512291,-19.204973,-18.104488,-26.266796,-28.372799,-27.57795,-29.418201,-24.560154,-23.81531,-63.631207,-80.0,-80.0,-30.354824,-19.357018,-21.21004,-24.062628,-17.373905,-15.0682335,-18.521616,-10.7755165
-15.591078,-8.69429,-7.3023624,-6.2847195,-9.628078,-10.895397,-26.764698,-18.151249,-17.429012,-22.593222,-16.449646,-18.947723,-19.583797,-19.562447,-16.555801,-19.46502,-16.883595,-26.347559,-26.601948,-22.388607,-21.211485,-23.87922,-26.592949,-60.438858,-80.0,-80.0,-30.970757,-20.276226,-22.855654,-25.513752,-17.393085,-15.4584465,-15.84713,-16.574554
-19.853174,-8.541866,-4.4741364,-8.781305,-12.652813,-12.00354,-18.65585,-17.375763,-24.462376,-22.842615,-18.345879,-17.89695,-28.72684,-20.374575,-20.372337,-22.472454,-17.587742,-24.0055,-21.145931,-24.096027,-21.563805,-27.182775,-27.485989,-57.34353,-80.0,-80.0,-30.713615,-21.285065,-25.910841,-26.228096,-14.473471,-16.114998,-13.526922,-18.608536
-24.823582,-12.151924,-14.57765,-14.046764,-11.94503,-16.969717,-18.462236,-23.717724,-31.676682,-21.560953,-18.714058,-26.213821,-23.644192,-16.433151,-25.890324,-21.425701,-17.760147,-26.95556,-25.265217,-22.44619,-21.217697,-24.105322,-26.375927,-55.850132,-80.0,-80.0,-28.193302,-24.358112,-26.683,-21.46339,-12.429049,-17.23173,-11.2418995,-19.53015
-20.842113,-17.03434,-20.64454,-14.504894,-15.823021,-20.650078,-22.166016,-19.970993,-21.029034,-19.276249,-19.470547,-25.766932,-22.750525,-17.472424,-20.232038,-23.372992,-22.63371,-24.10771,-21.189293,-23.51122,-23.636127,-24.163498,-24.599297,-53.539127,-80.0,-80.0,-26.289679,-25.139843,-25.421328,-21.072311,-12.955105,-19.684637,-16.167742,-19.434765
-21.050367,-18.703022,-14.516855,-14.848976,-21.488974,-19.125387,-21.685978,-20.221952,-23.795643,-17.076656,-22.277168,-22.797314,-25.914597,-21.276628,-22.950361,-25.880306,-23.829481,-25.900528,-20.57737,-22.914038,-30.83286,-23.144707,-23.167564,-53.055054,-80.0,-80.0,-27.934364,-24.619099,-29.293285,-21.57241,-15.228584,-23.875713,-16.95889,-22.082111
-21.158386,-10.775028,-9.741318,-15.194021,-15.920691,-18.402306,-21.50034,-14.712875,-20.49484,-19.891178,-26.682652,-18.91445,-32.45825,-25.773806,-24.923573,-27.379395,-29.587477,-22.529444,-19.56672,-24.74897,-22.83356,-22.668346,-22.260817,-51.45437,-80.0,-80.0,-29.113695,-26.347057,-26.065552,-18.846918,-18.673428,-17.742859,-14.650318,-17.628433
-25.463253,-12.521137,-17.09404,-12.015209,-18.518896,-17.103357,-21.001686,-18.185213,-21.400497,-18.448023,-26.534428,-20.777136,-35.787647,-24.490475,-22.983543,-28.737457,-23.592884,-21.004416,-23.40057,-27.40285,-21.921558,-22.224218,-24.370445,-51.42558,-80.0,-80.0,-31.404234,-25.343252,-25.576477,-27.065472,-15.174326,-21.31171,-24.124092,-18.874477
-23.336481,-20.969185,-23.067421,-13.837898,-14.316143,-18.314182,-20.18422,-20.605911,-22.909,-18.932137,-27.044592,-24.353127,-27.106035,-20.9478,-24.449692,-21.718637,-23.52965,-21.126686,-27.979486,-24.041979,-19.60368,-25.731472,-16.296593,-50.673447,-80.0,-80.0,-30.459702,-29.557867,-31.54586,-24.555187,-12.354832,-18.580593,-30.83659,-22.72261
-22.264896,-22.364334,-23.271044,-16.62918,-12.194321,-22.801308,-26.889458,-22.720913,-27.069607,-24.812714,-28.164133,-23.45988,-28.901571,-25.650543,-20.872316,-20.928951,-27.538502,-23.756443,-25.94416,-22.956907,-19.348211,-24.736391,-18.479738,-50.82524,-80.0,-80.0,-29.366602,-24.28527,-26.387028,-22.00393,-17.81268,-20.411976,-21.503283,-18.908342
-24.058796,-18.939728,-19.309692,-13.532997,-8.298134,-23.972073,-26.746254,-19.745026,-28.177324,-26.699821,-26.60072,-22.367971,-22.463629,-25.250477,-19.833557,-24.82374,-28.524334,-28.160713,-29.048813,-21.309319,-23.195759,-27.319958,-21.326286,-50.92891,-80.0,-80.0,-29.747068,-19.328426,-18.890018,-21.397442,-20.488941,-26.593351,-14.825211,-20.494514
-31.910515,-15.97138,-14.633684,-13.757717,-9.677563,-16.715012,-34.757347,-20.496983,-24.355576,-20.786976,-23.227547,-31.830652,-20.178143,-20.929768,-21.760563,-24.272491,-25.101233,-20.657764,-23.957153,-23.533302,-21.445469,-30.372711,-21.156418,-51.26738,-80.0,-80.0,-33.202152,-20.48708,-20.798983,-26.54716,-18.108706,-26.251701,-15.772871,-26.121979
-30.537111,-16.43819,-19.216133,-18.638538,-13.735447,-18.64014,-32.59327,-21.782526,-31.745718,-18.0666,-26.706814,-30.430616,-26.732477,-20.920979,-25.494888,-28.549397,-23.132736,-22.90895,-28.96192,-28.693813,-19.481464,-28.0661,-28.528969,-52.25952,-80.0,-80.0,-41.25363,-19.489153,-20.886736,-27.638174,-17.69556,-23.639448,-22.510271,-24.33611
-22.600916,-19.393463,-16.505844,-19.435255,-24.03359,-19.291182,-26.030125,-15.508396,-19.838379,-24.343685,-24.409508,-23.53717,-27.408443,-22.926563,-25.74665,-28.310755,-26.923727,-28.744015,-31.087402,-31.189667,-24.016968,-25.775507,-26.030006,-52.849255,-80.0,-80.0,-42.10069,-22.44594,-20.163494,-24.646036,-13.212629,-25.723389,-26.313675,-23.815699
-23.434189,-25.762573,-13.659224,-18.039948,-23.497986,-14.6912,-25.905674,-15.111414,-17.284916,-26.271833,-21.324747,-24.298786,-30.534107,-23.238304,-23.936634,-23.160019,-34.410404,-23.0253,-22.194405,-31.957016,-26.196121,-29.87212,-23.764389,-54.842537,-80.0,-80.0,-39.213886,-21.189678,-24.00564,-25.821718,-12.136848,-25.141258,-25.849451,-30.498367
-28.130718,-18.518797,-18.810806,-14.490974,-25.133202,-17.293833,-22.286661,-21.598196,-20.525978,-26.712793,-21.948982,-29.912098,-21.225075,-29.432312,-19.10827,-22.00228,-19.926311,-26.239471,-19.667816,-30.71103,-31.10058,-25.445345,-24.147812,-55.840878,-80.0,-80.0,-40.352013,-20.462624,-21.884308,-24.960533,-14.980059,-27.354507,-15.420233,-25.915419
-25.325653,-19.445618,-22.91802,-21.708565,-21.568718,-28.741247,-20.499447,-28.484661,-27.054815,-22.88152,-27.032478,-26.326775,-21.215046,-28.299328,-26.042759,-24.37312,-19.906277,-30.769934,-22.722805,-23.619999,-25.883621,-26.478199,-23.219536,-58.81932,-80.0,-80.0,-39.89501,-25.139496,-37.350536,-28.941319,-11.722275,-28.49646,-13.950855,-21.169315
-20.616837,-23.907837,-25.358206,-21.03651,-19.023615,-24.07286,-20.263557,-22.613567,-25.140827,-24.214426,-19.027344,-21.093468,-28.905432,-27.353188,-33.34334,-22.995104,-24.09519,-28.414928,-22.99089,-21.729305,-27.257025,-22.79759,-19.894978,-60.410137,-80.0,-80.0,-34.15607,-15.467491,-31.69291,-28.437328,-11.901951,-24.80784,-15.646393,-24.301908
