-70.20636,-52.414154,-24.923212,-22.189747,-22.809101,-17.777386,-21.949074,-27.26983,-29.268707,-29.08827,-34.288265,-37.00749,-42.771965
-57.94188,-53.232628,-14.032957,-15.550635,-18.300419,-9.5215225,-24.36727,-13.35968,-30.549435,-32.477783,-36.744965,-45.051506,-51.58123
-54.871826,-51.916862,-11.178946,-11.364156,-10.362152,-13.481863,-27.77968,-8.989567,-24.489075,-35.59616,-40.041626,-55.628906,-59.86178
-48.616203,-37.500595,-8.582708,-6.040434,-8.773832,-16.921148,-23.888302,-11.412209,-20.93937,-35.58775,-40.35039,-45.69566,-50.274704
-41.93889,-29.678682,-5.402853,-6.7007866,-1.9073486e-06,-12.903262,-15.795787,-9.190449,-15.9059725,-31.018162,-35.246735,-40.543575,-46.57286
-43.825527,-30.903425,-4.986496,-11.522406,-0.64339066,-8.982424,-18.295158,-9.444445,-20.46605,-33.556213,-42.37904,-48.227386,-53.289085
-52.95909,-37.84555,-6.006876,-17.40683,-8.567051,-19.043518,-24.134514,-14.377347,-34.05849,-42.08785,-48.42951,-54.917847,-60.10695
-53.358574,-46.82238,-10.14296,-12.738841,-17.843733,-16.31945,-36.407032,-16.308987,-31.061098,-43.618744,-52.051098,-55.76519,-67.147736
-58.87101,-47.692036,-12.222931,-10.7833395,-12.421511,-14.582371,-30.205336,-15.207392,-26.346008,-45.439987,-60.265778,-55.6211,-65.61312
-53.007477,-52.388588,-12.409726,-9.011852,-24.013374,-21.422592,-33.782013,-19.97216,-31.198608,-44.570145,-59.379738,-61.64102,-65.45707
-46.3983,-55.250694,-13.188108,-6.2159653,-18.336992,-30.127836,-43.633118,-17.397156,-27.476652,-43.822876,-58.72399,-58.257767,-62.514977
-43.725418,-53.091507,-14.704405,-9.412609,-16.69207,-20.628906,-43.714584,-12.554496,-29.333815,-47.062836,-65.22762,-56.26526,-65.32661
-43.247253,-45.835625,-15.6996155,-11.237689,-11.324984,-20.194271,-38.595787,-13.053406,-32.716885,-46.07129,-59.11496,-57.236702,-64.565704
-48.243393,-45.12358,-23.261387,-8.99209,-12.160193,-20.773643,-36.19185,-18.781609,-33.73428,-47.15085,-54.886574,-56.691765,-63.21187
-55.43135,-47.79786,-26.87487,-12.242699,-12.140097,-24.159266,-41.145073,-15.673296,-34.36213,-50.613625,-51.230965,-58.8994,-61.118492
-54.835823,-51.967506,-25.258795,-14.3761425,-18.56116,-19.072002,-48.054245,-12.277376,-34.40598,-52.5026,-54.23073,-59.64727,-68.12241
-52.0347,-50.262062,-26.345308,-9.725748,-16.536938,-21.456085,-41.623356,-14.78687,-36.08027,-49.712242,-54.34913,-54.605064,-63.931496
-53.438892,-54.19363,-23.50279,-10.172556,-12.629921,-23.7157,-36.761826,-19.203287,-31.003727,-50.547394,-58.85015,-54.685535,-61.902946
-55.846977,-60.33619,-21.434837,-11.286822,-17.236225,-21.818905,-37.70247,-25.874357,-32.912014,-49.04402,-59.299324,-53.296684,-65.30815
-46.99427,-60.36718,-18.913723,-13.685151,-14.217177,-22.08395,-38.525185,-18.942795,-29.3107,-49.17329,-56.346714,-52.567924,-69.01614
-43.54186,-52.771935,-17.892296,-9.786018,-11.679679,-24.71428,-34.914017,-15.889556,-28.046413,-47.469933,-55.401466,-52.49971,-63.522507
-44.37176,-51.484467,-15.963581,-12.342003,-6.358532,-27.644136,-35.979427,-17.782227,-32.945175,-47.6084,-56.85656,-56.19072,-61.38392
-47.413383,-47.03913,-18.014221,-18.468882,-12.063126,-21.428707,-37.473137,-22.210598,-33.815575,-44.594444,-54.430553,-56.150635,-66.13236
-43.975037,-49.812263,-23.03219,-7.30748,-12.039054,-22.270697,-35.824947,-21.069479,-26.933958,-48.61341,-50.75611,-55.70012,-62.25363
-46.396885,-52.86161,-27.367481,-2.324171,-14.916646,-25.10796,-36.308178,-17.494144,-25.850405,-47.754833,-53.284554,-52.681026,-65.27911
-55.134518,-56.772926,-28.931776,-3.5258102,-17.771992,-26.441925,-38.54818,-14.9563055,-30.420465,-43.789284,-55.817543,-52.375984,-64.89026
-51.59079,-53.846947,-32.10998,-7.9787884,-13.168166,-23.341898,-35.061184,-12.1148615,-37.34359,-45.985405,-52.23503,-50.58556,-60.65171
-47.153038,-53.13307,-33.687107,-12.082293,-9.122694,-27.32118,-37.857185,-11.581571,-31.533224,-47.829575,-52.81197,-48.89332,-61.120895
-46.763935,-50.618927,-31.769958,-18.738323,-7.486706,-33.14861,-36.89503,-10.760089,-30.409073,-49.097588,-54.496582,-52.255928,-66.65877
-54.29368,-60.606834,-34.351753,-16.166126,-11.283457,-35.46131,-34.4991,-11.785118,-31.148718,-50.642662,-54.67437,-55.748676,-67.66814
-53.679512,-59.840263,-27.901775,-11.698565,-18.594568,-32.97032,-32.874886,-12.630196,-29.070765,-51.909237,-57.260696,-54.024376,-70.40351
-50.6732,-53.921425,-25.75145,-12.19807,-21.20331,-41.616013,-36.774826,-17.180214,-33.357533,-49.07592,-56.961216,-62.136078,-69.84916
-51.96644,-50.276253,-26.497868,-11.901742,-24.243908,-40.20631,-37.375435,-17.514248,-34.314743,-45.861137,-58.29885,-57.766037,-65.02091
-58.01452,-51.60457,-31.924667,-11.027524,-17.03995,-37.932774,-32.22644,-23.842293,-35.365986,-48.08434,-58.90358,-56.025528,-65.698845
-52.48725,-54.616592,-36.5095,-11.417781,-15.939141,-41.29613,-32.468323,-20.065247,-31.747791,-48.71498,-59.949837,-50.165413,-71.25577
-50.565617,-55.79548,-39.711105,-13.133938,-16.200502,-40.03026,-29.185465,-18.426529,-30.073093,-47.786026,-57.65107,-49.2955,-66.1734
