-20.498024,-12.920612,-17.600307,-6.843912,-9.731812,-15.958008,-15.872543,-8.570255,-7.5690613,-7.845318,-5.273035,-12.578178,-7.3093834,-7.7643166,-6.6275444,-2.2474136,-1.9006767,-2.3050804,-80.0,-80.0
-12.337629,-2.7425098,-6.719776,-3.1811886,-9.911766,-6.5787582,-3.8244972,-3.883564,-6.2109203,-3.4776154,-5.4524517,-11.873095,-6.4161263,-1.0132809,-5.878063,-12.982916,-15.285784,-11.26593,-80.0,-80.0
-9.82716,3.8146973e-06,-7.811985,-4.2514305,-4.524954,-6.95385,-2.7164116,-1.0705948,-6.8784065,-4.0579014,-1.7557945,-8.192638,-10.230305,-1.8169613,-5.402792,-14.903435,-17.783573,-17.412704,-80.0,-80.0
-10.330944,-7.2936516,-10.153027,-6.9556236,-2.540865,-11.853638,-11.811792,-7.1721535,-14.761208,-9.092772,-5.8452816,-12.492048,-9.58251,-11.944141,-8.155176,-14.790661,-17.912941,-19.307259,-80.0,-80.0
-14.418699,-10.43191,-17.928577,-14.45862,-9.320393,-8.840431,-15.438324,-17.914581,-21.1223,-8.397511,-12.999487,-15.599033,-8.254984,-17.46302,-11.158752,-16.627602,-21.097582,-15.002842,-80.0,-80.0
-9.337975,-17.243383,-13.423431,-12.817072,-7.321045,-11.143999,-15.034046,-13.029415,-20.108627,-12.069687,-12.865656,-12.960955,-7.354109,-17.529144,-19.97705,-14.8257065,-22.418652,-18.883709,-80.0,-80.0
-8.744534,-12.144463,-2.995882,-10.711451,-10.532724,-20.666315,-12.022676,-13.294903,-11.450293,-13.663479,-10.909655,-15.86149,-10.035732,-11.377771,-14.793068,-20.219902,-22.751883,-22.64076,-80.0,-80.0
-13.046734,-12.850422,-6.2920685,-12.736916,-16.543886,-21.890694,-16.994316,-16.638008,-13.063971,-11.93593,-14.119579,-12.587917,-10.531887,-14.756454,-16.800617,-26.609646,-22.045734,-18.67913,-80.0,-80.0
-23.296295,-16.803913,-14.692558,-13.073128,-20.34988,-18.68243,-14.285206,-12.657944,-10.811703,-11.302061,-14.756773,-14.264448,-15.68973,-22.233902,-12.990877,-26.265602,-22.040237,-19.344555,-80.0,-80.0
-23.950457,-15.500481,-17.036608,-13.432537,-26.24245,-13.505697,-16.966316,-11.508875,-8.248295,-9.698515,-15.4312725,-9.733135,-10.780563,-18.453243,-14.862591,-23.82991,-21.2742,-26.616676,-80.0,-80.0
