-6.302965,-3.2667503,-3.5090027,-3.1547108,-3.0438461,-5.719246,-7.5238857,-12.29616,-13.819008,-17.128023,-9.242235,-3.0939312,-2.6681976,-2.7490559,-4.91691,-5.548769,-6.1369915,-4.780176,-4.9613857,-5.351738,-5.975168,-5.3643665,-15.029514,-5.5937233,-6.0042515,-8.222506,-17.982285,-5.2991962,-5.655691,-13.743376,-12.364014,-10.893324,-9.672384,-11.183794,-7.0598564,-7.0082436,-5.827669,-5.1293926,-8.454815,-7.9525833,-6.8456326,-7.7370777,-7.645071,-10.302584,-4.4942436,-7.0831146,-9.662405,-7.575041,-7.3753395,-8.369238,-23.886335,-15.216343,-14.01341,-11.757664,-14.615912,-12.054245,-11.457457,-11.25844,-5.4399376,-4.993061,-7.6459274,-19.062464,-4.3215885,-8.012274,-4.9088116,-3.2238712,-1.7947292,-2.9220848,-10.352503,-10.656118,-5.5003757,-7.9091816,-14.338205,-4.7026005,-1.8925743,-3.7465172,-3.1786633,-4.872368,-5.1588154,-4.210394,-2.7930279,-3.4460468,-7.3424664,-15.6135235,-9.340912,-8.660923,-16.56798,-5.9075623,-8.147636,-9.538046,-7.720646,-5.888994,-8.470415,-13.842194,-11.187141,-3.1648579,-0.6622391,-1.9073486e-06,-0.621418,-2.4275856,-3.7862473,-1.675394,-1.4821415,-4.583975
-6.549074,-3.3704586,-4.1976185,-3.863018,-2.9596272,-5.361948,-8.0139885,-10.963337,-12.8256855,-17.393312,-9.553377,-3.858984,-3.520338,-3.3692188,-5.20533,-5.894188,-5.6745567,-5.8999615,-6.1616955,-6.252039,-7.1200695,-6.019285,-10.260168,-6.2589436,-6.871111,-8.8598,-15.5360565,-6.265383,-6.1920013,-13.825968,-13.029392,-11.900349,-9.138741,-9.415834,-7.1357403,-7.6138897,-6.5260353,-4.765602,-7.105856,-7.538269,-7.8672657,-8.922737,-7.5705013,-10.437843,-5.3579216,-8.031782,-10.24637,-8.681311,-8.01091,-8.536957,-18.887428,-16.282604,-14.78831,-12.361378,-15.286185,-12.289358,-11.911238,-10.006809,-5.2579575,-5.463091,-7.9740963,-11.158743,-4.93091,-9.016441,-5.8671017,-4.117199,-2.9550877,-3.91041,-10.874924,-11.25485,-6.5929565,-9.062744,-13.219542,-4.8522263,-2.7125244,-4.925602,-4.349119,-6.0821896,-6.088852,-5.403223,-3.9622097,-4.3506527,-8.207872,-12.763971,-9.758255,-9.614922,-14.310876,-5.606348,-5.8894024,-7.1029453,-6.2563553,-4.9313965,-6.7468987,-12.461817,-8.134296,-3.8063393,-1.6995125,-0.57325745,-1.5476589,-2.8674145,-4.9377003,-1.9018631,-1.9897308,-5.040907
-5.620249,-1.9216747,-5.6565266,-5.4738903,-0.92900276,-2.6391106,-8.208239,-6.6066647,-8.932505,-16.540955,-8.890913,-5.944433,-6.4685097,-4.342495,-4.4474773,-5.3806915,-2.7220669,-14.130065,-20.30024,-9.772423,-16.487514,-7.231394,-3.648716,-7.544838,-9.985653,-9.948929,-10.102081,-10.728807,-6.6447163,-12.30645,-14.316427,-17.080793,-6.040283,-4.572069,-5.594059,-8.491722,-8.0594425,-2.0280533,-2.7291813,-4.68869,-13.337841,-21.210796,-5.567354,-9.097599,-8.435902,-12.222359,-10.986004,-16.40588,-9.088228,-7.312155,-12.201546,-22.790705,-16.96234,-13.226675,-16.608788,-11.3174515,-11.914366,-5.7533817,-2.961546,-5.5504856,-7.3848476,-3.8557835,-5.8326893,-14.142445,-10.205259,-7.549494,-13.211521,-8.746971,-11.248024,-12.088049,-13.860657,-18.905418,-9.1451435,-3.5625877,-5.3194637,-16.586523,-15.305391,-22.064194,-10.007944,-18.498722,-14.823843,-7.926384,-11.305704,-7.049692,-9.579256,-13.886618,-9.024702,-3.0135822,-0.6023102,-1.677351,-1.7413921,-1.0922775,-1.9483433,-8.046661,-2.2942963,-4.9243317,-7.5050526,-1.2464695,-5.413637,-2.7997036,-14.659693,-0.8964577,-2.2796593,-5.0602303
-13.101118,-8.912996,-14.960105,-24.100128,-7.181467,-9.091703,-28.322079,-11.753508,-9.851198,-28.034199,-16.112774,-20.030453,-22.356417,-13.573536,-8.524902,-7.967436,-6.3096123,-13.903492,-17.317484,-25.69487,-16.406898,-11.9240055,-8.227831,-15.727823,-22.727234,-18.753017,-16.868504,-26.4329,-11.551136,-9.474325,-22.409061,-13.971038,-9.490015,-10.287203,-24.618813,-11.266474,-8.140045,-8.824287,-14.578878,-10.589161,-27.969807,-25.088856,-5.2577553,-1.6092644,-7.2158775,-12.061407,-15.646305,-15.574617,-11.100872,-16.759708,-13.244328,-14.30772,-23.01029,-15.448568,-11.5391865,-19.230127,-26.069746,-12.34894,-12.079613,-13.83803,-12.307884,-6.460409,-15.955816,-12.687765,-13.949666,-14.003825,-29.99635,-20.783184,-23.648712,-15.277094,-19.85753,-18.563992,-14.5865,-11.301645,-15.275814,-15.860004,-19.017605,-22.19457,-24.885273,-24.525055,-23.070145,-13.522802,-10.280191,-8.847759,-14.121596,-18.332756,-18.14771,-8.208454,-5.4795055,-10.518539,-9.519449,-13.07486,-4.5373325,-2.1022167,-2.7703934,-7.6964626,-10.466892,-9.206934,-9.607901,-6.558279,-6.2367306,-8.5728245,-15.846371,-20.569307
-16.655083,-11.43022,-13.091394,-16.15273,-10.637329,-10.069721,-12.730551,-9.121294,-9.552025,-16.931866,-14.705401,-16.117527,-20.255959,-16.008724,-9.859718,-8.977629,-9.596029,-13.874479,-16.885582,-22.632133,-18.871199,-15.708843,-11.381083,-13.756375,-18.333694,-21.884064,-19.250381,-24.092335,-11.233034,-9.702652,-19.620459,-17.673702,-12.952761,-13.414375,-17.097776,-15.062025,-11.557659,-12.240759,-17.297132,-13.198561,-17.30364,-15.552652,-5.2625885,-2.976324,-7.8633366,-12.960272,-19.293697,-18.631767,-13.693031,-15.655849,-12.965517,-17.337229,-17.279108,-13.745818,-15.064335,-19.246088,-23.739977,-15.9080515,-15.853573,-17.08176,-13.324781,-8.298031,-15.0263,-12.810337,-11.787918,-13.662937,-20.353252,-19.762508,-21.973194,-18.531748,-23.340336,-21.478134,-18.467983,-14.609797,-18.353706,-19.739017,-22.156776,-24.657003,-21.950577,-20.703728,-20.719673,-13.054693,-10.022682,-12.258139,-17.504211,-18.151937,-16.97445,-10.801739,-9.170662,-14.163889,-12.679876,-12.518179,-7.770706,-4.8521442,-5.777811,-10.892349,-13.803335,-11.1966,-12.879894,-7.952524,-9.971958,-10.855152,-17.785282,-15.759972
-23.70829,-12.9850235,-10.343636,-12.3623085,-16.659777,-9.084494,-8.695814,-6.1283855,-7.545027,-12.987467,-12.136606,-12.818911,-17.427664,-17.352318,-9.279982,-8.026152,-14.302746,-12.041853,-14.799161,-19.523731,-20.288118,-27.381245,-15.301871,-10.972197,-14.945837,-25.688679,-20.464046,-21.186432,-9.214468,-8.053949,-16.583906,-27.075739,-19.039415,-17.1991,-13.338778,-27.146305,-17.241514,-17.914932,-19.437687,-15.008839,-13.374235,-11.670212,-3.4531002,-2.4369316,-6.558771,-11.894144,-27.659216,-22.074566,-15.453951,-13.220308,-10.971054,-20.653543,-13.695629,-11.059429,-21.786053,-17.444279,-20.837444,-23.023449,-27.145082,-21.518024,-12.3804035,-8.435886,-12.673658,-11.083782,-8.93927,-11.630558,-16.465805,-17.365908,-19.297188,-23.035389,-29.6202,-24.31062,-37.696243,-19.462055,-21.89444,-38.46988,-26.003477,-26.069168,-18.875023,-17.423496,-17.810688,-10.947268,-8.041433,-17.881115,-22.902122,-16.219141,-14.507241,-12.565849,-18.33438,-22.495657,-16.639023,-10.360516,-12.144194,-7.0953827,-8.996168,-15.047107,-18.853825,-11.596504,-17.493029,-7.4476795,-20.133284,-11.840075,-18.094917,-12.30374
-13.730688,-11.974562,-17.656391,-13.031717,-25.350256,-9.147322,-2.6836548,-7.0273724,-13.570555,-9.761341,-14.025135,-15.508305,-18.917458,-20.563526,-15.714417,-14.551412,-17.490374,-16.802593,-24.304085,-12.70841,-16.955126,-18.050812,-17.660488,-17.660099,-12.085241,-16.065945,-18.02815,-20.090227,-9.492794,-8.319546,-8.447548,-11.855238,-19.997223,-17.284325,-14.373796,-17.155079,-28.445118,-24.061945,-25.700764,-16.712292,-19.479292,-8.896889,-6.350239,-9.943075,-18.269062,-14.156666,-14.410158,-13.573561,-18.165468,-10.235682,-7.5388317,-9.710079,-10.623678,-12.949024,-15.282456,-11.060875,-8.220182,-10.573563,-10.842867,-12.123352,-10.0254135,-10.274736,-25.611958,-11.607182,-13.03079,-14.515229,-21.537308,-18.448809,-19.359165,-23.02232,-18.540686,-21.898035,-19.971676,-16.877586,-22.14122,-23.473303,-21.084492,-18.282211,-13.230795,-13.246782,-16.752892,-14.590813,-10.159224,-14.353508,-23.967049,-17.538853,-12.04458,-21.655647,-18.613005,-21.058737,-16.963125,-5.4822674,-6.6268616,-6.3755054,-7.96336,-16.786623,-12.738264,-9.971354,-11.269873,-10.093302,-8.429495,-9.393517,-10.871523,-13.385216
-16.092648,-14.875858,-17.335964,-14.558701,-17.668243,-9.18289,-5.6306534,-10.513346,-19.696714,-15.541144,-19.097961,-21.621353,-22.734268,-27.131948,-23.074556,-21.112144,-19.636139,-19.531078,-21.953114,-15.686798,-13.139885,-13.631117,-17.371922,-21.2161,-16.671902,-15.709741,-23.828758,-21.029596,-12.110235,-15.158969,-9.292114,-11.965858,-24.573029,-20.085808,-21.043064,-21.106361,-26.480534,-20.731125,-19.88682,-23.571781,-20.389732,-13.970611,-12.835321,-17.44097,-21.179264,-17.49741,-15.363085,-13.508553,-12.900742,-13.540297,-12.621311,-13.753115,-16.921442,-17.627476,-18.332611,-12.822466,-8.527512,-8.933001,-11.213774,-11.07373,-14.913341,-15.718348,-16.13485,-15.404883,-19.026993,-18.746128,-26.900066,-21.773981,-19.165863,-26.126211,-22.594488,-19.115576,-18.221836,-18.99363,-24.64657,-19.305904,-19.450531,-23.226286,-16.402378,-16.340803,-23.54687,-20.888428,-13.751295,-17.264996,-25.503826,-23.559011,-15.751377,-19.115902,-19.883453,-12.697065,-8.86846,-7.9670925,-9.863728,-12.211634,-10.72864,-16.721613,-14.645091,-11.765308,-17.083448,-17.233932,-10.673073,-12.829102,-15.917735,-19.380344
-16.271566,-15.310027,-16.727022,-14.421501,-16.420322,-8.646578,-6.0887012,-11.2846775,-23.804726,-18.877125,-21.312212,-25.696266,-23.731705,-32.619064,-34.981544,-26.569698,-19.724958,-19.878307,-21.040167,-16.161469,-12.088205,-12.535414,-16.76919,-22.032913,-18.330978,-15.093884,-27.205843,-20.714102,-12.404259,-21.887135,-8.950663,-11.445799,-26.22114,-20.469128,-26.94305,-22.204468,-25.61366,-19.719814,-18.711315,-30.411333,-20.066242,-16.186014,-18.014936,-33.965397,-21.618053,-18.178152,-15.051362,-12.950989,-11.753487,-14.199251,-14.848019,-14.923138,-21.498096,-19.381565,-18.845993,-12.765841,-8.051714,-8.108486,-10.752815,-10.336378,-16.900553,-18.461983,-14.841926,-16.38845,-22.82164,-20.072254,-29.518618,-22.445297,-18.582037,-26.669233,-23.773129,-18.156292,-17.382635,-19.070549,-24.88888,-18.227781,-18.626917,-25.280186,-16.983555,-16.878336,-30.03462,-25.464645,-14.592016,-17.704453,-25.369877,-27.409063,-16.67038,-18.182056,-19.664532,-11.429829,-7.6084423,-8.20014,-10.482605,-15.660281,-11.093946,-16.164047,-14.64138,-11.720266,-20.486454,-26.128023,-10.80187,-13.568443,-18.097954,-23.172539
-20.376621,-17.746464,-18.805256,-14.799002,-15.358649,-9.972944,-11.839403,-11.824476,-17.205128,-16.40366,-20.655182,-25.784311,-25.586256,-18.857262,-20.118387,-26.524178,-21.036726,-30.487106,-21.469553,-18.023415,-12.651436,-14.828038,-13.9583435,-16.55542,-14.620909,-15.278861,-19.225117,-14.245334,-12.0756855,-8.975302,-7.3357143,-11.057808,-17.65284,-18.28202,-14.987726,-15.265787,-17.401253,-13.126045,-15.693088,-14.901571,-10.496859,-15.54493,-17.096275,-16.773026,-24.423939,-17.023605,-19.790668,-13.418486,-12.545393,-27.217436,-23.143335,-23.808334,-18.780846,-14.004722,-13.882329,-28.805424,-8.9514065,-10.053133,-21.459126,-16.137154,-13.609034,-13.43788,-19.469229,-16.352732,-14.900455,-19.594305,-17.439922,-15.1024475,-14.656834,-24.446278,-25.356394,-16.080719,-26.619926,-20.277664,-18.998371,-14.453234,-22.527424,-25.030914,-18.490335,-24.609632,-16.298634,-12.759575,-16.039902,-22.297506,-25.988989,-20.737778,-15.863387,-17.142979,-17.601946,-6.4559345,-4.235615,-11.812437,-16.05929,-13.423922,-12.764797,-14.737054,-17.556608,-11.744583,-16.62587,-16.580006,-10.468424,-8.171047,-8.616684,-11.188934
