-18.460781,-1.7083836,-11.357544,-13.829494,-10.844036,-8.263397,-10.696079,-6.483076,-11.567612,-10.597063,-7.208111,-3.5490532,-3.2674599,-2.63023,-7.260378,-38.17077,-66.60259
-22.046328,-7.002983,-13.235901,-6.6466827,-9.72847,-7.5074234,-6.5003014,-7.3819065,-5.3853073,-6.7439537,-4.1174393,-5.97143,-8.623657,-13.207912,-13.287697,-40.974766,-65.96498
-31.943533,-17.669878,-16.98564,-2.8418999,-3.9244576,-5.2925167,-9.047976,-6.9793873,-8.480469,-3.3305817,0.0,-2.8830109,-4.65469,-7.175228,-14.017347,-41.010246,-66.40732
-31.42709,-14.377203,-6.700901,-7.702507,-4.5710163,-7.0758114,-17.691902,-11.71106,-9.53348,-5.677744,-6.864315,-7.599474,-7.9139214,-7.348871,-14.835173,-39.77988,-66.14044
-29.170769,-9.809006,-7.4810295,-9.936819,-9.240606,-7.518568,-12.068245,-10.204512,-6.641794,-7.9098396,-14.431797,-8.796627,-10.823458,-11.995033,-11.775246,-41.89442,-66.2202
-30.859516,-12.118673,-10.528637,-8.532618,-17.199741,-9.479321,-10.1941185,-12.159859,-8.633293,-8.661219,-7.7018986,-16.062738,-15.192436,-16.96125,-15.703667,-43.64506,-66.323105
-35.499702,-12.95063,-8.115118,-13.605461,-12.315567,-11.4543,-17.271471,-10.283958,-15.068342,-12.697521,-8.470688,-17.589188,-13.321438,-17.014818,-19.532478,-44.359436,-66.04058
-43.259068,-9.923809,-9.471357,-21.422964,-13.921305,-9.594324,-19.38876,-12.534636,-13.293673,-12.127274,-16.518738,-17.143478,-15.719976,-16.841793,-13.249865,-41.407978,-66.513626
-38.940178,-12.475826,-6.4160194,-20.510609,-13.893557,-12.994507,-11.065857,-15.217335,-18.654833,-11.758375,-16.96396,-12.790531,-20.99019,-19.496986,-11.6707,-40.707253,-65.86783
-36.92298,-21.360023,-8.139824,-14.258331,-14.456392,-24.067694,-8.798294,-16.068132,-24.520428,-17.481514,-16.415382,-21.622509,-20.172472,-22.225111,-15.606548,-37.763676,-66.599945
-36.14063,-21.482647,-11.706707,-13.901812,-13.312901,-20.056852,-10.741873,-8.980591,-19.66404,-17.40542,-13.858448,-19.873524,-19.145344,-22.158688,-15.12105,-39.19587,-65.88637
-38.085888,-15.51083,-20.578785,-14.796476,-19.594763,-18.63181,-15.340801,-14.282028,-19.545233,-20.530287,-19.744812,-22.67186,-17.55717,-22.484985,-16.585531,-43.106895,-66.48883
-39.060814,-17.016375,-12.683922,-17.18842,-18.291462,-14.727774,-12.331581,-19.40583,-13.174562,-19.963223,-21.043472,-21.503063,-18.951418,-17.99268,-22.905724,-38.209347,-66.057785
-37.613327,-24.06599,-16.657385,-14.287678,-17.85159,-13.53702,-16.16454,-15.501839,-12.410645,-19.818497,-23.666992,-15.707699,-18.754747,-19.173433,-23.118206,-45.6074,-66.29714
-34.202198,-17.225313,-20.810022,-13.530478,-15.404478,-19.542324,-15.426456,-19.684223,-16.245571,-17.063843,-17.018599,-20.170921,-17.159235,-16.325321,-21.478567,-41.41538,-66.23614
-31.374006,-15.468664,-14.615719,-20.36965,-20.533083,-28.25155,-18.128826,-23.372997,-18.852554,-18.295887,-18.642548,-22.948206,-13.233757,-17.99754,-20.617085,-40.809097,-66.113235
