-19.73877,-14.162247,-18.998238,-15.500906,-15.464619,-20.222496,-24.85434,-20.657505,-15.112539,-15.04146,-17.179157,-23.042072,-21.98682,-16.75438,-18.446424,-26.402584,-17.94683,-19.243294,-12.340111,-20.440289,-15.564953,-16.003145,-18.390022,-19.014318,-16.006378,-12.843445,-14.784615,-13.058924,-26.090357,-16.530407,-13.888918,-17.991909,-14.217527,-24.149075,-11.1949215,-16.80246,-19.400764,-16.770908,-21.549288,-25.217295,-20.777235,-21.499191,-20.943714,-24.364958,-24.114763,-17.161495,-17.75568,-18.798054,-19.447704,-21.813713,-20.868252,-16.953583
-20.992632,-20.15153,-23.556704,-26.591404,-25.104515,-25.185627,-20.162321,-13.72636,-4.363945,-6.462528,-5.60886,-11.953167,-11.348133,-14.766655,-7.497265,-19.40055,-14.5117035,-13.9865055,-7.78566,-14.392185,-5.997511,-12.911526,-11.674093,-11.174799,-6.7913246,-11.7868805,-7.9112167,-8.253174,-16.905981,-13.218575,-6.03253,-7.987894,-6.838587,-19.23476,-5.5330963,-15.034788,-11.42247,-12.65571,-15.241215,-19.381763,-13.107365,-15.428938,-20.851748,-14.306486,-13.33033,-14.528343,-13.61467,-10.193077,-13.090588,-23.661367,-23.05695,-14.379406
-23.111116,-26.750515,-20.684677,-22.368732,-26.16859,-26.740593,-19.71022,-2.82592,-2.4119606,-5.0745716,-4.3482895,-7.9938774,-8.008144,-8.86031,-2.342598,-11.166452,-6.277313,-8.675493,-10.928408,-11.295336,-8.378174,-2.8112183,-1.0026398,-4.363159,-6.914755,-2.5309486,-2.8573074,-2.769764,-3.2812157,-9.303123,-5.6136303,-5.6192913,-7.693882,-10.702072,-11.494709,-3.6636505,-10.550116,-9.755413,-13.162212,-10.791309,-5.4283695,-6.8738747,-19.425713,-1.6461906,-1.293911,-2.1900997,-2.3971977,-6.2586536,-5.334175,-37.520542,-20.164246,-10.158861
-29.17863,-27.64282,-19.48488,-21.949717,-27.65226,-21.387806,-20.303497,-2.8399067,-7.8639793,-2.958725,-12.068089,-9.544186,-13.230177,-8.010376,-6.30443,-6.1948185,-6.422966,-9.445282,-9.95767,-12.704309,-13.346401,-2.8022919,-2.8974018,-9.754429,-15.089024,-1.9004898,-4.816433,-3.46768,-0.9975929,-2.7040844,-7.900749,-2.3799286,-12.990673,-8.255989,-13.69776,-2.102272,-8.464352,-16.98309,-15.70771,-10.486418,-7.6928196,-7.6483154,-18.76118,-2.0085697,-2.4885406,-2.0807076,-2.0008774,-9.894577,-6.706568,-30.347532,-24.302473,-9.362314
-29.039879,-23.452917,-18.454033,-27.528946,-31.273718,-24.132984,-23.92772,-14.094748,-12.709967,-8.803841,-16.498392,-12.1351185,-8.231899,-6.3338165,-15.9990425,-12.271219,-14.225733,-8.300156,-14.641495,-15.540516,-13.724731,-13.087845,-17.093967,-7.674202,-7.947935,-9.221355,-10.600414,-9.908134,-10.695881,-2.8426228,-9.9458275,-8.826408,-7.4369373,-10.204332,-16.050781,-14.470118,-14.490232,-9.451828,-8.5175495,-9.144779,-8.854149,-17.307896,-14.804098,-17.633854,-21.555494,-19.375803,-16.334337,-10.298458,-10.518068,-5.998451,-6.2607365,-9.402729
-31.163176,-22.638739,-25.365967,-28.544127,-34.795578,-27.573698,-20.853714,-15.122879,-20.889423,-11.745548,-15.812065,-13.791346,-5.2699013,-10.302235,-14.584232,-13.901888,-10.183708,-5.551567,-9.510141,-19.01849,-11.743938,-12.503572,-14.313562,-6.3077717,-8.472607,-11.871622,-7.7858887,-16.620935,-18.502174,-7.489172,-9.6022,-11.652996,-8.263111,-15.621651,-12.658985,-17.295284,-15.508535,-1.9591103,-0.9642639,-3.6166248,-13.221106,-23.16689,-8.108887,-20.352226,-24.520926,-17.162846,-16.683874,-5.1873627,-3.2986012,-0.20498276,0.0,-4.088421
-35.89357,-31.970814,-22.785908,-25.817001,-26.128288,-27.154232,-20.90885,-22.68758,-19.218895,-16.895063,-18.411636,-21.583593,-14.734058,-17.401638,-16.621563,-17.30091,-14.757198,-13.131765,-15.033403,-21.016117,-18.157738,-21.234648,-16.272043,-12.564264,-22.043037,-18.347088,-11.311573,-23.526787,-26.225151,-19.13617,-13.712391,-15.282108,-20.681885,-18.529568,-17.933079,-25.821232,-16.055206,-6.3756733,-5.513876,-8.968418,-13.049158,-15.085825,-9.870453,-21.428415,-25.362873,-21.878563,-16.799114,-7.186363,-8.114819,-6.7163258,-5.7573357,-7.758234
-34.32373,-25.12332,-25.665016,-25.417463,-31.174957,-24.31295,-26.07408,-27.933317,-16.628227,-19.232187,-25.924698,-30.629704,-18.729334,-24.881905,-19.82247,-23.23354,-17.044424,-21.900219,-15.918266,-16.71142,-15.808836,-24.91232,-18.64216,-11.642693,-18.314167,-19.443281,-19.067928,-19.028748,-27.67751,-19.775099,-14.985197,-16.258282,-21.271442,-19.713474,-22.643023,-24.333271,-17.244682,-15.880577,-19.295084,-20.210253,-14.081774,-8.635681,-21.80531,-23.91571,-29.909224,-24.099522,-17.681602,-19.519283,-14.822626,-24.743698,-24.937586,-13.794373
-30.795933,-25.377707,-24.654556,-28.693115,-28.165009,-27.945072,-21.431076,-23.857452,-16.140472,-16.321058,-29.308678,-25.602089,-18.021238,-21.674698,-18.726284,-21.180372,-18.597961,-18.878967,-13.547255,-18.353811,-15.292091,-19.441187,-15.191505,-13.01022,-14.365686,-13.889244,-18.448994,-21.585339,-16.460493,-20.981327,-13.740416,-16.324215,-19.079111,-21.006607,-22.275904,-17.16919,-16.414648,-13.867271,-13.836643,-20.57008,-16.282309,-4.5591164,-28.27537,-19.261509,-17.101831,-22.056273,-17.513763,-16.020792,-10.498131,-24.811352,-19.551361,-12.934902
-38.20143,-30.971537,-32.361538,-26.384354,-23.506987,-27.477375,-16.605701,-14.529713,-14.123762,-17.975567,-31.055311,-19.3499,-19.513947,-21.567722,-25.13275,-18.530396,-16.006172,-16.200623,-16.831867,-18.800217,-16.565966,-22.893103,-12.046064,-19.26693,-16.467377,-18.12396,-15.538925,-12.9277725,-16.16094,-17.694202,-15.290192,-16.20964,-20.961994,-24.629038,-31.242369,-22.255878,-18.24349,-17.831589,-15.769918,-19.126705,-17.192028,-6.7155266,-32.5746,-12.506943,-10.705147,-12.824738,-13.344902,-15.005457,-20.01176,-20.761278,-22.443195,-20.391329
