-6.858572,-2.0401459,-1.1759529,-2.0402489,-1.8682098,-2.6377087,-5.833414,-4.966076,-4.4241486,-2.9091034,-3.0487804,-6.776911,-9.803886,-4.336153,-3.132595,-2.447237,-0.8947754,-2.2616844,-5.945202,-12.582417,-9.738451,-4.593197,-6.062599,-8.876551,-5.229212,-3.4052658,-7.902088,-9.045914,-3.4033184,-1.522438,-0.7462616,-0.6892166,-1.7941895,-2.248415,-2.6225739,-4.028824,-4.725685,-5.6936016,-8.041672,-3.9834442,-7.8206596,-5.1171722,-10.867786,-4.7010612,-3.3377914,-2.0068226,-2.464117,-3.906475,-6.133219,-3.8373566,-7.0042915,-5.661499,-8.389982,-3.590252,-4.269745,-3.3952198,-6.1172714,-3.267868,-4.2714157,-3.0469685,-4.006405,-12.064022,-10.094244,-9.005171,-9.5389595,-9.282061,-7.6535606,-8.966869,-5.062847,-7.0942802,-8.012146,-5.4278355,-7.983574,-13.31007,-13.136929,-9.754303,-7.7119217,-8.21216,-9.883137,-10.587601,-9.947371,-6.712826,-5.510973,-6.6470776,-9.498863,-4.071062,-4.351143,-7.314478,-9.341846,-5.364298,-3.91889,-4.2836437,-1.8295631,-5.4150333,-10.572176,-5.7055664,-1.9996567,-1.0449543,-3.4103699,-9.333321,-8.362604,-7.32839,-8.7734585,-4.7872734,-2.179716,-1.5128117,-2.2370338,-1.6126137,-1.7772408,-0.73189163,-1.3230076,-3.2060013,-2.443882,-0.83995056,-1.215395,-0.768095,-0.259264,-0.96071243,-1.722208,-1.2709961,-2.3340492,-7.446192,-4.5628605,-1.5702572,-4.423813,-13.17486,-10.466455,-8.108126,-3.7212105,-8.076954,-9.958649,-4.8263474,-1.2803345,-1.5164719,-4.413769,-6.1304245,-1.9148407,-1.3371849,-1.2404518,-1.7006989,-1.6173534,-0.8224354,-1.1344643,-1.1303272,-1.5736847,-7.426199,-5.2165585,-2.697174,-1.0563221,-0.16246796,0.0,-0.7204094,-1.1536713,-1.1119347,-1.4557838,-2.884781,-6.410942,-12.310669,-5.584875,-3.5306988,-7.266718,-4.35812,-5.1408253,-2.601736,-0.80345535,-0.8804016,-0.84812737,-0.5011883,-1.415287,-1.331955,-3.049137
-12.195618,-6.570423,-8.373295,-10.779865,-10.332565,-10.773138,-9.105797,-8.774719,-9.020239,-5.012123,-8.90344,-12.201134,-8.358885,-4.062868,-3.2274094,-7.2308903,-5.5917797,-12.806671,-8.460527,-8.458149,-13.706144,-6.252943,-4.421133,-2.6897182,-0.6555786,-1.4362488,-6.540991,-6.888403,-4.4942226,-4.4014874,-5.5184364,-6.692875,-11.21594,-8.809727,-5.248749,-2.183424,-7.281431,-6.1651783,-5.557434,-6.722969,-5.508009,-9.981045,-11.618244,-8.392092,-15.206319,-5.8819656,-2.9115944,-3.9532318,-3.0018196,-3.675663,-7.3546925,-8.55784,-5.5918884,-2.7229939,-6.517109,-9.727894,-7.872465,-9.807419,-2.9241295,-3.2304192,-3.6207905,-6.9383793,-12.187593,-8.854591,-10.345308,-13.015783,-10.507795,-14.848958,-7.7313595,-8.580612,-11.506905,-10.242458,-10.601063,-10.050386,-16.718002,-16.435883,-13.293886,-13.620472,-14.290104,-10.542774,-13.399677,-10.340673,-11.195663,-9.030388,-11.354673,-7.0393505,-9.9174,-11.172981,-5.165512,-1.3834953,-1.895958,-1.7053299,-3.1894836,-4.584215,-8.969879,-5.414261,-3.0180988,-4.0991077,-2.5908737,-0.81789017,-0.38322258,-0.52093506,-1.3622284,-1.8558826,-6.7128735,-6.9994965,-7.1679688,-6.761112,-9.47398,-4.888035,-5.199543,-4.344404,-5.131422,-3.35421,-4.435089,-3.1838074,-6.1839046,-6.0877,-7.2589054,-5.9821777,-2.9017391,-4.0413647,-10.747107,-4.241789,-3.9176712,-7.275263,-3.652996,-3.5425167,-3.9301662,-5.27454,-3.403988,-4.721756,-6.2620792,-7.97357,-7.3304596,-3.0762672,-4.3721333,-6.072851,-6.9762077,-4.8191757,-3.5545597,-5.4791603,-6.556288,-6.718731,-7.653488,-8.060978,-7.870407,-14.0858345,-7.3587093,-5.60573,-5.4846954,-6.4132347,-5.1251564,-4.9189606,-4.891165,-7.8981133,-6.303444,-3.6434803,-2.382265,-4.3111286,-6.3193874,-2.9245548,-1.2335014,-4.761818,-6.3636055,-8.109436,-6.4302044,-4.579977,-7.0286236,-7.3040504,-11.964563
-19.000063,-14.657373,-15.379589,-13.2510605,-14.632256,-10.957584,-7.3444214,-10.925707,-10.671829,-12.815437,-13.480364,-8.843306,-7.7414627,-10.821388,-9.959238,-8.458851,-8.813614,-9.736633,-4.8695374,-5.780159,-6.749542,-5.971218,-6.995514,-3.3513298,-6.1898212,-8.528557,-5.113348,-8.395002,-12.092241,-11.242781,-10.657391,-13.3304,-22.083572,-13.129143,-7.6472797,-8.6864395,-9.690792,-7.9098396,-7.8939304,-12.349133,-10.757006,-15.560432,-11.675285,-12.464956,-19.011017,-13.610064,-12.176315,-8.901316,-7.249901,-10.831591,-9.623907,-11.438948,-5.107212,-8.942741,-9.492147,-12.7440815,-11.276417,-9.513433,-5.8968315,-8.300711,-8.6765785,-7.7983646,-14.233901,-12.53203,-13.189159,-11.660494,-12.133535,-13.826492,-14.843788,-12.92374,-16.13599,-17.165432,-11.327518,-11.861311,-24.791271,-25.353691,-21.99837,-19.99555,-19.23923,-18.138111,-14.556389,-14.952877,-13.786446,-12.974283,-14.984984,-14.255003,-9.232517,-4.0264626,-3.2318935,-7.126278,-8.232483,-8.156403,-7.717701,-3.763338,-2.0158749,-6.5094795,-13.063957,-13.605318,-6.943451,-2.8117867,-3.837593,-3.3766441,-3.7209473,-7.8252563,-12.795504,-10.397093,-10.488071,-13.894926,-13.998255,-9.139933,-8.177685,-9.396442,-10.591862,-9.968956,-13.70327,-9.1605625,-8.376184,-10.771698,-10.808958,-10.456814,-9.363728,-5.496605,-12.464876,-8.407196,-10.659151,-4.7005043,-2.1731567,-5.429693,-12.059593,-10.489162,-6.105377,-6.282938,-10.504847,-12.951452,-8.50053,-7.3061867,-12.089153,-10.066986,-9.939156,-12.182117,-10.924295,-8.827698,-11.107529,-12.197794,-11.426907,-8.33651,-11.769478,-21.645126,-13.917488,-12.860834,-10.26446,-12.81411,-18.284462,-16.71813,-12.373657,-9.979088,-6.131464,-3.8421707,-7.9579773,-12.311689,-5.8484077,-7.01194,-3.8699474,-6.6373863,-12.501339,-14.792562,-10.983986,-7.827942,-9.701763,-12.5445595,-16.43272
-18.864931,-20.381443,-16.766193,-11.693762,-12.6963215,-15.1388855,-9.952549,-10.672649,-7.8542747,-9.834957,-14.745632,-10.061697,-13.619738,-19.305702,-10.991167,-14.1066265,-12.618126,-12.218386,-8.835461,-5.0611477,-3.2335777,-6.682905,-7.080677,-10.791555,-24.01234,-12.041565,-7.691147,-11.060516,-13.196543,-10.453045,-14.496332,-18.369305,-24.208233,-19.22461,-15.810085,-20.639402,-14.705936,-15.6833725,-13.212603,-16.599548,-19.386724,-18.222336,-14.892429,-23.42086,-28.030277,-16.427917,-11.454195,-9.005049,-10.369375,-15.127828,-12.675077,-13.567436,-12.285891,-11.985077,-17.025549,-13.716396,-14.933952,-20.056427,-14.846913,-12.2300205,-16.03355,-11.724691,-12.751997,-16.904964,-12.262959,-9.300995,-8.536953,-10.4450035,-14.930497,-20.61908,-17.441525,-17.437231,-17.073494,-15.48595,-16.94492,-16.45163,-18.938229,-29.923378,-27.977638,-21.040455,-19.565393,-22.951275,-24.03574,-18.555374,-15.13454,-11.787165,-13.509869,-7.857128,-7.417406,-12.000725,-11.812201,-15.399092,-14.545471,-6.840948,-4.306717,-9.207968,-13.091703,-16.053967,-21.180134,-16.07483,-22.488031,-22.66467,-20.39772,-18.450205,-15.074269,-17.961275,-20.347097,-19.467937,-19.86274,-17.862492,-12.586687,-13.710148,-16.040607,-12.331949,-11.5305805,-11.480883,-16.847248,-16.77119,-14.552383,-14.943985,-12.194384,-6.3092422,-8.624645,-15.805376,-15.151922,-7.7747326,-11.349329,-9.332693,-10.672726,-16.070845,-15.62585,-11.629122,-14.694515,-12.709873,-12.391901,-10.156429,-15.022144,-13.509386,-15.515376,-12.791336,-11.999174,-13.4150715,-13.871622,-15.187157,-17.815048,-12.984554,-17.673733,-24.071861,-21.281208,-16.821203,-12.840231,-18.06551,-20.04585,-17.727009,-18.336147,-23.007837,-16.256323,-12.807674,-17.603868,-11.905388,-8.222311,-9.4361725,-7.574356,-10.450912,-15.96585,-21.123814,-18.170843,-11.346415,-16.93663,-15.892701,-18.513988
-23.704945,-23.11012,-20.032799,-16.857162,-18.033138,-18.00341,-12.129673,-13.176067,-10.172365,-12.231213,-16.994087,-13.586119,-14.247202,-14.899475,-11.256212,-13.4760895,-15.430134,-11.06674,-9.060322,-7.644184,-7.696396,-15.163813,-12.888668,-14.65388,-15.852112,-11.782463,-11.485487,-17.576973,-17.576159,-15.126805,-13.11071,-15.793425,-24.569183,-27.046436,-21.59731,-18.016586,-14.155799,-16.539013,-15.886599,-16.84161,-25.841274,-19.02679,-17.230183,-25.544415,-29.721159,-15.855202,-11.672634,-16.000278,-14.807612,-11.796951,-12.089685,-19.078306,-18.317257,-20.25773,-16.71891,-17.24012,-20.393421,-19.983225,-21.806221,-23.837942,-16.711803,-13.073627,-12.601034,-15.547033,-10.059286,-12.470812,-11.860666,-13.385344,-18.470467,-18.864647,-15.946291,-22.882868,-27.307981,-22.561567,-16.797676,-13.9258,-18.362614,-28.320847,-22.36313,-23.106827,-18.59321,-23.803188,-20.681889,-18.509747,-19.590443,-12.4593525,-14.983258,-12.765467,-13.709713,-15.549284,-17.847038,-13.304594,-15.64841,-17.355284,-11.145096,-9.230362,-13.18388,-12.616415,-12.887566,-13.081133,-14.512793,-15.651588,-15.462079,-11.921494,-13.852417,-21.929947,-22.497059,-21.951214,-27.74485,-18.484188,-12.584145,-8.227943,-8.966223,-16.276686,-16.273157,-13.680801,-17.064041,-17.04355,-15.331072,-13.812023,-10.752068,-9.026146,-11.553761,-16.921562,-12.116547,-9.691711,-12.1271,-11.043165,-8.497086,-10.8214,-11.9056015,-16.278782,-12.581295,-14.786221,-18.528471,-12.115276,-12.483824,-12.84692,-12.507362,-16.292665,-16.586311,-16.148144,-15.926854,-17.155746,-16.84482,-18.463694,-22.42342,-20.510529,-16.533976,-13.372419,-16.491951,-21.03519,-19.199627,-17.520811,-14.114728,-16.187445,-17.522377,-16.894032,-11.609098,-13.124159,-12.748898,-14.361688,-13.817646,-13.654697,-14.51487,-21.854132,-21.672863,-15.425488,-16.447262,-18.74429,-19.147049
-27.949629,-22.039751,-18.412987,-17.275806,-18.985437,-18.553783,-13.488777,-15.396686,-20.7961,-23.445446,-20.433998,-14.139807,-12.415237,-11.493698,-18.47071,-19.933136,-19.968962,-14.103003,-11.615768,-11.589893,-14.777996,-12.506483,-12.05942,-11.184652,-12.602995,-17.585373,-21.498579,-22.94803,-15.885981,-13.774965,-15.62981,-14.411746,-20.751143,-20.948248,-25.581131,-20.908485,-20.289022,-21.762121,-18.575573,-20.003536,-21.554966,-26.67981,-18.901342,-21.47221,-24.57956,-18.587662,-16.548489,-18.786327,-23.194963,-17.412994,-12.722389,-13.729164,-12.855671,-15.995913,-10.57135,-10.356377,-12.303761,-14.39868,-15.348013,-14.890636,-16.701162,-17.845808,-18.095795,-16.664444,-11.629057,-14.540716,-17.357794,-18.293835,-20.368948,-17.166079,-19.282145,-21.02632,-23.170153,-24.13233,-20.039053,-17.150719,-20.567837,-23.061598,-19.263397,-17.194103,-19.17337,-26.179316,-18.21511,-20.151505,-23.500156,-16.22916,-19.266605,-18.374964,-11.688688,-12.1131115,-16.03859,-12.432356,-14.603369,-22.28946,-14.61649,-15.067492,-19.370266,-15.615945,-12.135899,-15.339308,-9.690552,-11.175098,-16.069609,-11.163763,-15.272109,-19.433437,-18.154615,-19.33939,-23.493235,-18.065165,-19.841639,-9.833401,-8.961607,-15.663743,-13.089756,-11.897411,-13.642206,-15.722677,-18.321613,-17.497478,-14.980013,-14.279151,-12.784977,-15.538797,-12.437527,-13.64423,-16.548306,-17.069061,-14.815401,-8.2757,-9.503113,-20.330477,-12.7242985,-13.083906,-15.990667,-19.529385,-15.206763,-16.334047,-17.481241,-16.27876,-14.840219,-19.076134,-17.563782,-17.904835,-20.869476,-22.307854,-18.879026,-23.098095,-19.922401,-17.363045,-21.605515,-16.853119,-16.922268,-17.26828,-14.943508,-18.953234,-17.108198,-14.159532,-12.880566,-13.685982,-11.609148,-12.79604,-16.141777,-13.32929,-14.735452,-23.332754,-26.240644,-20.044365,-21.41928,-21.37222,-25.518131
-25.149529,-19.783472,-19.043036,-16.28114,-17.031757,-20.47681,-17.585577,-19.218878,-21.75496,-26.858473,-18.556965,-12.338121,-10.234585,-14.405489,-22.379883,-19.15143,-14.529528,-19.383854,-18.216694,-17.119804,-12.781441,-10.598129,-15.774538,-13.916815,-18.702688,-20.204998,-26.702091,-20.334309,-16.332565,-16.3717,-17.021973,-17.868044,-20.53492,-18.398043,-26.960724,-28.996817,-30.46977,-25.72892,-18.846146,-22.55077,-20.731136,-23.315224,-18.401323,-22.17202,-21.571072,-20.93509,-18.733524,-14.4723425,-17.02782,-21.207043,-16.170303,-14.403578,-13.138746,-13.03709,-10.291338,-10.87344,-11.980169,-15.839883,-16.71761,-15.808455,-16.282547,-19.349342,-18.009373,-18.840347,-14.830612,-16.888783,-15.964853,-17.39373,-21.898033,-24.587132,-20.534805,-15.197979,-16.854498,-24.198425,-27.582647,-16.710932,-13.829277,-15.260948,-15.5825615,-20.306965,-21.971878,-22.184792,-19.730831,-15.999693,-16.14455,-14.883635,-20.084835,-20.867758,-13.791407,-16.353819,-12.419275,-12.961124,-17.982832,-22.33776,-18.84014,-16.539022,-15.362085,-18.037603,-17.233986,-12.769327,-10.7756,-12.449825,-15.306349,-18.448929,-22.023037,-16.500023,-19.623295,-20.2706,-27.253105,-19.755642,-19.951147,-12.139105,-11.175835,-23.201996,-18.493961,-19.890444,-14.891706,-13.714327,-21.254192,-22.134373,-21.03378,-13.842321,-14.41362,-17.124935,-23.065813,-14.972386,-12.878155,-18.102093,-17.734184,-9.260019,-10.491316,-17.261358,-15.5484915,-15.460804,-14.86056,-18.707397,-15.165438,-14.094383,-18.1505,-20.75649,-17.757748,-17.297806,-21.360422,-21.218685,-22.49758,-15.757385,-12.736696,-17.519167,-29.127436,-24.540556,-20.588104,-18.567867,-19.47465,-18.293888,-16.865587,-15.197454,-19.800571,-15.856846,-22.987055,-19.559826,-15.130998,-16.67019,-15.424085,-16.968231,-16.021673,-21.910097,-24.70877,-22.088186,-20.825909,-18.530771,-21.601416
-30.062876,-23.110909,-25.16391,-20.247715,-21.00404,-17.689804,-25.242577,-20.09298,-16.148952,-22.776413,-17.403906,-16.809319,-14.0632,-16.989952,-18.534517,-14.227459,-12.054018,-15.221758,-15.788636,-16.17918,-12.2403755,-12.496838,-23.144522,-15.55371,-17.853142,-19.748829,-23.01949,-17.148968,-20.69225,-23.681162,-19.519743,-22.18195,-18.911339,-17.510658,-25.354061,-25.348547,-27.610525,-19.121023,-17.445204,-23.043827,-19.468739,-22.338125,-17.793694,-20.583359,-26.215452,-25.167797,-21.89455,-16.373886,-15.366222,-17.194254,-17.963362,-20.073875,-16.06953,-13.418039,-9.852617,-8.131493,-9.094522,-13.222548,-19.271633,-19.082777,-19.45613,-17.259102,-14.209897,-19.28709,-12.9693165,-10.100462,-11.692999,-16.630322,-13.538216,-20.113415,-18.793383,-12.30323,-14.803028,-21.972153,-19.762358,-15.190592,-15.082687,-13.478411,-14.569616,-20.466288,-24.121696,-18.737698,-20.489103,-16.57493,-15.21761,-15.257872,-17.3207,-20.858185,-15.270241,-15.6293745,-17.5555,-20.668226,-18.758423,-14.93214,-16.87271,-13.901403,-14.700207,-17.052395,-22.732645,-17.894184,-17.827957,-20.457417,-20.173283,-17.989166,-17.290184,-14.521089,-15.667837,-22.178398,-29.27123,-19.952143,-16.71071,-14.532857,-10.937309,-13.990601,-15.493929,-18.401346,-17.772268,-13.123085,-16.928381,-23.915255,-23.413635,-18.398024,-22.237572,-17.656857,-11.97739,-10.042393,-15.531145,-24.2412,-17.838278,-10.02058,-14.320791,-20.909023,-22.022566,-22.048275,-14.434659,-12.819653,-15.936504,-18.056215,-16.708157,-22.140976,-21.574303,-19.396091,-20.577562,-21.630854,-20.679533,-13.182438,-10.246792,-16.37904,-24.22247,-20.815762,-22.836521,-22.770636,-18.41048,-15.285268,-18.112394,-15.088258,-15.597473,-16.99533,-24.867529,-27.18065,-25.430094,-18.236515,-14.146671,-13.215441,-15.915633,-19.564272,-23.819489,-21.569246,-20.721441,-22.60335,-20.171307
-27.556707,-19.912317,-20.950563,-18.772408,-17.994305,-18.237186,-19.82082,-19.163198,-15.360914,-17.137047,-15.894253,-17.590088,-15.696092,-14.494432,-23.12284,-18.435543,-15.4347515,-16.724731,-16.833746,-18.845001,-18.523422,-18.433979,-14.924651,-13.315289,-17.023146,-21.37515,-15.3749695,-13.514008,-19.892693,-26.004246,-28.348558,-22.408144,-21.671703,-18.124924,-19.156433,-20.764969,-18.707954,-19.43197,-20.924015,-20.642185,-19.38129,-20.183182,-18.49109,-23.741005,-26.316467,-26.236002,-27.736374,-20.946625,-19.21945,-22.15586,-21.185047,-17.821306,-14.629273,-16.968084,-11.984133,-10.869812,-12.390211,-12.225603,-19.281452,-20.877651,-16.814743,-14.9075165,-16.614935,-17.73983,-17.178404,-14.269301,-11.806839,-10.340729,-11.359125,-17.86846,-20.529045,-17.03115,-14.409708,-18.41761,-19.409399,-19.205185,-17.799826,-15.46014,-20.399803,-22.290716,-17.400185,-17.259087,-25.031525,-22.629738,-22.729286,-20.744438,-19.841196,-22.060516,-17.481369,-20.388676,-23.116703,-21.56536,-21.242054,-13.437435,-12.802742,-18.981068,-18.58733,-14.907974,-16.416761,-14.927372,-17.600193,-20.199036,-14.692453,-11.807459,-16.406836,-16.444267,-18.649101,-29.955273,-28.198366,-21.319506,-22.66964,-17.465572,-15.256699,-16.891624,-16.773119,-24.009987,-17.472132,-13.592722,-19.19094,-19.205566,-19.612709,-20.62429,-26.117043,-14.558977,-9.541853,-11.499908,-19.318436,-22.792894,-16.722094,-12.635971,-16.607216,-19.812782,-24.381157,-28.426563,-15.712764,-13.572248,-20.283642,-17.543999,-17.111792,-17.283098,-19.89377,-19.900974,-20.627174,-20.139135,-19.729725,-20.515076,-13.409489,-15.559502,-20.384924,-22.975521,-19.951675,-27.626911,-18.11391,-13.461086,-18.762922,-20.215996,-20.78754,-18.71288,-23.38511,-25.410099,-24.454136,-26.153482,-19.325129,-19.567085,-21.521393,-19.748611,-22.186607,-22.573559,-20.653866,-20.294647,-22.221867
-30.101185,-17.53057,-17.077496,-22.3495,-22.735733,-21.893229,-18.475838,-23.871765,-23.058092,-20.363401,-20.221127,-22.090385,-16.63066,-14.848108,-21.417221,-26.87185,-21.045544,-20.110777,-16.564232,-19.876392,-19.048084,-20.41392,-17.6636,-17.798977,-13.963915,-16.212612,-15.141056,-15.236031,-19.170872,-19.887556,-28.007719,-23.960611,-19.029839,-16.834984,-16.752539,-15.822145,-18.198885,-29.974844,-18.969465,-17.757381,-22.87545,-20.39886,-18.420818,-20.16893,-21.477234,-21.123724,-21.43795,-23.0664,-16.935438,-18.95549,-19.492712,-16.632706,-18.59481,-19.577024,-15.178215,-14.150692,-14.519054,-19.434128,-22.632748,-26.303959,-25.616978,-21.8732,-21.572544,-17.543816,-21.89618,-22.977032,-21.057186,-10.827879,-13.05615,-24.958567,-25.211872,-24.925518,-19.671291,-22.043266,-18.14488,-18.042921,-15.816789,-17.78516,-17.343273,-19.39315,-15.627665,-14.918295,-18.216932,-20.477154,-19.465914,-21.304653,-18.581245,-13.770851,-13.823702,-17.264061,-14.90935,-13.507832,-16.310368,-15.55794,-15.405017,-23.079567,-14.670994,-14.165749,-14.200609,-13.936367,-15.408441,-22.68681,-17.553871,-13.462374,-17.472603,-15.642258,-17.874546,-29.937782,-24.888647,-25.756773,-19.71912,-16.003569,-17.501492,-23.480366,-20.820282,-27.178759,-19.035583,-14.043901,-15.611881,-18.55666,-21.317436,-16.229778,-18.373589,-18.373283,-16.800772,-20.284924,-26.696198,-24.387947,-17.510418,-19.035007,-22.800701,-19.963556,-25.000154,-23.272455,-16.512676,-15.0373,-26.15285,-20.900658,-29.09034,-24.039942,-24.36785,-21.503849,-23.594196,-21.632416,-23.818848,-27.631771,-18.653826,-21.430313,-20.09508,-21.755957,-20.08215,-19.330906,-16.255852,-14.482207,-15.259516,-16.216667,-20.58081,-23.529255,-23.09942,-21.350025,-23.898094,-25.037874,-26.776142,-23.495867,-24.37777,-17.742405,-19.408691,-25.229052,-25.50304,-22.065228,-28.605396
