-10.668255,-17.59245,-13.999508,-18.537735,-13.033327,-16.752148,-15.458395,-15.704681,-14.612217,-15.560516,-12.593353,-17.93718,-21.738045,-23.516258,-19.40052,-20.442888,-10.215832,-20.71522,-17.19042,-12.83865,-17.329613,-20.390656,-20.44738,-14.68321,-20.208824,-19.238556,-17.881254,-22.59934,-13.99914,-13.737553,-10.89801,-13.903341,-16.694063,-14.729099,-19.485287,-14.937187,-15.296047,-14.022589,-21.952578,-21.462221,-20.992006,-19.994028,-21.250725,-24.12853,-23.351582,-19.12172,-19.380905,-21.936722,-20.05032,-21.931469,-16.320108,-21.715696,-17.849907,-18.815823,-20.141428,-19.028656,-16.110106,-20.9363,-17.612652,-20.949764,-16.847406,-12.98995,-10.376537,-15.135887,-17.226524,-15.923412
-6.558651,-9.543983,-2.3554363,-6.3044434,-5.725235,-6.501648,-10.438068,-13.518921,-5.196171,-7.4438286,-11.424341,-9.100914,-7.7531204,-8.167221,-6.8334656,-5.799,-5.456665,-16.544333,-13.752909,-7.2821083,-9.57193,-13.300924,-7.2998543,-4.6703415,-8.295786,-12.308458,-4.846527,-9.884441,-5.168377,-1.4889679,-0.8382683,-4.9159184,-8.548206,-6.038828,-9.931454,-5.038149,-5.5848637,-8.48797,-17.395977,-16.908192,-20.864136,-11.037397,-13.048386,-10.016384,-11.794579,-13.470974,-10.764465,-19.7585,-10.5967865,-20.281513,-20.260334,-12.885565,-11.773994,-11.532988,-8.783081,-7.665825,-11.031954,-10.70162,-9.879831,-9.591429,-12.771854,-11.038809,-5.0359154,-10.168104,-4.171755,-13.412704
-8.790678,-2.932621,-1.9736404,-4.5305443,-12.008251,-5.847677,-8.886137,-12.370064,-7.267622,-6.6740417,-5.7856083,-4.266777,-2.8279114,-5.427555,-5.8585396,-2.9828568,-8.950279,-10.419815,-9.029652,-10.821541,-7.1820545,-9.592794,-0.8432617,-4.809273,-8.987474,-10.62801,-3.496008,-3.495491,-5.515419,-3.8472786,-4.0835514,-7.562498,-11.338432,-0.7165222,-4.967245,-8.621784,-5.7554836,-1.6670837,-14.434448,-11.307323,-13.280075,-6.566532,-11.572334,-8.010498,-6.275772,-7.2259216,-5.7305145,-5.195133,-5.287924,-16.897701,-21.974758,-5.9657116,-1.7637901,-0.92102814,-0.3455963,-0.19257355,-2.7711525,-4.395031,-3.3283882,-2.849493,-8.02825,-11.955063,-8.973232,-6.788845,0.0,-8.884344
-15.645084,-6.2016907,-10.519613,-7.883709,-17.57734,-10.975891,-5.9514046,-12.058336,-5.828953,-6.7649937,-2.9901695,-0.7325516,-8.934307,-9.962601,-13.834934,-7.724621,-9.513407,-5.2809753,-4.1685524,-10.221611,-8.565701,-8.30307,-4.646633,-8.021822,-11.914684,-5.4883347,-11.111191,-8.49786,-6.234812,-13.248205,-12.259251,-14.424061,-7.471628,-4.97715,-1.9549656,-10.0053425,-9.146828,-3.9002438,-9.294619,-6.814827,-11.683516,-12.104446,-11.512014,-8.40649,-9.223862,-8.154331,-12.117521,-3.348549,-11.206226,-10.27833,-12.710657,-9.7901535,-3.7881012,-2.2385445,-2.9938602,-4.611353,-1.2370949,-9.721718,-7.836731,-2.9376698,-7.4983406,-20.526726,-13.535223,-8.715887,-6.7196465,-11.127924
-21.102287,-14.784615,-18.582592,-10.361921,-18.740196,-7.881687,-12.873146,-17.59604,-8.637348,-10.478912,-10.033714,-8.65081,-15.284113,-11.263258,-18.610893,-14.208427,-16.143602,-12.388947,-12.794941,-15.243116,-14.412798,-11.192831,-16.351562,-17.430073,-15.179962,-12.816769,-11.66259,-5.96299,-7.6416473,-17.07118,-16.027565,-9.12899,-5.776497,-18.793833,-6.9378567,-11.576572,-11.62669,-14.201193,-7.4431705,-9.635271,-8.164085,-12.433868,-13.0547905,-12.303175,-19.413845,-11.967995,-17.06894,-12.37015,-19.059904,-17.448439,-10.002415,-13.346371,-16.419937,-19.243593,-18.583002,-18.397654,-7.960102,-15.075071,-9.058516,-14.401529,-15.968933,-24.416986,-9.747385,-12.855515,-20.574396,-9.697445
-20.874908,-12.210897,-15.599224,-11.833357,-12.490227,-12.660522,-14.085577,-11.534361,-14.42395,-8.757372,-10.154526,-15.333082,-11.511545,-9.462568,-23.719467,-14.885494,-12.549276,-19.982838,-18.52517,-15.607233,-16.791388,-15.548298,-21.806772,-20.366087,-16.00957,-17.297863,-12.554522,-7.613579,-9.39629,-13.122263,-17.630377,-12.646036,-10.908096,-19.190035,-15.149797,-10.43071,-13.621405,-16.30021,-12.257744,-15.865631,-8.772697,-16.010809,-20.497553,-21.538792,-17.7505,-15.626982,-13.329578,-11.396652,-18.763325,-23.130852,-11.1622925,-12.998665,-21.582336,-20.803696,-17.248997,-29.828695,-20.914452,-17.124804,-10.541122,-14.314226,-11.903919,-22.218182,-8.145977,-11.528406,-19.73436,-7.3127117
-18.160757,-20.32119,-18.675995,-10.313105,-9.019363,-15.395302,-13.410986,-7.0764313,-15.5362015,-15.769632,-14.971893,-21.260962,-12.913393,-10.642612,-24.096941,-25.565397,-15.047733,-23.534256,-25.116545,-17.55027,-22.448458,-25.177677,-23.03682,-20.614065,-19.64178,-19.104172,-18.841051,-14.429201,-18.350576,-18.448229,-21.013107,-19.986837,-17.79359,-18.59423,-22.43092,-20.025425,-18.981312,-26.635918,-18.71819,-23.278751,-20.67017,-18.099632,-16.771008,-20.47257,-18.5131,-21.286823,-20.285213,-18.900078,-24.257298,-22.798088,-20.017433,-17.484982,-25.079094,-24.569107,-20.712112,-22.589788,-29.398521,-12.392616,-14.153456,-15.926485,-16.726717,-16.023817,-8.583681,-13.339478,-18.043701,-10.139885
-20.354372,-24.884632,-23.23734,-12.687868,-4.3770638,-9.799438,-12.884352,-13.393078,-19.2204,-17.622108,-19.09701,-20.02738,-14.76651,-11.269285,-19.153042,-22.525917,-17.374184,-23.031929,-25.529251,-17.330711,-17.955875,-27.423813,-19.295181,-20.202572,-20.974926,-21.575844,-20.32582,-14.805752,-15.331024,-19.993355,-22.621271,-19.088787,-17.53775,-19.347519,-23.754303,-17.881502,-26.18494,-27.66764,-22.366508,-25.473793,-22.183163,-21.19087,-20.307743,-12.980244,-17.009645,-22.41093,-21.662916,-19.704601,-16.586243,-18.541832,-18.914925,-16.213978,-27.653542,-22.746126,-19.41758,-16.203312,-28.0835,-16.119068,-11.534161,-17.301783,-11.209564,-15.262766,-18.212305,-20.070103,-15.075863,-13.741251
-19.387989,-22.923666,-18.361813,-16.156893,-6.877968,-9.247965,-10.791077,-12.647905,-14.793396,-12.399973,-13.573381,-12.304411,-15.202618,-8.163933,-15.687321,-15.678749,-17.105495,-20.801485,-20.709599,-18.57194,-15.395502,-22.695183,-13.520378,-20.807583,-17.27517,-24.15102,-17.442207,-15.570663,-16.769974,-21.562855,-14.258039,-18.7452,-21.56638,-12.864922,-20.403408,-16.423162,-26.218102,-20.226952,-17.950449,-25.074362,-17.384056,-21.568338,-16.87082,-10.881584,-18.448627,-28.155977,-18.556265,-16.02642,-15.195778,-17.562668,-12.743542,-18.375,-19.601933,-14.632896,-14.244045,-11.300198,-25.740725,-24.093163,-7.638752,-14.341572,-9.432718,-21.244759,-20.343641,-20.079527,-12.5577755,-20.608913
-19.336012,-22.577087,-15.890783,-14.697807,-16.584978,-19.438473,-10.825081,-12.880524,-15.957853,-17.872578,-14.791784,-12.668064,-11.09816,-17.299309,-17.911337,-16.23774,-17.600853,-20.981377,-14.042582,-19.514055,-12.370377,-20.275919,-12.501966,-22.738565,-18.697285,-21.224506,-14.585852,-18.127867,-23.373318,-15.264748,-16.732756,-17.652428,-21.244171,-15.276911,-18.07787,-17.914686,-20.93776,-15.580107,-16.838692,-25.35056,-19.342896,-26.364859,-19.216627,-19.686651,-16.867975,-20.858273,-22.877716,-16.432756,-25.040924,-20.13495,-18.65854,-20.86887,-18.174349,-11.875326,-10.851147,-13.12458,-18.707893,-21.225964,-17.046486,-11.44747,-14.829651,-22.75973,-21.051037,-16.43239,-18.777267,-26.25261
