-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-60.073704,-32.69213,-34.95089,-38.110203,-41.856174,-47.574955,-48.774902,-56.651474,-63.574116,-59.806686,-66.40813,-70.05115,-75.26059,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-57.953625,-18.809261,-8.820272,-17.82824,-29.419096,-38.023727,-43.35916,-48.351555,-55.639687,-55.319008,-60.370857,-67.39026,-78.02441,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-49.15979,-15.7588825,0.0,-13.25312,-21.432663,-28.62585,-34.14122,-41.19062,-53.88057,-47.66472,-56.51985,-61.150887,-79.18066,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-46.46599,-11.08347,-2.9384193,-16.565313,-21.598827,-31.745358,-36.156174,-44.748238,-60.1519,-51.15328,-63.327892,-66.212685,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-43.284897,-14.349863,-16.316105,-25.801863,-37.130543,-48.937954,-51.67277,-60.19923,-62.804974,-69.754364,-72.34584,-80.0,-79.2368,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-37.688713,-9.863148,-23.447325,-25.795284,-41.292366,-52.419518,-53.77895,-64.09285,-66.10448,-71.74606,-71.04706,-80.0,-75.683235,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-34.22101,-8.47245,-16.214043,-25.495697,-33.641823,-45.921227,-44.833725,-53.476936,-59.4424,-60.39666,-77.40868,-80.0,-73.43808,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-35.07515,-8.3401985,-12.612119,-23.466316,-33.129505,-43.177284,-45.715282,-54.728916,-54.806458,-59.778744,-80.0,-80.0,-70.503006,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-39.132675,-13.761455,-20.779715,-24.054617,-37.220245,-51.007904,-52.16113,-62.78835,-60.48658,-72.14171,-76.28159,-80.0,-67.33972,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-46.510086,-24.49168,-23.89827,-36.568527,-37.495064,-52.722637,-53.172188,-65.770905,-71.209564,-74.88574,-77.40761,-80.0,-66.72626,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-40.874626,-16.794552,-24.48892,-32.171844,-31.592651,-45.46704,-53.94849,-67.71483,-61.23996,-78.37619,-80.0,-80.0,-65.09657,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-38.156033,-10.440308,-17.953337,-34.167816,-24.025204,-50.700954,-55.59146,-62.55838,-51.518944,-71.460266,-80.0,-80.0,-64.71154,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-34.39138,-7.257307,-11.968961,-25.417343,-25.136158,-46.994804,-52.68602,-56.08429,-48.75558,-64.773155,-80.0,-80.0,-63.321377,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-32.052628,-10.712734,-11.90601,-23.22186,-29.042469,-44.952896,-55.218193,-56.55921,-53.087566,-61.8098,-76.79623,-80.0,-62.772385,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-30.81718,-16.92134,-16.037743,-28.200912,-36.075485,-45.88102,-50.64148,-60.15089,-60.710556,-63.383434,-70.75244,-75.38975,-62.211517,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-30.341442,-14.8308325,-22.921797,-34.597313,-34.18789,-44.841675,-50.289154,-73.97272,-59.80541,-72.260925,-76.77315,-80.0,-62.450226,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-31.576366,-16.700294,-16.018715,-30.8485,-37.556076,-47.77488,-54.292545,-69.296295,-58.57353,-67.1633,-80.0,-80.0,-62.90378,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-34.66833,-17.361813,-15.292367,-33.275284,-32.863625,-37.506012,-56.135925,-63.75109,-58.941708,-66.180405,-80.0,-80.0,-62.78755,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-42.582535,-15.318094,-13.860445,-30.5061,-30.457108,-38.689934,-56.605503,-68.50467,-64.32495,-73.96884,-80.0,-80.0,-63.999886,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-38.259068,-14.446144,-9.666912,-25.866016,-33.881596,-42.542595,-55.20479,-69.48122,-62.78887,-70.998856,-80.0,-80.0,-64.045815,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-35.16103,-13.341169,-13.6843815,-30.270954,-30.879833,-43.722256,-56.37776,-68.2054,-60.620758,-67.44872,-80.0,-80.0,-65.85672,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-34.504677,-11.782884,-21.06083,-32.549385,-31.716208,-45.256653,-55.89817,-68.26123,-57.912796,-68.09384,-80.0,-80.0,-66.4039,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-38.1588,-14.125958,-14.673705,-31.95314,-28.727325,-45.717697,-56.08689,-69.04564,-61.728634,-74.70172,-80.0,-80.0,-68.17453,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-45.184402,-14.609517,-16.77814,-29.241243,-26.02581,-40.012596,-59.81154,-65.36601,-65.71872,-68.77863,-80.0,-80.0,-69.47451,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-46.74376,-14.466954,-18.161743,-35.134087,-28.824867,-38.731804,-54.2163,-63.579807,-66.35178,-66.06037,-80.0,-80.0,-70.92219,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-40.03319,-15.827412,-21.376425,-39.107063,-31.35616,-46.35646,-49.600193,-62.513844,-59.44957,-71.38238,-80.0,-80.0,-72.44354,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-35.128975,-18.20782,-24.468822,-37.009483,-31.418283,-40.422775,-48.450348,-67.04965,-55.09366,-69.13797,-80.0,-80.0,-73.418564,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
