-13.962414,-9.149239,-9.209656,-19.099247,-14.377581,-8.872725,-4.7130356,-3.2022247,-0.86151505,-2.1430645,-28.756603,-20.35453,-12.548449,-14.468012,-2.3588886,-18.979927,-16.862637,-10.228731,-9.299458,-5.6854362
-8.676739,-3.9562073,-10.70776,-11.682842,-4.020561,0.0,-6.129383,-7.903248,-9.024075,-17.889713,-29.27093,-13.191605,-2.6198654,-8.8894005,-2.4320278,-7.2545643,-14.002455,-6.69232,-3.5379295,-4.23592
-9.329664,-1.4205112,-8.222885,-7.8295097,-5.2292957,-1.3397484,-5.5933075,-8.363754,-13.437241,-16.914768,-31.76748,-12.189205,-0.4449768,-11.582655,-5.580635,-4.483074,-12.33366,-4.421543,-0.90913963,-14.620201
-14.489714,-7.2254887,-11.265095,-12.292892,-13.329239,-11.348362,-13.050035,-10.076393,-19.044704,-17.844437,-34.00204,-15.117384,-9.171043,-8.820787,-8.431383,-9.006903,-14.618553,-11.355307,-7.51737,-14.723049
-17.368336,-15.595581,-15.533283,-15.605333,-15.861084,-17.890318,-15.83852,-11.051727,-17.011818,-15.877121,-37.177536,-16.29445,-14.084396,-11.689659,-8.706955,-6.212946,-14.71319,-12.409779,-12.572929,-15.010859
-23.157362,-10.287642,-7.973219,-14.678625,-17.165752,-10.48657,-13.416712,-15.931511,-16.463419,-20.41491,-39.674854,-11.871098,-18.455202,-5.7839737,-16.06104,-4.7378025,-19.376015,-16.364056,-10.945606,-13.683159
-21.810898,-12.2853775,-3.4554787,-16.288208,-9.239441,-11.009441,-13.737289,-14.503307,-19.15327,-24.519299,-41.435253,-12.476797,-13.536041,-2.4445,-16.450006,-11.479366,-17.895971,-19.560562,-9.199577,-13.145416
-19.562489,-16.048853,-9.808685,-27.205212,-11.028427,-18.12411,-15.424545,-18.84401,-22.528366,-31.4306,-43.812336,-19.878056,-14.737333,-8.562941,-16.80592,-6.377079,-21.81229,-22.439587,-16.586735,-14.174589
-11.343674,-16.540052,-14.458942,-21.585676,-14.464361,-22.540154,-12.942429,-22.838867,-17.974367,-21.68005,-45.205124,-21.077385,-14.033665,-10.455456,-13.154078,-7.9787846,-27.11702,-14.303921,-16.350168,-16.511272
-10.993933,-12.797171,-9.304869,-12.892006,-15.636402,-16.180721,-17.121027,-24.15957,-18.676304,-20.714912,-46.221336,-18.036163,-11.783394,-15.463919,-12.461428,-16.235664,-25.132408,-14.519007,-16.072407,-15.052584
-16.650642,-13.087704,-9.555456,-8.188997,-7.5010147,-13.366905,-10.705593,-21.59597,-18.43816,-20.323185,-43.949715,-15.578865,-10.2131,-11.76161,-18.05154,-8.66428,-21.598282,-6.4393883,-13.8134,-12.634535
