-55.330006,-21.414303,-15.623714,-22.758842,-25.744553,-33.53079,-31.377398,-33.323505,-37.297363,-43.920944,-60.99501
-56.27049,-16.423288,-8.452906,-27.38268,-24.789114,-29.593231,-35.115982,-40.65248,-44.39193,-50.301826,-64.61548
-64.06499,-14.994045,-6.6073494,-24.114445,-24.042654,-36.906548,-33.209736,-51.11357,-52.315636,-63.60927,-74.25744
-59.06353,-9.689402,-6.2731113,-20.996128,-20.707447,-39.747284,-33.879776,-44.102592,-47.785553,-58.492416,-71.874626
-57.617558,-1.9073486e-06,-3.7866383,-17.020988,-16.392448,-38.970543,-31.720123,-36.994797,-41.325645,-52.45976,-68.17403
-56.61431,-0.056711197,-2.8118668,-18.18563,-20.386974,-35.383812,-32.76384,-37.838577,-44.16176,-57.152313,-70.63987
-54.56862,-7.526102,-4.801296,-19.884398,-25.872984,-37.034225,-33.307182,-44.120255,-53.328537,-58.928123,-75.689415
-55.28399,-3.7862167,-10.867466,-20.75927,-29.610544,-42.314598,-37.161755,-49.580467,-54.7858,-59.767494,-76.6911
-58.62516,-0.035398483,-12.326131,-25.059715,-28.201399,-42.224148,-35.58979,-46.047684,-58.99497,-63.026695,-79.35028
-58.56069,-1.0742702,-11.242826,-20.915462,-26.765432,-38.160522,-35.704823,-49.151665,-62.180496,-70.28026,-80.0
-55.746727,-1.4437618,-4.6064167,-19.742748,-23.101452,-43.37875,-35.565987,-50.71573,-60.564583,-70.30806,-80.0
-58.258873,-6.0913334,-4.196554,-22.981432,-28.851767,-47.049644,-33.63968,-51.956696,-63.242935,-72.42324,-80.0
-58.91207,-11.80842,-11.000605,-16.504414,-26.779655,-47.67527,-32.495346,-45.63331,-59.661896,-70.43755,-80.0
-57.566307,-13.000637,-15.597061,-16.593204,-30.806843,-45.82047,-37.174667,-44.29773,-54.637512,-66.96866,-80.0
-57.583183,-13.656107,-15.371968,-22.941612,-28.122015,-43.70215,-40.721527,-47.884727,-60.003777,-64.53112,-80.0
-59.81243,-13.001633,-15.162936,-30.026852,-24.860867,-43.655457,-46.996635,-52.190826,-61.85116,-70.4374,-80.0
-63.41429,-13.960255,-16.187584,-26.186193,-23.55464,-47.766003,-47.62523,-52.923534,-66.01107,-69.58568,-80.0
-66.85067,-13.475964,-15.342117,-25.2571,-20.390572,-48.51124,-43.905582,-49.885635,-57.405647,-71.91322,-80.0
-73.096275,-14.242094,-15.669247,-28.456898,-19.14973,-49.26289,-45.56257,-47.292942,-55.336815,-73.14841,-80.0
-69.72758,-12.873428,-12.199089,-22.388615,-16.57819,-51.37712,-42.972,-46.55037,-55.78057,-76.766014,-80.0
-63.764694,-12.867881,-11.424215,-23.133003,-19.795689,-51.79119,-46.548576,-51.31572,-58.258823,-80.0,-80.0
-62.99958,-9.709583,-13.152378,-20.811806,-23.975561,-45.91851,-41.743805,-52.174164,-60.718414,-80.0,-80.0
-66.6813,-10.080641,-7.1853485,-18.761227,-25.02254,-44.97915,-40.11254,-51.52884,-55.927063,-79.28173,-80.0
-65.35567,-13.681508,-4.758032,-21.878061,-20.854326,-44.96814,-40.857292,-54.208954,-56.68696,-74.45718,-80.0
-70.74641,-10.05423,-10.379847,-22.95836,-18.734398,-44.999832,-39.708973,-53.127785,-59.258102,-76.90438,-80.0
-76.533165,-12.537433,-16.87779,-29.061903,-22.322737,-47.40629,-41.82143,-51.733963,-56.674427,-77.91265,-80.0
-69.61853,-18.683834,-15.019125,-37.680847,-29.427753,-47.12529,-45.78969,-54.170403,-62.17685,-75.26831,-80.0
-66.6496,-20.227404,-10.205374,-27.53587,-24.286854,-48.524193,-40.999985,-55.722206,-61.49591,-72.828064,-80.0
-69.84255,-17.319897,-5.6938057,-25.997564,-23.112465,-52.401443,-41.61503,-55.64839,-62.145355,-74.93663,-80.0
-73.430176,-20.426304,-8.8533535,-32.208652,-29.700642,-57.122246,-41.68599,-56.113403,-62.885902,-80.0,-80.0
-76.43595,-22.482197,-5.771414,-31.503353,-36.51357,-55.259552,-39.457592,-60.56475,-64.224525,-79.37266,-80.0
-72.57399,-25.221493,-11.180059,-29.232332,-35.592697,-55.862488,-38.525524,-55.08074,-72.85713,-74.527405,-80.0
-68.85289,-28.534672,-8.672392,-32.313644,-37.230103,-56.179977,-37.61329,-57.111958,-69.165924,-77.505226,-80.0
-69.049736,-32.33381,-13.005615,-38.13748,-34.490196,-56.53903,-41.216057,-55.048363,-69.711975,-80.0,-80.0
-69.67038,-28.988289,-18.90026,-40.013634,-27.717125,-52.409187,-43.845654,-58.872906,-70.4287,-80.0,-80.0
-72.31844,-26.086624,-19.290556,-29.301647,-24.249638,-54.183838,-45.635788,-56.028305,-71.45571,-78.88649,-80.0
-77.51297,-24.663193,-26.138245,-30.591503,-25.993237,-50.0851,-46.025707,-61.08542,-75.18205,-80.0,-80.0
-75.434326,-24.950352,-25.248898,-35.927284,-26.453508,-47.150867,-50.420486,-61.09983,-73.6821,-80.0,-80.0
-69.39926,-28.790464,-23.34998,-29.831142,-26.06324,-45.98695,-49.31148,-66.53942,-76.54536,-80.0,-80.0
-64.56599,-33.25238,-22.927435,-28.051134,-24.94517,-51.10423,-50.56561,-61.0856,-70.700226,-79.03443,-80.0
-62.429985,-37.100903,-21.74584,-29.797497,-31.40789,-61.1099,-51.758667,-60.0412,-71.12945,-80.0,-80.0
-60.43888,-32.284824,-24.335236,-26.109215,-27.89668,-55.988033,-48.90426,-59.535202,-68.7764,-75.682915,-80.0
-62.917595,-27.871166,-19.441494,-26.971373,-25.500929,-53.012226,-50.135494,-52.852913,-68.179,-78.908775,-80.0
-66.10354,-24.081593,-18.90396,-27.395042,-26.333418,-48.332344,-50.35373,-53.09754,-69.75104,-76.58564,-80.0
-64.373886,-24.042822,-17.180714,-28.624477,-24.988485,-50.39047,-48.60533,-60.723755,-73.09807,-77.91768,-80.0
-66.088196,-27.395473,-16.808352,-29.991428,-27.205523,-56.079918,-53.569534,-61.79754,-69.297226,-77.39752,-80.0
-68.88632,-33.298656,-19.242718,-34.423702,-29.19643,-55.849174,-54.204067,-64.856705,-72.59881,-80.0,-80.0
-66.395355,-33.55738,-19.575655,-35.850754,-31.401947,-53.575584,-55.962364,-58.253563,-68.89842,-80.0,-80.0
-69.305695,-32.433846,-23.931452,-32.45251,-34.219078,-53.00193,-49.394756,-55.46725,-66.585106,-75.08036,-79.74154
-74.59068,-33.727127,-23.725538,-35.582348,-31.56037,-54.765656,-52.60146,-62.14776,-66.21091,-78.03197,-80.0
-67.058304,-33.45469,-26.935434,-30.867039,-28.429205,-52.773613,-53.492126,-62.80188,-63.686485,-79.66788,-80.0
-66.02559,-37.1686,-29.674103,-36.1943,-26.9138,-56.362797,-49.597076,-56.982124,-66.19766,-78.91076,-80.0
-68.400276,-35.544,-21.986904,-40.740185,-24.603558,-51.51497,-46.897133,-52.80426,-75.33868,-75.917625,-80.0
-64.30166,-34.093475,-20.862495,-35.093307,-25.281301,-55.373955,-53.277077,-56.83375,-72.6184,-75.76056,-80.0
-64.502625,-35.18854,-18.187595,-31.855972,-27.114456,-59.518677,-51.458923,-60.616158,-68.49863,-80.0,-80.0
-69.00548,-32.48319,-20.439693,-36.57897,-30.430244,-58.299644,-49.932144,-53.89624,-69.07936,-80.0,-80.0
-75.26556,-33.881447,-24.424114,-34.66877,-32.471752,-58.034847,-57.283325,-54.934128,-67.884674,-80.0,-80.0
-74.71586,-33.89442,-24.272312,-38.092937,-36.680264,-57.003212,-58.700985,-56.272038,-67.86891,-77.73922,-80.0
