-4.3416233,-0.08131218,-1.6374912,-0.28420448,-2.6973019,-3.6060314,-64.23932,-80.0,-80.0,-17.628017,-18.437437,-11.993225,-7.298668,-17.228767,-11.456249,-14.8906555,-5.963026,-6.535639,-2.615818,-5.7367573,-13.033886
-12.831293,-8.209047,-7.3997974,-7.7123394,-7.5994263,-8.679016,-58.797955,-80.0,-80.0,-21.575659,-16.28146,-2.8650608,-7.6380806,-11.822691,-8.977396,-19.163872,-10.456953,-11.788174,-7.673937,-7.4579372,-14.73683
-19.812756,-10.915905,-4.8225727,-10.622524,-7.153425,-12.682528,-56.086758,-80.0,-80.0,-19.898523,-13.140034,1.9073486e-06,-4.573183,-11.028223,-7.797512,-14.922535,-12.767742,-19.49416,-11.117228,-8.944956,-15.4445305
-24.124912,-11.725325,-5.479885,-9.622713,-5.9936466,-17.265526,-53.901276,-80.0,-80.0,-24.6076,-5.69306,-5.4164906,-5.0210476,-8.400366,-11.581495,-15.797184,-18.39489,-13.447611,-20.229965,-8.490208,-21.232517
-28.584576,-10.509512,-8.82201,-12.272013,-12.471098,-24.200348,-52.51313,-80.0,-80.0,-17.389053,-1.0318737,-11.956867,-10.061377,-3.4163532,-15.457022,-16.717716,-13.336275,-10.036749,-23.521923,-7.205038,-10.232756
-23.337101,-11.727716,-16.444603,-14.149195,-15.829113,-29.042994,-51.709427,-80.0,-80.0,-15.512138,-4.7157936,-11.7282715,-9.777258,-5.8210926,-9.904188,-16.104465,-11.963066,-11.936113,-19.970497,-7.2649727,-5.8660736
-17.451065,-11.004717,-29.20259,-16.398594,-12.323372,-24.416477,-50.76573,-80.0,-80.0,-17.747572,-17.532997,-18.727245,-13.678839,-5.182377,-8.897898,-15.093069,-21.889828,-18.384771,-22.059208,-6.819378,-5.309622
-18.74102,-15.204218,-29.47053,-19.674427,-13.458422,-34.450996,-50.88102,-80.0,-80.0,-22.050484,-13.139776,-20.055477,-11.835449,-16.345112,-18.567463,-22.918999,-19.995249,-18.177786,-19.426125,-17.451595,-11.046331
-23.15803,-20.54081,-26.895803,-18.070587,-15.061489,-27.845005,-50.06771,-80.0,-80.0,-20.23479,-11.1910305,-12.343979,-11.652969,-16.10665,-17.2082,-18.667435,-17.090462,-21.234879,-22.986832,-16.19047,-16.0377
-19.918756,-18.166496,-22.06364,-20.616133,-26.313463,-21.692959,-50.81221,-80.0,-80.0,-21.989082,-14.60512,-11.786272,-19.788261,-8.580299,-13.684595,-10.465704,-12.428171,-19.986345,-21.501404,-11.558481,-13.496609
