-68.38002,-54.81162,-57.908234,-48.360737,-20.672146,-17.291122,-29.107733,-34.372143,-29.359764,-32.902912,-33.16727,-45.567905,-45.85398,-37.85569,-38.629696
-70.28871,-55.421516,-58.160694,-46.550613,-12.983934,-17.416325,-28.241371,-26.33394,-22.953022,-24.057526,-29.30248,-32.051945,-39.61529,-34.8213,-32.963463
-63.212914,-52.363243,-52.407913,-47.417576,-7.111616,-13.694031,-26.501,-26.882355,-25.962751,-25.26358,-31.74215,-29.538465,-40.224922,-41.430202,-40.850403
-55.378136,-47.62465,-49.701935,-49.429615,-1.8847313,-16.42659,-25.127277,-30.451166,-26.121605,-32.781143,-25.994846,-29.461761,-40.43855,-46.231415,-59.193768
-50.974182,-46.09565,-57.54145,-50.83053,0.0,-24.51722,-29.760395,-24.89987,-33.354652,-34.601074,-21.983334,-33.565163,-41.8735,-51.34841,-63.733685
-49.945076,-48.765438,-54.27009,-55.015488,-2.6418495,-32.51523,-29.998262,-27.162958,-41.594257,-35.22715,-27.016407,-44.405453,-53.08415,-63.88723,-68.17487
-50.163513,-60.609447,-54.228024,-55.690983,-5.80418,-23.605734,-31.327702,-27.829279,-47.629715,-40.08294,-37.971943,-60.0205,-63.397408,-78.489944,-80.0
-51.40567,-61.80642,-55.922127,-52.516632,-10.736279,-22.498234,-31.224365,-29.583206,-40.322292,-41.63769,-45.531708,-61.884037,-67.93021,-77.37787,-80.0
-52.321404,-55.925858,-61.497955,-45.06003,-8.59391,-21.01897,-25.11274,-29.338531,-36.733456,-44.693443,-47.636578,-56.77974,-73.35948,-69.82811,-80.0
-54.179436,-56.955284,-60.136345,-48.5181,-8.655767,-24.259197,-25.242804,-27.706509,-42.942593,-49.899445,-49.847733,-57.61048,-72.27501,-69.57742,-80.0
-54.780643,-60.328827,-61.636993,-48.4783,-10.526005,-28.230125,-32.94917,-30.942604,-42.65385,-51.582527,-59.55535,-68.34575,-73.27392,-76.00229,-80.0
-58.20218,-62.11582,-67.64215,-48.15246,-17.122253,-29.695602,-36.884552,-28.630848,-44.72869,-51.740902,-54.91416,-69.14302,-79.34224,-80.0,-80.0
-57.76731,-66.32114,-66.424484,-52.765038,-16.189331,-32.036945,-38.648933,-26.986109,-43.35973,-54.44534,-55.977535,-66.384285,-76.41632,-79.08464,-80.0
-58.807907,-65.12253,-63.816788,-53.778336,-12.579397,-29.712532,-41.267185,-30.707296,-48.116795,-55.7612,-59.10579,-66.23938,-69.04773,-80.0,-80.0
-63.17448,-63.058357,-60.665287,-49.58226,-14.736412,-29.912647,-39.968884,-34.437214,-46.270782,-53.93026,-65.77745,-69.209076,-68.85109,-80.0,-80.0
-62.264454,-66.62003,-58.696247,-51.572655,-20.074604,-28.436998,-39.10956,-32.712715,-40.791794,-53.176563,-68.92992,-66.97002,-80.0,-80.0,-80.0
-60.96324,-66.13645,-62.559162,-52.891685,-19.33262,-27.247799,-34.255676,-38.5884,-46.597214,-51.844322,-67.45881,-66.10948,-77.183075,-80.0,-80.0
-61.269802,-59.220684,-65.21708,-53.786835,-21.29498,-29.753149,-34.951515,-36.863094,-48.49831,-47.073517,-64.937996,-69.14614,-73.88141,-80.0,-80.0
-63.758972,-59.17198,-67.81171,-67.2365,-23.899387,-37.172543,-40.13019,-32.52196,-41.308258,-49.829918,-60.63195,-68.97223,-73.227875,-80.0,-80.0
-64.90039,-63.856853,-69.55519,-55.284424,-24.854874,-40.640907,-37.928547,-31.819572,-42.90682,-50.509354,-59.983246,-66.37984,-71.859406,-80.0,-80.0
-66.50789,-69.69208,-67.832924,-52.157623,-26.917358,-38.624115,-37.178627,-34.80129,-41.14441,-52.674988,-63.724083,-73.5862,-75.81532,-80.0,-80.0
-69.1641,-67.77265,-60.32095,-54.402466,-27.71058,-42.149986,-35.25686,-32.01125,-38.337296,-49.076027,-67.783806,-79.36591,-73.345215,-80.0,-80.0
-68.18704,-62.18418,-59.326958,-57.512966,-20.718147,-32.074177,-39.135914,-30.716635,-45.334206,-53.33446,-72.18827,-73.76459,-77.18161,-80.0,-80.0
-68.23717,-64.8791,-57.987656,-50.588028,-23.252071,-27.919735,-35.037796,-28.45007,-49.317608,-57.512165,-70.73682,-76.140076,-77.42827,-80.0,-80.0
-70.4325,-68.20955,-62.50109,-52.27736,-29.424854,-36.575493,-40.25722,-31.480364,-45.14525,-55.480316,-67.68942,-79.60428,-80.0,-79.88643,-80.0
-69.734184,-73.093445,-67.503494,-55.92707,-28.198582,-35.787724,-41.494976,-31.16308,-49.545467,-56.34716,-69.97164,-73.95271,-80.0,-80.0,-80.0
-68.95723,-64.477844,-66.876205,-60.82962,-32.44504,-37.217873,-36.40398,-28.903126,-55.661957,-56.93982,-64.73106,-74.55115,-79.85036,-80.0,-80.0
-69.39281,-65.358505,-67.02582,-59.33036,-28.699417,-44.438694,-37.219738,-32.825874,-49.593678,-53.96836,-70.88133,-75.26584,-80.0,-80.0,-80.0
-70.30997,-63.63454,-59.743343,-53.735764,-29.488596,-44.15931,-38.091225,-35.528866,-53.148094,-49.655716,-73.102066,-71.0433,-75.40018,-80.0,-80.0
-71.99578,-64.03819,-61.049164,-51.160015,-26.790482,-43.508377,-42.23922,-34.963634,-52.585487,-55.182056,-67.6871,-69.88136,-73.05911,-80.0,-80.0
-69.051575,-64.79288,-60.066658,-52.557495,-27.920824,-36.24904,-41.972324,-29.7463,-48.17089,-54.097622,-66.7924,-74.668655,-79.77415,-80.0,-80.0
-69.725426,-63.50817,-63.551155,-50.574852,-37.333504,-42.60612,-38.348118,-30.822403,-47.5567,-63.925774,-68.65295,-77.40582,-80.0,-80.0,-80.0
-70.295685,-61.530937,-63.27435,-50.456398,-31.884954,-47.728676,-43.206257,-30.180079,-47.207428,-57.578793,-61.893646,-75.865906,-77.71541,-79.32472,-80.0
-74.04348,-66.30068,-68.64072,-49.842293,-30.609734,-37.13753,-45.667355,-29.418163,-48.123795,-58.13405,-58.17952,-75.3689,-77.21727,-80.0,-80.0
-71.25427,-65.46803,-69.40985,-49.980003,-28.931942,-32.942257,-39.62999,-31.708345,-47.439194,-66.61568,-61.42299,-79.81691,-73.14386,-80.0,-80.0
-72.460144,-65.81363,-63.975403,-51.86808,-28.289234,-37.747917,-38.72611,-40.470573,-41.173332,-64.63242,-67.131744,-80.0,-72.550415,-80.0,-80.0
-71.90384,-63.711002,-62.748962,-56.219215,-26.803846,-37.528084,-38.173923,-36.27484,-44.523426,-63.649376,-66.24653,-80.0,-77.86977,-80.0,-80.0
-71.27841,-65.28671,-62.958084,-51.691612,-26.75558,-44.539795,-36.45334,-33.85976,-43.119648,-63.377914,-59.40195,-80.0,-76.33861,-80.0,-80.0
-74.580795,-69.23475,-64.6141,-47.32051,-35.04798,-45.299957,-43.412308,-36.76665,-47.945503,-62.28785,-62.934917,-77.59276,-74.94733,-80.0,-80.0
-72.95912,-65.33224,-64.4103,-45.719685,-26.924702,-35.150585,-40.729824,-38.688004,-55.050087,-63.55732,-77.47587,-75.815186,-80.0,-78.83974,-80.0
-70.8492,-63.570755,-63.191895,-45.995308,-28.52336,-41.19787,-44.48331,-38.886543,-55.100807,-59.340645,-68.75772,-78.344376,-80.0,-80.0,-80.0
-70.732025,-63.91718,-64.69628,-48.83122,-29.781445,-40.69007,-43.45525,-36.76411,-53.573147,-56.827904,-62.835403,-73.19952,-79.50339,-80.0,-80.0
-68.80029,-75.668,-62.401096,-52.664005,-32.97263,-38.871517,-47.282852,-40.256466,-51.84321,-59.5429,-63.982838,-67.42143,-78.17352,-80.0,-80.0
-67.553604,-73.41475,-64.50588,-52.765396,-27.107925,-40.99854,-44.6,-36.96174,-51.677193,-58.352386,-68.547714,-69.88008,-77.721634,-80.0,-80.0
-72.95366,-68.17109,-60.772778,-52.45691,-20.054192,-40.179893,-46.55021,-31.075005,-46.977936,-54.85939,-71.9909,-80.0,-73.35048,-80.0,-80.0
-73.01433,-68.863205,-58.417305,-51.090515,-21.90393,-38.335938,-42.86992,-29.103798,-45.253727,-60.07907,-79.53079,-80.0,-73.96779,-80.0,-80.0
-68.073296,-65.02151,-62.397457,-50.873955,-26.534676,-35.202545,-40.33734,-32.73183,-48.921608,-61.031685,-70.42879,-76.32861,-76.58674,-80.0,-80.0
-69.04836,-65.35147,-64.906006,-54.1587,-27.401413,-36.363686,-41.20923,-40.521297,-53.577377,-64.19699,-69.42592,-80.0,-74.54184,-80.0,-80.0
-72.062004,-66.37431,-67.98906,-53.54957,-26.985697,-39.19795,-43.60487,-42.87236,-47.810608,-66.0645,-69.08154,-80.0,-73.89786,-80.0,-80.0
-78.79306,-63.580772,-67.27456,-46.943336,-31.113174,-44.059258,-52.342323,-41.72337,-46.96147,-60.307224,-68.832794,-80.0,-80.0,-80.0,-80.0
-71.05289,-62.43599,-59.593243,-43.210045,-38.680923,-39.331142,-41.592293,-38.272484,-51.071358,-60.358326,-70.624115,-73.98748,-80.0,-80.0,-80.0
-70.23918,-64.33007,-57.404434,-43.37122,-30.168524,-39.947655,-37.8623,-42.4943,-56.969,-59.505207,-67.23848,-74.02905,-80.0,-80.0,-80.0
-72.917595,-70.41043,-61.041065,-47.296738,-26.590273,-35.764183,-41.03651,-45.7357,-56.123116,-61.39457,-67.5092,-77.37546,-78.7531,-80.0,-80.0
-67.48556,-70.444595,-68.94542,-55.456776,-29.303478,-41.001366,-46.581184,-39.663673,-50.00064,-59.283875,-71.4308,-77.18446,-75.47635,-80.0,-80.0
-67.01796,-67.93182,-64.879425,-56.73781,-25.345661,-49.396378,-42.770874,-34.674942,-50.73407,-62.5111,-72.74147,-76.70323,-77.10803,-77.76486,-80.0
-69.85425,-69.63551,-63.98448,-55.105934,-28.82586,-44.28133,-38.420834,-36.501766,-53.16059,-67.76709,-64.7679,-80.0,-80.0,-80.0,-80.0
-76.39058,-68.57872,-63.63708,-50.570736,-33.670864,-42.589622,-42.00901,-41.10264,-60.881096,-64.27942,-66.81807,-79.6378,-74.017075,-80.0,-80.0
-76.83416,-68.17037,-61.257706,-53.148552,-33.481815,-41.19649,-46.400887,-36.66701,-56.700966,-68.29423,-63.04516,-80.0,-75.070435,-80.0,-80.0
-76.892166,-65.25575,-62.897877,-61.89225,-31.681389,-38.248253,-43.17715,-32.394108,-52.32847,-62.73757,-65.98459,-76.123184,-77.732864,-80.0,-80.0
-78.78107,-66.274445,-68.07966,-52.903996,-29.958008,-37.072453,-44.01315,-37.324425,-48.64424,-62.448456,-69.96164,-78.51319,-77.39477,-80.0,-80.0
-70.84992,-65.08462,-69.24094,-51.757008,-26.206839,-42.66658,-50.7386,-46.13373,-58.57391,-62.441303,-64.714096,-74.48256,-78.02969,-80.0,-80.0
-68.45247,-63.32486,-59.45039,-52.40818,-26.693115,-43.179935,-40.995216,-35.630135,-48.054996,-62.726715,-64.8996,-74.07236,-75.61682,-80.0,-80.0
-73.29031,-69.01314,-59.534534,-54.974472,-29.32602,-38.814423,-37.849583,-37.05773,-44.281143,-57.877037,-71.21509,-73.412415,-80.0,-80.0,-80.0
-74.1082,-65.85054,-63.351254,-57.806175,-28.59254,-35.4166,-42.449196,-41.633347,-45.04847,-58.20653,-66.87559,-80.0,-80.0,-80.0,-80.0
-74.576355,-67.33263,-60.853966,-60.44284,-30.970606,-35.66639,-46.619728,-40.11053,-44.9288,-60.03918,-69.770134,-79.19626,-80.0,-80.0,-80.0
-77.46716,-64.17372,-58.04638,-58.14878,-33.66781,-37.428032,-50.006283,-40.66037,-51.391243,-56.778275,-69.31667,-75.33302,-80.0,-80.0,-80.0
-74.29881,-68.031235,-58.67366,-57.122486,-31.81501,-34.300888,-49.74873,-40.628056,-54.450233,-60.633003,-71.7017,-77.98543,-80.0,-80.0,-80.0
-76.96959,-65.713394,-59.591225,-55.946,-28.732718,-37.026768,-51.850582,-38.83185,-53.911484,-62.031475,-75.40042,-76.63282,-80.0,-80.0,-80.0
-73.62718,-62.84114,-58.793575,-51.97017,-26.936731,-35.773468,-46.997692,-38.72107,-57.545273,-58.85959,-67.80516,-76.23963,-76.663025,-80.0,-80.0
-71.006195,-66.57536,-61.541183,-52.89072,-25.529127,-39.113758,-47.12354,-38.839954,-58.0911,-62.714195,-62.25535,-77.33056,-80.0,-80.0,-80.0
-72.53929,-70.40297,-64.2182,-56.735397,-24.053299,-37.10928,-46.683342,-35.102325,-62.584827,-64.195885,-63.58217,-77.93762,-80.0,-80.0,-80.0
-78.23776,-68.45662,-60.180977,-58.221794,-27.691221,-38.528336,-43.24765,-36.513573,-52.770916,-63.23307,-69.56622,-75.879776,-80.0,-80.0,-80.0
-73.685745,-63.2062,-60.995876,-59.021267,-31.744858,-41.836395,-44.99405,-37.645416,-53.03828,-56.745354,-70.41914,-75.21469,-80.0,-80.0,-80.0
-71.46477,-60.56331,-56.265892,-56.06528,-25.793919,-40.99025,-46.72438,-39.735214,-54.395866,-58.85596,-66.47365,-75.367584,-80.0,-80.0,-80.0
-72.418915,-62.72711,-58.843758,-53.57612,-24.014355,-36.811863,-41.096306,-37.4928,-54.189583,-61.391594,-65.128006,-78.399765,-80.0,-80.0,-80.0
-69.99913,-58.531292,-61.578583,-57.891113,-23.166739,-35.28915,-42.63317,-34.060024,-56.254654,-68.59419,-68.95982,-76.66517,-80.0,-80.0,-80.0
-72.43145,-57.995384,-63.004066,-62.706474,-30.398369,-43.96512,-43.92756,-36.238773,-57.76938,-65.604996,-72.060005,-77.71883,-80.0,-80.0,-80.0
-70.61952,-59.952755,-61.925144,-62.323418,-32.43759,-35.55648,-48.636017,-42.9927,-54.50126,-63.529865,-74.06346,-76.22792,-80.0,-80.0,-80.0
-70.71594,-65.841995,-68.86586,-53.92125,-31.752022,-36.381298,-44.195484,-38.67849,-58.67715,-67.94175,-74.640594,-80.0,-80.0,-80.0,-80.0
-73.43793,-64.65282,-58.932198,-49.625824,-29.836105,-35.663982,-37.012314,-35.82203,-59.380753,-71.0527,-75.581726,-78.24191,-79.73381,-79.090866,-80.0
-73.22568,-70.5008,-60.29019,-53.716946,-27.406866,-39.848595,-41.625664,-36.099648,-48.9926,-64.33476,-72.91703,-77.30394,-78.251274,-80.0,-80.0
-74.15773,-70.118866,-60.669704,-58.71272,-31.657291,-41.548058,-41.30894,-37.08664,-47.52362,-58.669212,-69.31379,-73.41083,-80.0,-80.0,-80.0
-74.20419,-67.99762,-62.016525,-57.249977,-36.36853,-40.94053,-39.572094,-35.3515,-47.090034,-64.04363,-65.334496,-73.60469,-80.0,-80.0,-80.0
-76.17702,-63.70829,-61.69866,-62.14705,-30.633993,-37.972908,-39.922916,-34.274174,-52.573692,-62.026485,-65.22821,-75.37616,-76.05711,-80.0,-80.0
-78.49475,-60.907967,-61.208096,-57.581818,-30.33841,-37.875675,-42.522667,-36.85513,-51.274803,-61.108463,-65.98737,-78.91751,-77.00368,-80.0,-80.0
-73.61757,-66.503784,-63.139416,-52.583237,-27.425453,-34.394054,-47.890343,-47.617306,-55.871464,-66.178185,-71.313416,-80.0,-79.852356,-80.0,-80.0
-69.1817,-68.19882,-62.878784,-55.494225,-27.331116,-41.108776,-47.45242,-43.950855,-59.173225,-67.36978,-67.42963,-76.33319,-80.0,-80.0,-80.0
-70.26815,-64.78642,-62.43005,-57.70641,-33.51868,-40.339024,-47.092182,-38.28024,-57.968544,-61.346245,-66.45996,-73.73337,-80.0,-77.72717,-80.0
-68.38022,-68.426414,-63.25578,-59.063866,-35.810703,-42.786324,-43.933678,-36.807465,-60.6135,-61.486237,-64.07443,-73.163376,-80.0,-80.0,-80.0
-72.65694,-67.00403,-66.5325,-59.8862,-36.87825,-42.55723,-45.558212,-40.5771,-55.13079,-65.54501,-63.694447,-79.94948,-80.0,-80.0,-80.0
-75.90013,-65.49153,-67.88895,-56.231613,-30.067482,-43.94007,-46.820625,-38.030525,-53.54022,-67.508865,-68.653206,-80.0,-80.0,-80.0,-80.0
-75.751625,-64.086914,-64.20981,-58.72156,-28.39167,-42.148422,-41.6127,-32.95558,-47.06501,-66.09772,-64.677895,-77.70607,-80.0,-80.0,-80.0
-78.71678,-64.84236,-59.535316,-55.957497,-28.26873,-44.76241,-41.683697,-33.62171,-48.73822,-58.2827,-62.300133,-78.83038,-80.0,-80.0,-80.0
-74.00285,-63.65164,-63.21448,-60.510975,-30.664536,-37.595325,-48.24847,-40.234535,-50.106216,-64.13347,-62.836357,-71.071884,-75.294586,-80.0,-80.0
-69.195946,-66.9819,-61.46154,-62.67997,-30.492647,-38.905838,-51.989468,-48.544,-56.375984,-61.909046,-65.65755,-70.88759,-74.70015,-80.0,-80.0
-72.423645,-63.37398,-63.69537,-57.69056,-27.394684,-43.683777,-55.48036,-47.990116,-55.29632,-62.771935,-66.75807,-78.202774,-78.41075,-79.72281,-80.0
-71.41206,-65.011566,-57.811584,-56.73817,-27.211374,-42.87238,-50.29734,-43.59794,-52.990997,-61.685192,-66.08772,-77.76413,-77.187,-80.0,-80.0
-78.18773,-61.33586,-60.617767,-58.00878,-25.887814,-40.371304,-47.329376,-37.394176,-50.91285,-63.64888,-72.509,-80.0,-73.6402,-80.0,-80.0
-73.85092,-66.07413,-64.109085,-59.67193,-32.014023,-41.170452,-43.58369,-36.45314,-52.531075,-64.29433,-68.61421,-80.0,-73.31388,-80.0,-80.0
-72.264496,-68.60532,-62.581085,-57.5729,-35.737778,-40.0414,-43.1654,-41.71849,-50.73861,-63.74511,-69.13159,-80.0,-77.10046,-80.0,-80.0
-74.24562,-70.42467,-60.166687,-56.6878,-26.974533,-36.240585,-41.82769,-39.612335,-54.241535,-64.09996,-69.09104,-78.51756,-73.842926,-80.0,-80.0
-71.783325,-63.152634,-64.08309,-59.859497,-25.087751,-40.241936,-49.925083,-36.87141,-52.951122,-67.27533,-70.47025,-75.54903,-74.17346,-79.88694,-80.0
-73.91736,-63.465942,-60.466557,-64.1437,-28.862946,-44.141895,-49.057182,-37.23579,-51.287926,-72.06561,-67.83884,-71.663734,-80.0,-80.0,-80.0
-71.61618,-60.874374,-60.26248,-54.43605,-31.681469,-38.6198,-48.327606,-37.39569,-51.936363,-68.523415,-68.23692,-74.27522,-80.0,-80.0,-80.0
-69.69,-61.28902,-60.191654,-55.049473,-28.838953,-39.527714,-50.35121,-36.266766,-51.870953,-66.36874,-69.42757,-72.414474,-80.0,-80.0,-80.0
-71.968445,-68.51367,-62.760307,-60.464836,-28.508251,-39.480232,-53.078377,-40.122726,-57.408993,-69.35715,-66.40123,-77.17844,-80.0,-78.33354,-80.0
-73.49176,-62.41553,-67.38759,-58.442383,-37.678932,-41.135384,-48.054832,-42.685226,-59.077896,-61.309914,-69.99074,-80.0,-78.40256,-78.712326,-80.0
-77.27269,-60.318474,-60.62961,-56.596596,-33.22061,-45.325783,-44.806187,-45.95456,-58.33097,-62.682793,-74.5693,-77.68071,-79.08176,-77.4703,-80.0
-78.95947,-64.09155,-62.10399,-59.332615,-28.511738,-44.09343,-44.343452,-36.97332,-56.08175,-64.80917,-75.18649,-76.92742,-78.353,-80.0,-80.0
-70.77733,-67.47644,-62.930187,-60.45324,-30.184172,-43.94274,-46.408817,-36.71662,-68.56802,-61.78305,-71.105484,-76.576614,-80.0,-80.0,-80.0
-70.73711,-64.95657,-64.40116,-54.4868,-30.523533,-44.39336,-50.588898,-42.603027,-58.85982,-55.95982,-67.488434,-78.13875,-80.0,-78.04513,-80.0
-74.59483,-66.213776,-67.12871,-51.759125,-36.467278,-45.024994,-46.887135,-35.187904,-55.150608,-58.17635,-71.951744,-72.41232,-80.0,-80.0,-80.0
-70.47472,-61.111046,-56.28726,-53.926117,-28.935326,-41.25662,-42.037384,-34.710445,-57.413883,-60.662746,-73.18591,-75.559746,-80.0,-80.0,-80.0
-70.17293,-59.190796,-55.993378,-55.68509,-26.398088,-39.135933,-44.58824,-36.358875,-57.227257,-58.86634,-66.01928,-74.01413,-80.0,-79.64972,-80.0
-71.271065,-64.64949,-61.652718,-57.746704,-28.538519,-44.725716,-46.69536,-38.463886,-54.841316,-63.165794,-66.86626,-74.604004,-80.0,-80.0,-80.0
-69.33931,-61.084274,-57.159454,-58.14119,-29.943447,-47.872536,-49.19314,-39.99375,-58.23613,-59.338814,-66.43404,-74.94258,-80.0,-80.0,-80.0
-70.53038,-60.374462,-57.7735,-54.514122,-26.09678,-39.667763,-43.228577,-39.622307,-51.556824,-59.32601,-67.62891,-75.058304,-80.0,-80.0,-80.0
-70.288475,-60.18916,-60.070328,-55.285656,-30.111084,-39.077763,-41.595783,-35.947514,-58.0682,-67.23187,-71.0853,-76.48825,-80.0,-78.75249,-80.0
-75.703705,-60.657104,-61.18265,-56.249763,-29.399366,-39.46686,-39.96297,-35.86407,-57.35866,-59.33897,-72.33562,-80.0,-80.0,-79.9283,-80.0
-70.09479,-63.10775,-58.46875,-60.38516,-27.602715,-39.571396,-44.56767,-38.01512,-54.907944,-59.47038,-71.865585,-79.3255,-80.0,-80.0,-80.0
-74.900734,-71.0401,-56.88577,-57.485176,-26.795452,-41.33981,-47.423748,-42.477566,-55.485977,-64.035675,-64.78465,-80.0,-80.0,-80.0,-80.0
-75.1487,-67.134476,-60.358917,-54.291668,-25.786537,-46.44155,-50.97901,-42.844757,-54.887657,-61.42328,-67.68294,-76.28198,-80.0,-80.0,-80.0
-71.963394,-70.4115,-63.467747,-57.421967,-29.116203,-50.909363,-49.308075,-38.41816,-53.91835,-62.734547,-72.341,-78.78163,-79.11818,-80.0,-80.0
-76.37178,-67.4565,-61.12879,-60.703926,-30.091957,-46.233223,-46.172497,-40.665977,-54.456165,-59.794037,-74.99065,-76.69084,-80.0,-80.0,-80.0
-74.50272,-67.314804,-63.437775,-62.0137,-31.563232,-43.6568,-42.199577,-38.538395,-56.978107,-61.335087,-73.82068,-75.453094,-77.47403,-80.0,-80.0
-75.3869,-61.230232,-59.692833,-63.738354,-27.703884,-40.386475,-43.580414,-44.509468,-52.868828,-58.096992,-71.37947,-80.0,-80.0,-77.23007,-80.0
-73.50867,-62.105488,-57.46693,-63.756878,-27.993998,-43.202175,-47.91704,-47.801346,-55.774376,-64.962906,-65.09057,-80.0,-80.0,-77.53456,-80.0
-75.90591,-61.87218,-55.66118,-59.80108,-32.150597,-39.61527,-49.698463,-42.01224,-57.869648,-62.840134,-71.18381,-78.090485,-80.0,-80.0,-80.0
-74.64902,-60.975784,-58.65613,-61.4712,-28.998892,-46.084602,-47.31435,-37.967617,-57.203667,-60.472694,-73.83118,-77.00136,-79.855576,-80.0,-80.0
-71.26016,-57.01896,-55.831116,-57.06843,-29.810017,-51.191673,-50.474995,-37.955505,-52.82878,-62.488518,-70.18727,-75.949234,-80.0,-80.0,-80.0
-72.38129,-60.984344,-58.79486,-57.24032,-28.292439,-44.624313,-45.688194,-36.756527,-54.672115,-62.14939,-68.870865,-80.0,-80.0,-80.0,-80.0
