-25.527971,-12.656746,-21.313433,-28.66097,-22.448,-18.700405,-12.400137,-12.378506,-10.834364,-15.49678,-7.244581,-2.1513214,-17.139008,-2.6211166,-3.6584663,-0.9242401,-1.1962204,-2.5145702,-4.5604477,-2.39929,-2.0163689,-0.19849777,0.0,-1.5492325,-0.021240234,-1.941227,-0.7443924,-0.88765717,-2.2425957,-5.7775764,-2.6984634,-1.7726517,-0.7770691,-1.043953,-17.881691,-28.909727,-22.06328,-17.765461,-26.966312,-17.041916,-23.328323,-17.61187
-21.605026,-22.474884,-20.799192,-33.56719,-27.296091,-16.227661,-4.1357765,-4.3533573,-12.53393,-13.540428,-0.6247711,-1.1276627,-12.926554,-5.4421597,-2.3253498,-8.219946,-7.333214,-1.3888168,-5.754265,-7.0223694,-1.921215,-6.626339,-5.4611473,-5.4229145,-3.8883095,-7.6976395,-7.6399345,-6.3668365,-4.395796,-0.5944748,-1.79636,-1.7165794,-6.7108574,-5.274761,-18.746561,-29.003777,-17.923508,-21.861992,-25.152527,-18.740158,-24.020084,-14.876028
-24.699585,-22.837208,-20.09864,-23.994453,-30.83279,-16.94103,-6.64826,-8.63834,-7.095684,-8.843237,-6.2832813,-17.038363,-13.52075,-12.236202,-8.499294,-15.441866,-16.150219,-15.3940525,-8.405453,-14.551924,-10.109745,-10.193264,-9.300211,-9.7524395,-11.248957,-10.718426,-13.446869,-10.431269,-10.751091,-8.928989,-7.885227,-9.183279,-11.495251,-12.4224205,-17.76749,-29.954874,-19.205353,-21.220356,-27.474712,-29.565088,-25.26012,-26.471931
-27.464573,-19.605268,-19.007832,-23.437166,-27.66629,-13.774044,-14.469305,-5.2997284,-6.4059315,-2.6809826,-14.224014,-10.54014,-10.479963,-15.226727,-12.204088,-19.956142,-25.064362,-12.855061,-22.561604,-18.665577,-9.955406,-13.233635,-15.034555,-15.623074,-10.810226,-11.534346,-15.07567,-14.835857,-15.982803,-12.154146,-18.482018,-15.172619,-15.244549,-15.55361,-16.224543,-27.32099,-22.212181,-26.511772,-36.171368,-24.113914,-30.06382,-28.603785
-23.348717,-18.745625,-25.481771,-30.201841,-25.357634,-9.935478,-11.588675,-5.717888,-13.878513,-2.465374,-10.889832,-10.432505,-5.4643307,-16.292587,-19.570202,-17.24872,-17.653778,-12.00918,-14.978064,-17.263035,-13.049103,-15.049833,-15.462456,-14.68045,-16.007412,-22.19149,-24.345743,-16.237753,-14.934429,-16.503023,-15.549986,-11.655985,-16.259993,-16.344105,-15.309431,-27.932869,-27.691553,-30.308477,-24.575079,-18.86371,-25.004116,-20.168032
-25.893375,-22.93876,-23.48648,-27.910261,-21.473158,-6.5357437,-9.436527,-9.352232,-15.188009,-9.306772,-11.978432,-18.71551,-3.4442081,-17.040466,-20.746433,-19.561617,-13.827503,-19.557547,-15.212725,-21.421381,-20.381004,-16.36195,-15.87406,-16.908564,-16.513706,-23.043264,-25.754591,-16.38701,-16.878471,-18.106434,-13.199068,-14.742424,-15.849022,-20.817171,-15.651211,-28.237474,-28.015491,-31.125603,-22.83953,-19.558195,-28.689705,-21.485886
-26.899994,-27.71341,-21.504707,-28.192226,-16.046465,-13.218349,-9.252829,-14.065048,-11.587034,-9.060162,-16.74028,-17.841515,-9.001724,-11.29541,-18.246841,-19.921602,-14.113285,-16.714148,-23.363808,-17.800161,-14.541964,-18.757534,-17.93559,-19.683266,-14.998619,-19.48813,-22.612698,-21.01094,-25.075832,-15.481686,-17.354383,-21.973831,-16.506311,-23.666443,-17.153843,-24.798279,-25.914322,-28.352577,-29.280548,-18.807308,-29.268906,-24.801525
-23.396502,-28.223383,-22.39287,-34.041073,-18.95872,-20.98996,-15.177515,-12.223553,-11.168455,-12.854225,-18.560444,-16.215006,-12.177256,-13.357092,-22.513985,-25.204388,-13.241173,-14.436762,-15.742098,-19.543812,-14.220318,-20.033875,-21.479164,-22.32473,-18.200865,-17.523611,-26.731333,-20.774975,-26.382267,-14.730289,-22.958702,-23.156172,-18.440199,-20.741507,-12.825005,-21.669376,-22.657982,-24.308914,-27.203629,-14.900333,-29.46727,-23.999767
-23.31173,-22.233797,-26.214615,-25.416658,-18.335964,-16.566734,-17.181953,-14.631327,-12.992723,-19.439035,-14.114126,-21.95475,-16.956535,-14.083216,-19.57221,-17.681938,-12.870195,-18.303013,-15.583286,-20.817198,-18.603027,-22.23817,-23.120205,-25.519936,-19.13063,-19.027792,-26.545898,-17.041897,-26.463943,-18.252502,-18.289314,-18.825506,-17.457455,-15.750998,-13.844646,-22.674953,-23.102116,-24.302994,-27.278831,-18.349766,-19.175303,-23.17275
-23.233784,-29.507915,-27.006817,-22.120365,-13.327002,-18.861406,-18.005146,-19.86324,-14.29842,-16.917656,-17.106684,-19.209438,-20.192198,-14.235907,-18.335722,-17.093716,-15.533161,-16.339314,-20.085175,-19.688946,-25.221893,-21.717789,-22.271305,-20.900717,-21.357979,-21.991432,-20.986984,-25.062887,-27.334572,-20.81414,-16.450785,-19.324932,-17.101992,-20.676329,-26.036316,-23.181137,-26.603127,-21.862679,-28.282295,-28.373713,-21.034992,-22.417929
-26.60572,-28.466785,-22.81466,-21.023483,-16.576326,-19.05067,-13.051338,-17.659178,-16.128881,-17.393225,-17.696793,-19.235176,-14.640612,-20.30437,-17.269627,-17.312403,-14.097834,-14.412666,-14.371311,-21.031824,-21.976482,-21.33341,-23.203949,-19.863739,-23.13493,-20.708595,-25.947739,-23.730211,-26.481556,-18.402723,-20.954147,-19.378807,-16.16531,-20.353811,-19.105316,-22.762594,-27.63985,-16.772459,-21.056076,-29.23546,-26.7128,-20.692398
-30.087002,-23.980885,-18.052492,-23.297676,-14.26012,-22.04427,-18.56979,-20.82128,-18.122288,-16.336884,-19.092304,-25.258356,-15.450392,-24.155176,-15.798086,-19.207926,-17.441109,-18.500977,-14.4772415,-25.015057,-20.09639,-26.88724,-20.35385,-26.183271,-24.469925,-22.163002,-22.615513,-23.728455,-27.118994,-21.14958,-23.76437,-16.599789,-20.592379,-20.772366,-22.570602,-22.424603,-23.001003,-18.669367,-27.029007,-24.611311,-24.22118,-21.50387
