-18.354187,-11.617802,-17.003706,-20.616226,-14.225317,-14.476158,-8.403357,-30.63799,-19.520077,-12.317549,-8.01458,-14.154154,-9.433407,-8.933849,-3.4636822,-4.56612,-4.325548,-3.8145256,-0.82673645,-1.7364693,-1.2511482,-1.4590645,-7.5411873,-5.9457645,-3.8470573,-1.8875237,-1.5261307,-2.2590485,-1.0962219,-0.8914299,-0.9751663,-0.6046066,0.0,-0.9258957,-0.89291763,-2.7532234,-3.012268,-1.6379509,-0.45539856,-2.4243279,-1.8553314,-1.165123,-22.784355
-19.83389,-20.075483,-19.315876,-22.582518,-20.090338,-11.4118805,-16.243969,-23.693672,-17.06004,-7.465336,-8.627682,-9.933622,-7.452772,-8.985111,-2.0392036,-4.3293743,-4.7519054,-9.620798,-7.3723545,-7.7067432,-7.634014,-5.123432,-1.6352463,-1.3926239,-3.6805,-2.551815,-2.1473846,-2.0396557,-5.370384,-3.9497337,-3.2090912,-5.434538,-5.558258,-5.169529,-6.8817654,-9.039856,-4.6380024,-6.294338,-5.3353252,-4.7232933,-6.554592,-3.5161858,-18.034706
-19.57633,-20.371937,-12.441227,-17.094952,-20.227581,-15.091976,-15.237818,-20.745443,-14.995039,-9.759087,-9.536148,-10.983538,-10.793329,-14.747799,-13.083027,-10.595804,-20.9177,-14.903307,-12.239269,-12.889229,-12.118486,-14.168613,-4.2825565,-7.8234158,-8.25,-13.208771,-17.123676,-9.3838825,-11.927591,-12.286785,-13.3431225,-10.693005,-9.781254,-10.106758,-10.937996,-10.768837,-12.170185,-13.828835,-10.383228,-10.832451,-9.7013855,-14.743303,-18.974934
-20.712044,-11.915878,-11.66737,-17.369703,-9.729469,-20.32095,-12.748392,-15.556295,-11.039368,-9.349663,-11.263264,-7.130745,-7.1061115,-14.3983345,-14.608238,-11.510265,-13.929241,-16.017117,-18.312244,-12.863991,-14.78125,-13.541386,-7.1232643,-9.252567,-6.941662,-12.849165,-11.808151,-12.738682,-14.785913,-11.101635,-10.8329315,-15.105383,-14.224697,-14.338043,-14.165066,-13.270966,-10.664839,-15.04743,-12.779575,-18.506672,-13.070774,-10.988338,-23.950064
-21.262884,-16.204777,-18.910753,-19.704386,-8.5429,-12.782661,-15.848564,-18.950516,-14.995918,-6.775297,-5.657688,-5.9764023,-9.31706,-15.098112,-11.833916,-19.923294,-11.891369,-17.629154,-20.24039,-19.79718,-17.401451,-15.097652,-10.776123,-8.457811,-12.770479,-11.0530815,-15.009697,-14.067837,-19.276806,-17.203028,-16.16639,-17.395494,-14.160553,-20.08408,-14.282934,-17.175898,-12.526909,-20.637352,-14.52844,-20.778759,-14.485493,-14.962431,-31.8786
-20.738876,-16.530746,-20.098206,-24.620684,-16.38726,-16.42229,-25.096418,-18.940842,-16.67931,-6.542549,-8.020718,-4.8549843,-16.259338,-11.551262,-18.152283,-20.41447,-17.556787,-15.818851,-21.37398,-24.558367,-17.458767,-20.257385,-18.404694,-15.646353,-17.95823,-15.962881,-17.420544,-11.122803,-21.074982,-17.340424,-15.565533,-18.391125,-19.76986,-14.090849,-17.285389,-17.918356,-21.516857,-21.6623,-16.495945,-18.171982,-16.382877,-20.28598,-27.64196
-18.739483,-14.503122,-15.145802,-24.722492,-27.330559,-22.272085,-29.253407,-19.5534,-16.090298,-6.61808,-11.184799,-6.161993,-19.013147,-11.333166,-22.30312,-18.85228,-19.099117,-14.469109,-21.020014,-20.879868,-19.74892,-17.15487,-20.086563,-15.367712,-15.049246,-18.06947,-18.211685,-16.004744,-20.56653,-14.799908,-12.737326,-17.876757,-22.687193,-14.0190735,-18.626528,-21.949413,-20.111002,-19.103804,-15.218428,-22.40562,-18.28666,-15.977608,-29.72551
-22.473236,-18.46597,-16.53121,-30.347145,-22.27315,-17.301939,-26.974705,-18.9927,-12.615362,-10.466497,-10.353991,-10.297901,-18.258734,-9.668198,-20.854012,-20.864532,-17.021872,-22.345158,-24.17112,-24.177992,-21.695812,-19.358742,-16.03973,-17.5627,-17.713636,-17.460558,-21.423698,-20.227797,-18.69858,-19.647943,-16.92613,-23.089916,-23.669691,-19.699652,-17.161943,-25.672112,-20.128304,-20.280094,-18.637974,-27.81096,-20.917444,-20.663092,-32.69767
-18.891287,-21.53516,-16.439243,-20.358885,-15.761536,-20.098816,-22.95137,-21.905231,-10.648066,-14.390793,-15.521008,-14.374222,-16.999643,-11.270348,-25.391943,-23.340004,-18.764448,-28.351631,-19.552105,-25.299759,-22.096193,-21.80328,-19.64624,-16.558252,-18.917772,-21.031843,-17.831486,-22.42781,-22.648129,-18.0827,-17.169588,-23.124615,-20.78205,-19.399021,-20.754234,-20.846882,-26.398123,-27.247618,-17.81894,-28.268152,-21.290455,-21.71621,-26.828964
-18.406212,-22.791391,-25.466812,-22.228977,-19.160633,-21.512524,-23.215572,-20.863056,-11.230942,-13.8460045,-16.801485,-15.098183,-19.076077,-13.51066,-25.669668,-20.917328,-14.34145,-21.182697,-18.819693,-20.134193,-21.47894,-19.596249,-25.484406,-19.241562,-18.253096,-22.352419,-19.081194,-24.008432,-19.279703,-21.252739,-18.858559,-22.625542,-23.820053,-24.143787,-19.3713,-23.836224,-21.003868,-20.867464,-22.798504,-27.869179,-21.68039,-25.763851,-28.450756
-21.03976,-24.15054,-24.827885,-19.8908,-21.01138,-19.596077,-19.341516,-24.419594,-14.403946,-17.315405,-20.974081,-15.741499,-15.420494,-17.937065,-25.014994,-13.977001,-16.83727,-18.660799,-21.762339,-19.619144,-21.826088,-19.78409,-16.386942,-14.812769,-21.036339,-16.203297,-24.063608,-23.992865,-21.678835,-25.862984,-26.720364,-23.047337,-20.071724,-21.451677,-21.658573,-22.313255,-17.532724,-19.326256,-23.502434,-19.327087,-20.163929,-20.577625,-30.350359
-22.715183,-30.214996,-23.53378,-20.344406,-21.749321,-21.041382,-18.219742,-26.773811,-14.411076,-21.567677,-24.28405,-20.443386,-18.371578,-21.317822,-32.23835,-17.05961,-18.775433,-24.535978,-30.88531,-21.038494,-22.690088,-25.269825,-22.671082,-19.679356,-20.467644,-20.075357,-23.286037,-27.725904,-18.912615,-21.689556,-20.727802,-29.393215,-24.166765,-19.605095,-24.831459,-27.784317,-20.16547,-31.20486,-22.112274,-21.916082,-22.850525,-23.604778,-33.038067
-28.23032,-31.638906,-23.612312,-18.689514,-25.696547,-24.712292,-19.44265,-22.064968,-12.555254,-23.228836,-21.423779,-16.044476,-16.219978,-17.458385,-27.666353,-13.563322,-19.344254,-23.454449,-24.170172,-22.368694,-25.531082,-27.520039,-28.13396,-20.056408,-18.723776,-26.304699,-23.220997,-28.285671,-19.74953,-25.949688,-21.402336,-23.960854,-23.271746,-19.663044,-22.185322,-26.589916,-26.54404,-32.743122,-23.260351,-28.852945,-26.062069,-31.437511,-29.265945
-23.689405,-29.358948,-22.27266,-23.237637,-21.076292,-22.40224,-21.533731,-23.825104,-17.140581,-28.552437,-21.731956,-23.29481,-21.1558,-20.872784,-17.08269,-20.47287,-17.890017,-17.687035,-23.00888,-22.794903,-26.529232,-26.716238,-20.825235,-20.535872,-19.133118,-22.519144,-22.112053,-28.115368,-27.188847,-22.974499,-25.150616,-25.253258,-27.627478,-24.074383,-18.216684,-25.06785,-25.759075,-29.640219,-20.35492,-29.014828,-31.447895,-27.822403,-26.479956
-19.939764,-24.377724,-19.2282,-28.916527,-20.14027,-21.368958,-23.712627,-28.897163,-20.511513,-26.178604,-20.434721,-20.73781,-25.42532,-24.347198,-15.965374,-17.918695,-20.651451,-20.074104,-21.714535,-24.262802,-22.567694,-31.266678,-20.173159,-27.411911,-18.034147,-21.589638,-23.415558,-27.14141,-30.067331,-21.361149,-20.573568,-29.95328,-23.728916,-27.305202,-22.480717,-25.906515,-32.436413,-21.438833,-23.560333,-29.182487,-28.899303,-24.145767,-28.185366
-22.196651,-28.634426,-20.226337,-26.36199,-18.521196,-25.50754,-37.729942,-24.649315,-20.13377,-23.713419,-17.306797,-19.77369,-15.677513,-19.816149,-24.753479,-17.438843,-18.190441,-15.6026535,-22.081758,-20.81587,-23.181423,-24.566086,-18.188457,-25.807968,-24.601147,-26.856443,-32.520985,-27.686115,-29.445545,-25.228981,-24.194988,-28.74505,-24.707554,-21.01259,-22.688822,-32.495743,-22.886616,-24.377682,-21.348936,-24.63821,-25.876339,-26.097511,-35.034733
-29.015505,-26.849375,-22.457413,-27.474712,-22.97342,-31.22042,-24.630373,-21.529232,-14.860306,-20.686214,-23.196907,-22.030884,-16.534206,-19.857075,-20.46916,-20.488464,-16.161545,-13.785971,-27.20194,-19.779945,-24.31438,-27.536686,-17.68179,-22.127815,-23.521435,-22.047949,-28.48023,-23.710762,-22.757164,-25.020172,-24.136211,-27.592735,-23.807255,-25.372536,-24.474773,-24.861061,-23.313652,-26.310804,-24.51167,-24.85632,-23.874039,-22.94115,-33.968628
-32.72965,-23.152283,-20.836178,-27.9722,-22.245491,-28.4672,-22.358055,-17.024734,-14.966644,-24.292683,-22.257137,-16.437378,-20.359385,-20.987686,-20.173832,-21.270548,-13.509058,-20.495583,-28.141272,-24.770576,-27.328823,-27.075806,-23.934292,-24.519321,-27.514648,-18.382235,-26.931599,-26.648571,-25.913372,-22.322918,-26.47018,-30.340221,-24.806896,-24.196033,-23.707539,-20.764822,-28.19945,-24.476257,-23.11042,-21.842571,-26.358006,-22.293844,-38.529182
-24.531656,-27.151627,-24.83931,-30.467375,-24.79512,-23.033741,-22.942091,-17.524979,-16.987202,-19.36136,-16.800774,-17.572245,-22.266098,-15.838255,-20.055832,-28.333021,-17.691998,-15.805634,-34.975895,-26.00637,-25.533808,-22.660557,-28.11106,-24.864395,-27.377983,-23.762741,-29.356752,-31.073393,-29.00061,-30.636898,-24.530876,-26.770317,-29.671247,-27.29672,-23.269167,-21.864761,-29.6338,-29.164711,-27.008356,-27.787369,-24.245674,-24.867691,-35.457325
-20.781189,-24.822426,-28.513794,-22.380966,-25.200562,-21.247305,-25.614998,-26.723787,-14.654648,-16.15118,-21.120914,-27.000683,-19.330149,-12.763718,-18.617119,-16.263643,-24.045052,-15.134346,-36.667618,-21.202652,-20.599768,-26.506096,-21.85847,-20.078218,-23.691364,-23.56995,-24.941141,-26.300278,-29.910397,-22.262976,-20.388338,-27.901718,-31.791924,-28.019331,-25.231133,-26.314632,-26.343489,-23.986267,-21.464397,-24.273151,-24.171875,-22.962925,-38.35887
-23.351006,-23.19941,-28.17609,-22.42625,-27.10633,-20.598795,-23.593822,-26.40744,-13.200073,-23.297722,-29.845541,-23.749565,-22.477343,-18.34246,-17.484196,-18.711775,-20.761032,-17.260853,-36.104477,-24.832325,-22.626396,-33.379635,-22.37022,-22.528305,-20.116768,-20.784245,-31.535746,-24.741114,-21.973148,-21.948954,-24.550062,-24.753302,-29.29037,-26.66659,-27.83231,-24.95821,-26.894958,-25.01007,-21.465248,-22.162867,-23.824831,-21.559872,-36.05989
-26.164955,-23.311787,-22.012104,-22.023148,-23.241013,-24.065039,-23.782463,-21.101007,-16.199884,-23.701504,-25.441431,-20.683952,-23.912973,-15.189968,-23.299217,-27.325466,-20.870554,-19.980398,-32.02166,-28.746021,-24.371504,-26.209715,-19.038548,-20.63855,-23.779484,-20.204231,-27.968798,-26.598557,-19.211119,-21.978048,-29.772743,-27.33722,-27.780075,-24.422817,-26.685577,-21.332897,-28.336641,-26.393127,-24.96146,-25.397486,-25.69396,-22.843008,-33.400684
-23.693558,-24.79425,-21.585918,-21.89209,-25.109623,-23.14727,-21.096355,-19.564629,-28.133194,-18.161983,-23.017565,-23.161007,-16.971735,-19.949686,-23.910664,-21.539799,-25.115814,-30.929619,-38.592484,-33.029854,-22.196644,-28.560436,-20.83138,-25.33734,-24.766178,-24.936825,-24.671177,-27.122757,-24.971102,-22.20243,-24.604815,-28.379248,-25.615051,-29.318045,-26.482733,-20.738445,-29.731394,-28.609468,-24.942375,-31.743002,-28.191292,-28.590492,-32.274178
-17.838701,-28.183228,-21.444529,-25.218065,-27.695772,-21.39875,-14.168337,-21.863335,-28.179611,-20.192324,-25.091228,-28.572763,-16.43151,-20.239342,-23.84166,-22.556644,-18.789406,-27.350307,-33.000336,-27.020193,-26.99719,-25.77253,-25.958527,-25.782658,-27.967754,-31.715569,-26.4852,-31.2267,-25.424576,-28.65198,-22.74723,-23.698404,-27.655006,-27.62714,-22.449963,-26.08311,-32.53925,-22.44603,-23.692947,-24.214123,-25.021711,-32.74207,-29.357426
-16.094505,-23.793594,-28.488317,-23.130571,-26.713018,-17.390787,-13.566082,-25.84266,-22.566925,-21.133383,-30.882898,-22.49669,-22.870525,-17.058525,-25.550894,-25.608503,-15.701822,-26.092728,-28.078194,-24.224407,-23.099804,-29.21207,-32.765717,-19.20665,-24.91548,-29.966475,-25.762997,-33.870163,-27.898653,-23.436584,-26.077936,-22.119486,-33.883503,-21.199812,-22.761272,-29.204388,-25.51633,-21.925232,-23.179867,-20.69826,-24.816292,-30.598038,-30.01912
-18.081673,-21.930914,-30.106155,-26.628284,-26.658833,-17.336645,-19.10749,-23.936329,-19.939278,-22.741772,-27.396875,-20.248936,-18.119608,-13.885193,-23.422943,-29.471746,-20.767971,-23.401304,-25.685734,-22.991789,-26.472778,-23.911356,-30.667685,-19.86066,-27.48103,-25.53855,-26.307495,-27.03341,-26.137154,-21.854282,-26.179852,-25.565437,-33.313503,-20.402437,-27.880905,-29.171196,-26.0028,-23.040989,-30.147509,-27.62682,-31.651663,-26.242067,-38.39899
-22.918732,-20.336113,-29.541311,-20.838606,-22.98188,-23.410921,-21.66719,-22.014883,-18.4986,-27.67472,-19.179073,-21.130756,-21.09976,-13.274441,-21.751965,-22.811863,-21.077904,-25.201027,-23.205347,-22.253738,-32.10095,-22.628788,-26.159508,-17.836124,-21.82119,-27.728727,-25.289375,-19.78406,-23.451042,-24.03173,-23.908485,-27.746574,-35.464348,-27.455437,-23.385391,-32.795807,-29.960548,-24.100859,-29.7182,-25.852741,-30.318695,-31.051744,-35.56758
-26.284912,-18.382582,-25.453945,-20.964455,-25.681366,-19.085905,-23.8554,-25.20365,-15.818079,-24.53304,-21.498055,-22.13435,-22.91502,-16.248465,-21.529419,-20.132702,-21.883638,-29.839767,-29.120052,-24.816721,-34.174778,-25.147438,-27.022635,-21.622938,-25.353588,-28.873482,-26.384571,-23.108013,-25.025896,-21.410114,-25.019272,-29.436035,-29.60001,-25.164278,-24.929337,-31.871807,-23.368555,-26.047522,-27.333405,-27.280823,-28.835314,-25.463524,-27.009403
-29.98932,-12.683308,-23.486555,-22.826069,-23.699858,-18.289328,-28.074108,-19.808052,-21.743986,-23.426014,-27.51049,-29.03373,-19.661144,-17.33863,-25.097488,-25.690979,-22.679914,-24.874985,-27.190132,-31.788399,-24.42617,-24.937675,-28.639294,-32.042065,-31.466902,-25.927742,-28.187485,-20.359623,-28.897917,-20.498194,-26.66499,-29.571953,-30.541416,-22.79916,-26.683224,-28.553288,-22.82697,-25.626915,-27.455486,-28.079798,-32.998676,-23.720226,-23.463877
-29.080568,-19.65697,-21.883322,-22.255352,-23.253208,-20.39423,-29.203056,-18.626415,-25.864973,-23.149181,-24.5524,-28.573471,-17.789053,-19.973879,-28.390741,-21.516537,-23.407173,-18.263878,-25.057009,-28.943653,-26.302937,-25.965807,-27.127378,-28.524338,-27.712797,-23.491714,-22.818796,-21.941664,-23.14902,-24.362955,-34.493534,-24.904404,-35.282864,-22.817055,-25.904915,-32.073845,-29.220373,-23.111933,-28.236868,-26.396526,-29.726715,-25.938692,-25.67725
-31.329302,-23.08076,-28.12616,-25.694914,-22.797703,-20.54085,-32.608456,-16.974937,-15.6602745,-26.104641,-17.96113,-26.711851,-22.57769,-23.81018,-26.430492,-23.55088,-22.613743,-17.983324,-26.32156,-24.132643,-28.309582,-30.445345,-26.794876,-23.2413,-27.840967,-23.235598,-21.725468,-23.62615,-27.410036,-21.077291,-25.225014,-24.96859,-34.13747,-28.076965,-22.562803,-24.551647,-25.735352,-21.295092,-28.322697,-25.562227,-22.914627,-26.516312,-26.657911
-23.277756,-21.907892,-27.619503,-27.709808,-31.934874,-22.009556,-23.798958,-22.411667,-13.961208,-26.202593,-21.742512,-22.661678,-28.10414,-20.29912,-27.265068,-27.56036,-29.17186,-22.143923,-26.98843,-26.681442,-28.167336,-28.513708,-25.62981,-26.319092,-27.894085,-28.207542,-22.925276,-27.450613,-28.223005,-22.154573,-21.478123,-23.654957,-28.852066,-26.758932,-30.345215,-24.063185,-29.306715,-27.826046,-29.168549,-33.601917,-26.571108,-28.497896,-23.188038
-19.436031,-21.890335,-25.210009,-24.573671,-23.702126,-16.567806,-22.46349,-26.80842,-14.50596,-18.901125,-22.792915,-21.400656,-28.232798,-15.936121,-30.917233,-26.001968,-29.670372,-23.185833,-31.545206,-25.239338,-28.465616,-30.52903,-28.15149,-26.559017,-26.45791,-29.386593,-23.974049,-35.30653,-20.369375,-25.570534,-22.320026,-22.936674,-27.726946,-24.44461,-31.916626,-26.118837,-31.828236,-33.41851,-27.268631,-29.103651,-24.98966,-27.226059,-23.59362
-18.989643,-21.258175,-24.301538,-27.247482,-21.117172,-18.371315,-26.674036,-18.043438,-19.838253,-23.16395,-24.594856,-23.2482,-22.859089,-16.521809,-32.69445,-17.641304,-26.973507,-25.786844,-28.29942,-26.77976,-25.365566,-25.865814,-27.056366,-24.97126,-25.352322,-26.788155,-25.877396,-33.898113,-20.64135,-27.866856,-23.553902,-25.767563,-38.176765,-26.490755,-29.942543,-25.591038,-31.306473,-29.996273,-29.957712,-23.075935,-26.18942,-23.741413,-30.071587
-16.903656,-20.099747,-20.591766,-28.807896,-19.158207,-21.41755,-24.320389,-15.7418995,-17.38034,-28.10779,-27.945314,-26.603508,-22.20595,-21.212204,-36.71721,-20.719236,-26.657291,-22.915022,-29.251993,-27.058945,-25.747746,-22.78259,-24.599127,-27.638666,-27.025797,-25.90454,-24.217564,-31.857725,-25.24361,-25.401634,-24.432072,-25.211784,-38.62858,-23.590965,-30.89141,-20.80977,-28.248352,-28.758808,-22.533504,-27.09639,-22.570171,-23.992853,-34.146313
-16.535614,-20.436237,-22.33102,-23.782885,-21.620438,-23.764133,-19.815098,-22.643955,-14.366367,-27.842724,-26.027933,-21.779354,-21.170137,-22.67052,-23.746944,-26.918312,-24.80075,-18.759333,-30.193478,-25.128515,-29.956902,-22.084082,-28.923744,-25.715775,-26.40512,-26.097752,-22.051413,-27.74125,-23.710361,-25.44483,-27.317142,-31.1997,-26.849531,-21.722122,-30.235775,-25.46408,-28.074959,-24.825354,-20.581266,-28.525808,-21.275024,-23.720503,-29.084633
