-13.481112,-7.0944405,-11.647747,-15.933939,-9.695934,-13.106579,-12.291946,-11.882404,-3.937479,-7.9679604,-20.603493,-16.360535,-9.877369,-10.607252,-9.316679,-4.866909,-7.7335167,-9.322689,-7.4191628
-10.595833,-2.7264385,-7.6649,-17.01164,-9.985865,-7.2027874,-6.0814724,-3.193098,-1.5754471,-4.3236713,-4.162716,-2.6739998,-3.699892,0.0,-4.95529,-7.1381035,-2.7334137,-6.029148,-9.294395
-8.912592,-5.6554775,-3.3760242,-18.293865,-10.343931,-13.233414,-8.6395645,-2.2946396,-4.509632,-7.022711,-0.48054123,-0.8601608,-0.97820663,-3.549057,-7.258255,-11.424051,-4.0069275,-2.3538952,-4.756275
-8.540585,-11.247873,-5.7095947,-17.357647,-9.592672,-16.933573,-4.3170013,-8.558895,-10.641823,-2.8750095,-7.048872,-9.970867,-9.007629,-15.44169,-8.792334,-5.4242134,-6.9581776,-5.531225,-6.5955505
-11.397963,-11.261112,-17.416748,-18.00926,-15.479885,-18.582933,-7.6225185,-8.9627,-21.047558,-4.3564034,-21.535095,-16.534267,-14.898823,-16.435974,-8.652508,-4.7554207,-15.6726265,-15.091221,-13.523069
-16.559319,-21.02747,-17.038858,-22.378918,-17.425539,-17.243526,-9.604082,-9.792915,-14.503153,-12.193287,-22.185331,-14.607925,-10.213411,-13.291372,-6.7437553,-8.747805,-14.399498,-10.428114,-16.392946
-20.601969,-20.940321,-23.878242,-21.266247,-20.057312,-21.903236,-8.766586,-11.182678,-14.631744,-15.998062,-19.139359,-14.10466,-11.273888,-10.3334465,-10.989809,-21.098373,-8.85747,-14.953167,-11.936676
-23.435955,-22.012415,-29.209778,-21.08965,-17.253311,-18.344269,-6.4775925,-16.022097,-12.811192,-15.645359,-11.9885025,-11.675438,-15.209188,-17.933214,-15.821043,-15.221973,-10.894136,-16.215796,-11.375835
-24.486752,-18.315002,-27.663391,-23.98307,-17.644613,-13.618654,-9.552389,-20.231285,-18.405706,-17.444004,-10.611952,-14.584305,-17.856499,-20.753304,-14.887983,-9.066473,-15.696888,-14.170586,-17.616446
-23.503336,-17.079363,-27.11959,-16.26432,-20.362362,-15.657888,-14.04402,-14.966652,-23.413822,-20.899225,-15.77457,-19.468117,-20.395866,-18.548119,-18.578686,-13.34288,-28.91769,-19.184559,-21.425297
-18.609215,-16.884172,-22.184921,-15.4175625,-21.582115,-19.850918,-12.734238,-10.086483,-20.62143,-12.824135,-20.838045,-14.393322,-15.983692,-21.557394,-15.942427,-16.725784,-22.56694,-15.691574,-21.200298
-22.338856,-22.828213,-27.580719,-17.124939,-21.875145,-18.348093,-17.26154,-14.10058,-17.320026,-12.701719,-21.463497,-15.970993,-13.602463,-21.560877,-16.984478,-15.722605,-19.681541,-15.253611,-27.544714
-25.144255,-26.986576,-25.543385,-17.006643,-16.845661,-21.231699,-15.204754,-18.633274,-16.20503,-13.895216,-24.835999,-17.349613,-18.482754,-23.180288,-23.540707,-19.410019,-14.632198,-17.166058,-26.519176
-22.460968,-25.89759,-22.578148,-17.488579,-15.76561,-24.714418,-14.633089,-23.127748,-20.345568,-18.43982,-18.460373,-25.86445,-22.673876,-27.424574,-24.225601,-23.09993,-17.066689,-18.263418,-31.16506
-20.873386,-20.245914,-20.869297,-18.019215,-16.937605,-25.746304,-19.44571,-28.852415,-19.969477,-13.183117,-16.714687,-21.350662,-20.495045,-21.81653,-18.507736,-19.729786,-25.451805,-20.312834,-28.589895
-23.145943,-22.429985,-18.444023,-16.319674,-19.968555,-23.362745,-18.380993,-25.650364,-26.012993,-15.520863,-19.680943,-19.27462,-21.899662,-20.734795,-16.534924,-22.069977,-24.11428,-21.345081,-26.497875
-28.214987,-22.72322,-22.889753,-21.393955,-27.458595,-25.433155,-17.989233,-23.199528,-20.295528,-22.404793,-16.534164,-15.174734,-19.962559,-21.00816,-23.615082,-16.9507,-28.080875,-20.075207,-19.857315
-27.675503,-27.219147,-21.695545,-24.095892,-20.80033,-16.04644,-13.693901,-23.331264,-18.609442,-22.678158,-22.994884,-18.825325,-19.13942,-24.158134,-22.994736,-15.032148,-20.891985,-22.556477,-16.143425
-25.792986,-33.97567,-24.921932,-26.022068,-21.536386,-16.394882,-15.743786,-21.670263,-23.776379,-27.401833,-25.278751,-24.830076,-18.880352,-23.877655,-19.540607,-19.016975,-18.432499,-21.37286,-16.326826
-21.164938,-39.463493,-22.427736,-23.69232,-14.276514,-14.558464,-19.037115,-20.098324,-21.590584,-19.518845,-17.189827,-27.457073,-18.219498,-17.317593,-24.729967,-25.694317,-19.897503,-25.293066,-13.446188
