-10.675682,-12.32753,-4.982765,-13.053892,-15.741865,-18.671352,-9.439583,-10.488667,-9.035421,-16.751436,-16.828058,-23.040405,-24.279608,-18.880268,-16.526163,-23.676504,-20.373302,-14.876215,-14.865177,-26.563305,-16.456858,-24.853487,-16.322601,-12.930204,-16.63753,-18.152813,-12.850399,-14.588329,-14.22381,-8.9543,-18.923313,-10.1031685,-10.163391,-14.082779,-20.717125,-14.684425,-10.7656555,-11.76305,-15.830736,-11.765263,-18.324444
-10.062778,-5.6087055,0.0,-6.5084343,-5.714554,-7.455662,-5.10355,-7.721531,-3.6859074,-8.795221,-8.180082,-16.304863,-17.88621,-9.943722,-7.925682,-17.633541,-14.6491165,-8.82951,-9.872721,-22.578148,-15.8468895,-15.066774,-13.390953,-4.1509686,-8.655304,-9.82082,-13.679871,-4.719082,-8.503586,-11.34384,-9.460327,-16.017252,-6.789898,-12.8862705,-17.13126,-11.686478,-6.3009014,-8.804594,-18.729574,-6.169941,-13.890131
-9.298061,-7.856539,-4.8689404,-7.132099,-1.8674221,-3.6101284,-5.2193413,-9.877127,-3.740368,-11.740995,-7.068327,-14.920202,-5.915577,-5.721815,-10.173803,-11.27454,-10.002327,-8.875446,-4.932499,-16.365637,-10.527176,-3.1322079,-1.8714657,-1.0521374,-0.90548706,-5.026726,-4.172039,-4.618389,-1.1303673,-12.740742,-4.6743317,-8.088573,-1.4695683,-17.46146,-19.428679,-15.616093,-6.499029,-6.06308,-8.798212,-2.5144196,-9.614639
-6.9494514,-9.228142,-7.2440014,-7.986004,-5.978533,-3.0514755,-4.954542,-5.5046234,-8.5651245,-13.328705,-10.239292,-9.996624,-6.052532,-8.498514,-18.545925,-10.865141,-12.821659,-6.0234776,-9.424816,-16.362919,-6.2404633,-3.0584507,-2.0320282,-4.0142746,-2.236534,-1.8435516,-4.9641075,-6.5965443,-2.1914787,-16.895485,-9.527662,-6.160671,-2.7879581,-18.856588,-21.22059,-13.070042,-2.9244041,-8.639904,-6.371866,-6.5270348,-6.171383
-10.955971,-7.9317207,-11.926035,-8.885244,-9.23621,-10.552937,-9.871262,-12.930929,-12.301041,-10.224503,-12.93116,-11.030394,-16.992374,-16.990099,-19.480568,-6.128916,-7.838463,-7.8346195,-15.041988,-13.385979,-4.2578354,-13.589638,-18.085638,-13.536266,-9.819557,-9.244417,-17.209175,-18.327316,-13.965746,-13.81498,-12.152866,-5.8466854,-9.781826,-3.132782,-3.3727798,-4.129999,-7.745762,-6.9650517,-13.552547,-10.057825,-7.74238
-19.442875,-11.143785,-16.565926,-12.941681,-10.810131,-15.241699,-14.347708,-10.951786,-18.444187,-13.944935,-17.741537,-15.219154,-17.41449,-21.92844,-16.816597,-4.496708,-5.093115,-7.2846584,-9.694443,-11.881481,-6.9190063,-20.522778,-20.703249,-23.299568,-14.404129,-9.960983,-16.89661,-13.643892,-15.807732,-11.474102,-11.094231,-2.299715,-14.356117,-0.22728348,-0.051635742,-0.75543594,-17.74656,-4.8148212,-9.253742,-3.8454437,-4.5423393
-19.144115,-15.634504,-18.939621,-10.64629,-12.44236,-15.873335,-14.320869,-15.166464,-19.46826,-19.656017,-20.343788,-22.664919,-27.066412,-26.881977,-17.986584,-14.012354,-14.902142,-15.336044,-13.1303215,-17.71705,-14.928158,-18.696373,-25.843246,-23.850399,-17.27606,-16.147966,-11.599012,-17.590065,-17.80856,-19.84666,-11.677963,-9.732183,-18.16397,-9.512394,-9.940212,-8.874416,-16.858253,-10.466587,-13.734564,-11.240387,-14.233635
-20.475233,-17.161524,-13.847359,-11.996515,-13.043428,-19.038084,-19.431623,-22.675297,-23.396091,-20.789408,-17.15311,-28.65629,-35.02552,-24.65997,-19.298246,-18.576319,-25.919693,-19.653904,-16.47972,-20.726856,-15.013874,-22.116756,-24.152475,-16.336275,-20.972317,-16.803402,-12.17728,-18.239033,-18.079082,-14.858393,-21.930902,-11.733421,-16.799324,-15.536118,-19.66555,-17.033054,-12.788025,-19.221775,-19.018505,-22.749554,-14.309912
-17.969648,-20.42149,-15.648163,-16.27068,-14.822901,-15.083977,-20.16954,-15.669769,-14.936853,-20.307114,-22.689651,-23.45558,-19.512663,-20.217115,-21.672472,-23.842787,-18.38505,-20.455269,-16.424192,-22.565989,-17.312092,-21.806906,-17.44856,-12.343449,-20.630093,-20.825983,-13.410967,-9.063175,-13.281158,-13.202921,-15.773214,-9.880711,-12.106201,-13.473888,-14.894108,-11.511833,-17.622345,-22.255667,-14.796499,-21.623413,-11.321951
-17.284866,-17.957798,-18.287159,-15.096195,-18.031223,-14.177628,-14.501192,-15.668383,-12.678104,-24.585949,-24.317772,-19.905296,-16.158947,-21.231293,-20.517998,-23.5721,-19.249447,-13.344353,-22.577686,-23.614706,-19.86346,-20.1966,-13.388323,-14.474028,-13.928371,-20.61414,-12.212379,-9.067457,-13.458731,-19.304752,-15.52166,-10.845928,-18.29455,-19.227512,-14.619059,-12.375221,-23.118683,-20.382103,-18.682373,-22.028257,-11.615028
