-43.276222,-18.70206,-7.415802,-3.4976387,-2.7110405,-4.051899,-2.972475,-0.58288574,-3.789442,-7.677326,-10.122469,-8.345795,-9.326593,-12.720409,-19.187883,-19.40216,-19.213501,-24.74084,-26.738209,-28.836912,-28.025257,-26.278227,-28.234211,-34.318756,-37.55603,-38.339333,-35.31533,-32.348648,-33.917233,-35.364994,-33.040916,-40.60565,-36.47125,-36.02688,-40.643826,-47.18357,-43.055553,-41.91803,-44.288822,-46.325516,-49.669456,-52.341843,-47.280243,-46.951843,-57.20888,-55.33515,-52.61727,-55.425156,-56.613503,-57.095055,-62.376022,-65.23958,-67.29391,-70.59835,-71.42161,-67.869286,-66.74813,-65.43631,-69.15251,-64.5479,-65.99196,-76.00096,-75.28053,-80.0,-80.0,-77.86463,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-44.820587,-18.614735,-4.560461,-2.8586674,-4.6179867,-2.7878742,0.0,-1.6493263,-11.619666,-19.943775,-19.546595,-16.530582,-17.572393,-17.478195,-21.303474,-20.768396,-22.794422,-27.992182,-24.458462,-24.47614,-26.30038,-24.99572,-25.109911,-29.332548,-35.678234,-42.4153,-34.94496,-33.86036,-36.709854,-36.77979,-36.93764,-41.241066,-38.745987,-41.15938,-49.396248,-51.74179,-47.486965,-43.14325,-46.436455,-48.2341,-51.427887,-50.45376,-46.979713,-46.363365,-54.197884,-62.603333,-55.00994,-53.872444,-62.209526,-62.666603,-65.531906,-69.44736,-69.31713,-67.93019,-68.01573,-71.51761,-73.01384,-68.89275,-64.951,-65.5227,-67.416824,-75.44369,-78.50857,-80.0,-79.85153,-77.05019,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-44.159065,-23.534178,-6.0162582,-1.3883762,-4.087183,-7.713558,-1.8607712,-5.8536816,-20.087511,-20.172657,-20.843647,-17.515827,-20.130884,-28.2987,-32.19461,-28.137684,-31.61415,-31.47839,-21.630919,-21.20063,-29.988632,-28.73109,-30.622074,-34.311962,-36.469986,-40.199333,-37.418724,-43.34784,-42.242226,-39.551952,-45.493675,-47.82704,-46.113716,-53.046116,-52.64104,-55.45491,-52.116016,-43.941322,-44.057457,-49.25688,-54.197983,-52.69306,-53.752262,-50.4541,-53.331825,-62.06485,-58.639038,-56.68542,-58.926346,-61.50844,-62.754166,-69.23819,-66.18025,-70.27992,-69.18282,-72.49989,-70.689514,-69.469284,-68.0494,-72.1485,-73.529396,-77.36758,-77.05976,-80.0,-79.738846,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-43.2295,-25.829292,-9.054577,-4.2815323,-6.697012,-6.603544,-3.1587467,-9.347509,-18.26642,-18.938292,-23.388468,-27.826359,-26.021854,-25.602253,-28.949903,-29.54256,-33.57207,-33.83712,-26.737518,-24.91898,-28.767164,-37.172115,-42.726833,-40.737648,-39.481667,-38.64759,-40.74285,-48.001236,-47.233696,-48.181595,-51.925186,-55.689625,-50.351288,-52.5782,-52.521786,-55.952637,-50.996147,-44.55787,-49.090225,-56.637897,-56.663147,-57.477562,-61.2799,-69.24792,-63.22895,-65.232506,-67.34316,-72.18046,-66.34421,-61.998047,-63.260353,-66.26532,-68.72136,-66.67959,-70.00693,-71.05448,-72.5289,-80.0,-80.0,-74.54892,-76.409325,-77.72555,-76.53605,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-43.486088,-22.815958,-11.941319,-11.98875,-9.263659,-7.194788,-6.388811,-14.2432995,-16.470903,-21.288218,-29.881504,-34.17642,-32.9406,-30.047443,-29.909891,-32.416145,-41.814903,-42.93364,-37.24492,-34.476982,-34.856667,-39.99594,-46.26131,-46.0293,-49.214897,-48.045692,-48.968124,-50.99414,-55.1847,-55.407413,-53.04741,-53.991474,-53.65535,-49.84373,-53.57557,-61.30403,-56.833153,-47.388474,-50.444443,-64.303,-63.551376,-63.58557,-69.306206,-73.673386,-71.05342,-74.55044,-73.71234,-78.31036,-74.07933,-72.655716,-70.1427,-69.56905,-69.10969,-67.169174,-72.7419,-73.07566,-73.43574,-80.0,-80.0,-79.34866,-80.0,-77.97812,-79.881325,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-44.26064,-24.491419,-15.366851,-6.293701,-6.9527817,-10.923929,-9.926453,-16.883331,-22.924702,-23.784136,-23.819614,-30.066305,-36.638783,-40.282265,-40.857044,-38.223145,-46.410812,-43.309265,-43.295403,-52.194588,-49.027412,-49.8301,-54.012432,-49.26819,-48.356495,-52.92153,-57.50168,-65.03489,-61.35755,-55.871384,-58.892197,-59.13862,-56.38127,-55.612175,-57.47139,-60.29283,-55.673424,-48.402855,-50.959763,-69.677956,-72.392784,-72.98989,-71.551025,-77.728165,-75.69637,-76.68786,-74.744,-78.25898,-78.15323,-79.04847,-72.22378,-70.96789,-69.65211,-69.11473,-76.84466,-78.84853,-80.0,-79.67885,-79.552475,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-46.14401,-23.458612,-14.517057,-6.3857784,-2.1821308,-2.1435661,-5.7866135,-17.724953,-34.79699,-29.566177,-26.840633,-29.92173,-35.61992,-42.566772,-42.897762,-44.50141,-46.64804,-43.123302,-42.287933,-49.411255,-53.08567,-49.561478,-50.546745,-53.596043,-53.605637,-56.250786,-60.290695,-76.14433,-58.369034,-53.87577,-57.453377,-66.76094,-60.710846,-66.42611,-61.579025,-62.031715,-61.903984,-51.67388,-51.47197,-65.265755,-73.11011,-72.73385,-68.63291,-71.14938,-74.85019,-75.50835,-80.0,-80.0,-77.07844,-74.86829,-69.707466,-69.6737,-77.07306,-77.71726,-78.26726,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-47.707733,-20.473175,-13.918956,-10.190168,-3.1291428,-1.4169788,-4.8873367,-15.173937,-33.449203,-33.09779,-35.6121,-36.87036,-39.30934,-42.061554,-43.113907,-48.19565,-46.847084,-44.45874,-44.858513,-50.646786,-57.06785,-55.33763,-51.82055,-57.000168,-62.711243,-62.60002,-61.56379,-65.51319,-59.097412,-57.547913,-57.8179,-65.699814,-63.317688,-66.89105,-66.70319,-68.41693,-62.041344,-53.33658,-53.724136,-61.655983,-70.629654,-71.54079,-69.404854,-71.31271,-72.994675,-75.59594,-80.0,-80.0,-80.0,-80.0,-74.50684,-71.49493,-73.75313,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-49.24401,-19.912418,-7.405628,-1.639885,-2.0674076,-9.477938,-11.522863,-17.032187,-30.636148,-35.37841,-38.166306,-45.786682,-46.459312,-44.61148,-44.20103,-50.123333,-52.232155,-51.80812,-49.33988,-54.47947,-57.868244,-57.83509,-57.874695,-55.975544,-59.673622,-61.81714,-61.939606,-60.7977,-57.21557,-57.871647,-59.89547,-64.50282,-63.99939,-65.51729,-66.46069,-71.582245,-58.835686,-54.03897,-60.426567,-62.20685,-69.09307,-73.13581,-78.62334,-79.34107,-77.07243,-73.97103,-77.23007,-78.77815,-80.0,-80.0,-80.0,-78.57313,-77.7862,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-50.9858,-22.190693,-9.783873,-1.1805248,-1.1083069,-6.2869644,-12.370416,-17.057919,-26.961956,-38.703285,-43.53197,-49.48681,-47.41828,-48.58898,-44.080505,-45.998985,-48.98344,-48.088478,-46.295013,-50.75911,-56.733315,-59.595062,-61.215614,-61.19948,-58.41595,-59.335808,-61.83161,-58.079254,-56.923256,-60.25683,-61.998535,-61.231033,-63.019333,-67.42932,-67.05959,-75.42538,-62.676643,-55.73259,-58.631943,-69.85199,-80.0,-80.0,-80.0,-79.159035,-75.75213,-78.690155,-80.0,-78.32513,-80.0,-80.0,-78.33538,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
