-78.16725,-70.72692,-73.63632,-76.44055,-72.67787,-66.12076,-52.286293,-37.176704,-25.121016,-24.418383,-18.928493,-12.722263,-6.769642,-4.7496033,-3.609539,-4.690502,-5.1052055,-7.5046577,-15.0903015,-24.417255,-22.042023,-8.589317,-2.8249931,-1.7161255,-8.319496,-7.822897,-5.974724,-5.723194,-4.4397507,-4.0222626,-4.5241203,-6.0583076,-7.625141,-8.181408,-13.157656,-14.821857,-15.632725,-11.585478,-18.638058,-26.846617,-17.010416,-11.139008,-9.032434,-10.114758,-11.68733,-12.607517,-12.90271,-12.932209,-15.628502,-18.12518,-18.011332,-17.4444,-18.27219,-20.574959,-23.649052,-25.525364,-19.475353,-19.61239,-25.398787,-34.79086,-23.46905,-23.810173,-30.444439,-25.724255,-25.455822,-30.558693,-26.607353,-24.146053,-27.49274,-31.6042,-26.57568,-26.385921,-28.947453,-29.907356,-30.273846,-30.321293,-30.05034,-31.138939,-32.073715,-31.04695,-30.324488,-33.372883,-38.982018,-31.020908,-30.444405,-37.518967,-38.161022,-32.82666,-34.853474,-44.63629,-37.900177,-38.685314,-42.232185,-42.271816,-42.000587,-42.84662,-40.827297,-42.303562,-49.37805,-47.342194,-45.084286,-49.21061,-54.26685,-49.03914,-50.163418,-54.484505,-56.233143,-58.861195,-56.661232,-57.554855,-76.94664,-61.94622,-62.469276,-67.958694,-72.633545,-68.4247,-66.51131,-68.71838,-72.75227,-63.177757,-61.41215,-64.524704,-63.021812,-61.64263,-63.031464,-62.895096,-62.204575,-61.858906,-63.759846,-62.45993,-60.34124,-62.39757,-60.951885,-63.409657,-65.96557,-59.79442,-59.85563,-62.735176,-61.24867,-61.29853,-68.59311,-63.64013,-64.42139,-65.51428,-64.42071,-64.04261,-65.3961,-67.16599,-66.10802,-66.19983,-66.92136,-69.812225,-68.56725,-70.733894,-71.04854,-69.79617,-72.665375,-71.890884,-73.34511,-76.65808,-74.59778,-74.28778,-77.22519,-79.74071,-77.45407,-73.33876,-79.58049,-77.60742,-78.87106,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-75.38278,-65.09741,-63.789604,-65.63675,-64.507034,-61.700672,-51.47568,-37.151604,-23.985275,-18.529839,-12.782288,-9.0119095,-6.5826263,-4.360817,-3.0834045,-4.674698,-5.315441,-7.7591286,-16.015976,-24.088442,-23.157831,-8.817772,-2.9276466,-2.5869904,-9.200039,-8.395483,-7.0083313,-6.930092,-5.6665955,-5.2458878,-5.751095,-7.275856,-8.837093,-9.317877,-14.271515,-15.857946,-16.387756,-12.543966,-19.533382,-27.800404,-18.160896,-12.3162,-10.206856,-11.143923,-12.51811,-13.51894,-13.988199,-14.0543785,-16.613838,-19.073902,-18.90959,-18.314445,-19.07202,-21.35087,-24.317995,-25.874783,-20.44138,-20.718397,-26.396315,-33.90688,-24.450485,-24.82909,-31.329918,-26.933329,-26.640425,-31.571663,-27.747643,-25.329826,-28.628845,-32.66222,-27.769619,-27.591866,-30.166779,-31.134903,-31.500927,-31.548779,-31.276485,-32.353195,-33.284542,-32.27388,-31.524693,-34.423534,-39.68392,-32.1856,-31.591934,-38.257214,-38.998486,-33.987568,-35.97235,-44.89068,-39.02429,-39.899677,-43.409237,-43.45663,-43.204094,-44.053745,-42.033432,-43.478504,-50.382225,-48.49044,-46.25594,-50.292732,-55.06762,-50.22678,-51.371567,-55.64506,-57.44621,-60.024265,-57.82502,-58.59498,-70.83719,-62.823135,-63.53009,-69.04583,-73.374664,-69.30435,-67.726585,-69.70262,-73.215,-64.36539,-62.537933,-65.60927,-64.24127,-62.838573,-64.23477,-64.1041,-63.404556,-63.066032,-64.974045,-63.570354,-61.48238,-63.604004,-62.157585,-64.527405,-67.087524,-60.933846,-60.998608,-63.94488,-62.464027,-62.417484,-69.39653,-64.72044,-65.563675,-66.59894,-65.48324,-65.15661,-66.37702,-68.17682,-67.0448,-67.250305,-67.742874,-70.62645,-69.72504,-71.95781,-72.2018,-70.9144,-73.87561,-73.09764,-74.48687,-77.86661,-75.80884,-75.50255,-78.41703,-80.0,-78.346085,-73.685196,-78.02937,-78.39862,-79.94183,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-69.71084,-58.231564,-56.273983,-58.04898,-57.168175,-55.213078,-47.8714,-35.293114,-19.887157,-11.599155,-5.79171,-2.823021,-4.2731094,-1.5673218,0.0,-2.8441277,-4.2479935,-6.8634453,-19.874073,-21.430967,-31.23275,-7.820038,-1.4752846,-5.7480316,-12.475697,-9.064571,-12.732937,-22.257326,-34.587025,-27.597569,-35.33962,-25.702381,-25.36752,-18.268652,-22.272413,-21.637108,-18.385052,-16.885252,-22.990704,-32.06884,-27.828178,-23.812344,-21.472755,-16.772444,-15.236599,-17.18389,-21.037363,-22.380205,-21.397997,-23.265312,-22.403961,-21.465914,-21.479715,-23.53411,-25.630913,-25.379093,-24.902267,-28.433681,-31.398527,-30.1828,-29.167257,-30.244125,-34.66535,-42.738052,-38.82119,-36.867764,-36.882286,-37.42837,-37.562412,-38.95828,-41.004833,-42.725258,-49.423363,-66.497314,-61.731728,-65.73277,-57.725025,-49.565704,-49.51671,-61.63468,-45.64682,-40.538708,-41.244736,-42.728596,-41.098064,-40.11124,-41.78743,-44.279358,-44.16652,-43.99466,-47.429844,-57.148273,-54.893646,-55.658913,-57.878838,-59.42903,-57.20529,-54.786797,-55.50836,-58.035065,-57.303677,-57.241936,-57.48436,-62.72339,-66.96635,-65.91452,-74.293304,-70.457855,-68.3068,-64.46462,-63.854885,-66.05545,-69.896805,-76.14464,-75.252914,-72.56928,-80.0,-74.467606,-73.26428,-76.86082,-71.013336,-72.63069,-80.0,-76.33777,-78.874275,-79.893295,-77.49179,-78.441666,-80.0,-71.44391,-70.65887,-78.835266,-77.24272,-72.67744,-75.404724,-70.02603,-70.26749,-79.8988,-80.0,-70.61462,-71.839005,-71.617004,-74.79761,-73.623184,-71.89411,-73.16282,-71.08493,-73.43071,-71.06008,-73.36124,-70.3658,-73.17569,-79.82001,-80.0,-80.0,-79.08302,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.17622,-73.41541,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-66.461975,-53.09396,-49.262543,-50.64436,-58.36125,-52.734917,-52.734245,-28.884985,-18.129211,-11.25127,-4.8200874,-3.9183273,-10.725424,-5.894558,-10.192986,-15.241718,-15.69949,-13.690876,-19.728743,-23.44305,-20.290913,-9.215727,-7.7038383,-17.839727,-16.431818,-15.340178,-16.430246,-25.59415,-32.101074,-32.30965,-33.33991,-48.213474,-28.965096,-25.74703,-25.622276,-29.55661,-28.463797,-25.9553,-28.523008,-36.33085,-38.78073,-34.75532,-37.133133,-32.871952,-51.001827,-34.377487,-39.72402,-39.645073,-53.338387,-43.572536,-43.860275,-64.12282,-42.639908,-44.328217,-47.883163,-53.534653,-43.55066,-43.751324,-47.91317,-66.079544,-50.062893,-41.18872,-44.27327,-51.661625,-53.580994,-57.604797,-56.129715,-70.2885,-65.61075,-60.27029,-74.76106,-58.06919,-60.02535,-64.049805,-76.153114,-77.57283,-65.78187,-62.95593,-56.581856,-54.9893,-54.283638,-57.14732,-61.133766,-72.04152,-64.81907,-62.72697,-60.120834,-65.448975,-66.97943,-58.777855,-56.30635,-60.818233,-64.69267,-62.75735,-67.1607,-80.0,-75.88956,-80.0,-80.0,-80.0,-80.0,-80.0,-68.232185,-69.13921,-80.0,-75.991135,-76.56583,-80.0,-80.0,-80.0,-78.579704,-77.548706,-80.0,-80.0,-73.353775,-71.69241,-74.3311,-76.259125,-76.848465,-74.09091,-74.47537,-75.83912,-74.789795,-75.82538,-79.32219,-74.343506,-76.24174,-75.40529,-77.60429,-80.0,-73.29646,-75.57918,-74.65344,-76.09221,-80.0,-80.0,-77.55072,-77.85016,-80.0,-77.52908,-79.93054,-74.211716,-70.683754,-71.03064,-68.90653,-66.983444,-67.153946,-69.18826,-70.60252,-69.97787,-70.943665,-75.64055,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.96846,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-65.83277,-52.931633,-49.886703,-53.310226,-56.76746,-52.329277,-47.459045,-27.440989,-18.296585,-14.498096,-7.2288437,-7.727806,-9.040058,-7.1648865,-12.30582,-16.069138,-17.506208,-17.466827,-23.112097,-26.397652,-23.617908,-12.160387,-10.613087,-19.811249,-19.52407,-19.112366,-20.120947,-27.995594,-35.75947,-34.652435,-36.50221,-47.424763,-31.944021,-29.239096,-29.429886,-32.447304,-31.975845,-29.707508,-32.375008,-39.276985,-40.40394,-37.962765,-39.91278,-36.22781,-47.197666,-37.729362,-41.303974,-42.70818,-51.770935,-47.461094,-46.921646,-48.702263,-46.4728,-46.684734,-50.541634,-57.004448,-46.476006,-47.15993,-50.682083,-64.10458,-53.732292,-44.72068,-48.062813,-54.10221,-57.361553,-59.408047,-59.10064,-71.30381,-67.733795,-63.776947,-68.995224,-61.557762,-63.601902,-66.85332,-77.175156,-80.0,-68.47971,-65.741776,-60.42637,-58.644108,-58.16592,-61.024002,-64.69225,-73.682846,-67.97252,-66.54358,-63.950745,-68.75174,-70.85653,-62.414204,-60.12711,-64.563644,-68.44195,-66.25823,-70.16763,-71.60874,-72.539246,-77.42172,-80.0,-80.0,-80.0,-80.0,-71.597725,-72.18646,-78.22424,-76.959435,-79.86142,-80.0,-80.0,-80.0,-79.4115,-80.0,-80.0,-80.0,-74.275635,-73.404144,-78.037674,-77.492905,-76.157585,-74.4738,-77.3181,-79.4668,-77.9355,-77.85302,-76.153625,-74.69835,-79.60307,-76.17259,-78.29358,-80.0,-76.448425,-78.69084,-76.395805,-77.52724,-80.0,-80.0,-80.0,-80.0,-80.0,-77.655136,-80.0,-76.315216,-73.16852,-74.775925,-72.01648,-69.69365,-69.66503,-72.56557,-74.325,-73.200455,-74.24316,-79.168724,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-63.635147,-51.010727,-48.561363,-55.287663,-54.123154,-50.258263,-43.934673,-24.856998,-16.602606,-18.953337,-8.50733,-20.415531,-6.3602867,-6.506443,-12.937674,-14.932484,-17.593756,-28.825558,-28.515831,-29.392317,-28.601044,-15.114494,-13.42646,-20.17855,-23.134235,-30.344975,-29.275496,-29.25631,-44.311596,-35.774204,-40.47143,-45.142784,-35.039948,-35.61148,-42.031303,-35.18916,-38.555546,-40.32747,-47.722782,-42.23708,-40.210915,-42.183586,-42.25533,-41.420555,-43.920933,-42.8925,-41.04901,-46.17884,-49.137024,-68.54577,-50.384155,-44.669506,-60.419537,-47.838463,-52.49668,-63.157898,-49.352657,-52.76817,-52.98842,-61.319183,-62.47987,-51.51832,-59.911285,-55.459267,-68.87999,-59.490005,-62.162933,-70.35775,-68.385735,-70.2996,-65.40753,-67.89495,-70.93556,-69.2778,-76.236244,-80.0,-70.55574,-68.10542,-75.16962,-67.13442,-77.56769,-79.332695,-71.80005,-73.516205,-71.89433,-79.576866,-77.71486,-73.567375,-80.0,-70.60068,-73.375175,-74.99402,-78.979034,-72.72078,-73.383896,-67.71629,-69.36133,-74.04799,-79.907745,-79.07619,-80.0,-77.126724,-76.863434,-75.58342,-75.280655,-75.96411,-80.0,-80.0,-80.0,-80.0,-78.27911,-80.0,-77.65289,-80.0,-73.2327,-73.34272,-80.0,-76.79097,-73.92679,-72.94505,-79.88167,-80.0,-80.0,-78.32245,-73.01897,-73.14726,-80.0,-74.97834,-77.02687,-78.77359,-80.0,-80.0,-76.381516,-77.075165,-80.0,-80.0,-80.0,-80.0,-79.0967,-75.931076,-78.729385,-76.92882,-74.63802,-80.0,-75.71402,-71.80861,-71.203545,-77.92195,-80.0,-77.50969,-79.03676,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-61.21216,-51.998444,-53.921593,-55.00768,-49.25377,-49.185497,-47.003433,-21.489662,-13.559887,-10.912336,-14.42786,-11.863472,-8.319334,-10.718189,-15.259014,-15.553774,-19.334831,-32.249786,-26.82529,-26.893398,-39.021587,-19.829544,-19.791761,-28.488926,-32.848454,-31.008074,-36.485744,-33.523537,-41.685596,-37.573555,-36.919243,-38.046,-41.29127,-38.07607,-44.11415,-36.795055,-42.87845,-47.466114,-47.472187,-46.45229,-44.049305,-47.545013,-61.124268,-47.737114,-53.893105,-49.0656,-52.366016,-47.027824,-44.920956,-48.20298,-45.44908,-43.6551,-44.737392,-47.71363,-62.732895,-49.916977,-47.540665,-48.127884,-52.96998,-56.89077,-50.70376,-49.365402,-51.73253,-57.473034,-61.347553,-61.07441,-69.66809,-71.474915,-75.420944,-70.27431,-63.033577,-64.86486,-67.288956,-68.41174,-70.74419,-67.828285,-64.38614,-66.379616,-70.59297,-71.28203,-69.1149,-68.05249,-67.78582,-67.70671,-68.95195,-78.35533,-78.25383,-80.0,-78.435745,-80.0,-80.0,-78.355194,-80.0,-72.79976,-69.29708,-73.84909,-69.860535,-70.3549,-77.58498,-80.0,-78.70024,-77.97742,-77.51741,-76.68286,-73.07001,-77.128136,-80.0,-80.0,-77.964584,-73.10831,-71.892456,-73.33354,-76.86105,-76.7563,-71.930664,-72.57157,-80.0,-80.0,-80.0,-77.93002,-80.0,-80.0,-80.0,-80.0,-78.00406,-74.51761,-75.63713,-78.97986,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.860275,-76.73805,-76.76765,-78.10781,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-62.591316,-56.712788,-60.853462,-55.72651,-49.86074,-52.396168,-48.941875,-23.179823,-16.476233,-15.56654,-21.203207,-16.275925,-13.329477,-17.454752,-22.805477,-21.69841,-25.154526,-29.504547,-26.678661,-32.746426,-31.159725,-22.816896,-25.234352,-33.313904,-36.794006,-32.98853,-37.468105,-38.55277,-37.228233,-41.763622,-39.544285,-36.624947,-36.64816,-39.140423,-44.003685,-39.252033,-44.014503,-51.447624,-54.672714,-50.778023,-49.74999,-51.100548,-51.78255,-51.6079,-53.361538,-52.346333,-52.110558,-52.254665,-51.32756,-53.06734,-51.023685,-49.04357,-48.878567,-51.27102,-56.310814,-53.599022,-51.946297,-53.75892,-57.035957,-57.536655,-55.265915,-55.394012,-57.81695,-62.673744,-67.43015,-65.80412,-73.222885,-75.671455,-77.958115,-72.90321,-66.22754,-69.63069,-73.68611,-73.60176,-75.053986,-68.16312,-67.06186,-72.77962,-73.884735,-74.476425,-71.93438,-74.116745,-70.48946,-71.42699,-73.25983,-75.712585,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.92408,-75.435165,-77.088,-73.91307,-75.868484,-77.21159,-77.88695,-80.0,-80.0,-80.0,-80.0,-79.01518,-80.0,-80.0,-80.0,-78.72609,-75.571915,-76.95755,-77.831436,-80.0,-80.0,-77.00632,-76.61906,-80.0,-80.0,-79.70969,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.4539,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-62.406258,-58.505165,-68.125175,-55.351723,-49.457302,-52.99981,-48.95001,-23.098043,-16.91822,-17.295132,-27.596813,-17.76537,-15.464325,-23.65988,-44.3167,-25.853664,-28.569847,-28.549065,-26.10428,-36.229744,-29.906385,-23.29635,-27.976364,-35.22854,-37.88771,-33.01258,-37.16462,-40.71152,-36.129997,-43.05476,-39.84189,-35.83123,-35.537773,-38.86027,-43.436707,-39.47262,-43.755226,-52.569126,-64.19173,-52.18784,-52.934822,-51.917053,-50.492397,-52.645092,-52.712765,-52.991043,-51.514336,-54.67562,-56.241096,-55.027115,-53.98327,-51.701256,-50.128593,-52.08875,-55.108097,-54.50084,-53.42937,-56.817078,-58.22439,-57.14308,-56.900307,-59.263855,-61.820797,-65.058395,-71.429535,-67.6131,-74.03891,-76.96811,-78.214905,-73.202644,-66.82155,-71.479164,-78.569,-75.97171,-76.44951,-67.69371,-67.38356,-77.67169,-74.53601,-75.07066,-72.32674,-78.07147,-70.824615,-72.35542,-74.65363,-74.767746,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.57357,-77.70807,-75.0907,-78.72533,-76.59244,-76.964714,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.36248,-75.79546,-79.161865,-79.40241,-80.0,-80.0,-79.2242,-77.79263,-80.0,-80.0,-78.89372,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-60.810883,-58.43206,-80.0,-53.329494,-46.910828,-50.983536,-37.238026,-21.754078,-21.762089,-24.543922,-15.90023,-37.70411,-22.068663,-20.187565,-25.015911,-34.455414,-33.40151,-26.89716,-22.799736,-29.408802,-31.95399,-24.688147,-28.415972,-32.372704,-26.202465,-26.989155,-33.520752,-51.837204,-36.51966,-34.39953,-36.50488,-45.38945,-32.79191,-40.207573,-44.754597,-41.73626,-45.26377,-54.180893,-60.613937,-48.772118,-47.365128,-49.78881,-46.41793,-53.39638,-53.64639,-51.702347,-48.762062,-54.82298,-53.929153,-57.287823,-63.818092,-60.175735,-74.249115,-59.47451,-63.7554,-68.00933,-61.268185,-65.86794,-64.070206,-63.251564,-74.00682,-68.216576,-74.17131,-63.973423,-68.234955,-71.75001,-76.76385,-77.51326,-80.0,-74.14479,-70.76928,-70.5625,-74.18338,-77.074234,-74.975784,-73.93672,-68.84572,-70.01807,-68.47952,-69.050354,-74.43566,-80.0,-77.26524,-79.851425,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.691864,-76.56388,-77.8616,-76.96803,-77.65402,-73.084366,-74.93585,-80.0,-80.0,-77.43721,-80.0,-80.0,-80.0,-80.0,-80.0,-78.379295,-79.43704,-77.90543,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.54057,-74.4156,-76.77243,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
