-13.688971,-12.669666,-8.2542095,-10.184191,-12.478838,-10.018227,-7.5067806,-5.59099,-3.003086,-23.310726,-7.7946434,-6.4899406,-6.9173393,-2.246273,0.0,-4.1190777,-3.6461506,-2.960289,-1.9503365,-0.05600357,-0.34864426,-1.0465813,-3.3327293,-5.5347824,-12.121384,-13.216562,-21.270601,-17.372463,-24.519419,-21.16989,-17.717194,-20.757538,-22.22234,-14.296988,-20.210323,-15.914227,-6.446228,-18.64124,-13.26634,-4.343622
-8.37739,-8.00806,-8.342962,-5.0624504,-7.2727737,-11.410206,-9.602909,-12.450005,-9.176353,-16.48122,-3.8546906,-5.197798,-3.9161606,-11.622606,-5.87739,-7.7625637,-4.285034,-6.834612,-2.6375065,-4.203459,-5.6712055,-11.91176,-7.169533,-13.19005,-8.409128,-15.744915,-25.40235,-14.465866,-23.858315,-20.232304,-15.0846,-19.826733,-27.427713,-19.143251,-24.261713,-23.533995,-8.234486,-13.616966,-8.684221,-0.40109253
-9.546196,-1.2649918,-2.667818,-2.845007,-10.499729,-9.4712715,-6.2102222,-10.567795,-11.930513,-10.110519,-7.344963,-11.025356,-11.132191,-18.056343,-12.655422,-13.461004,-10.723362,-11.154362,-6.60075,-11.1914215,-18.141754,-19.926998,-14.435562,-15.03904,-12.463417,-17.734215,-21.947773,-24.433441,-27.20794,-24.842009,-18.632162,-22.590836,-32.4879,-24.27574,-23.096476,-24.383062,-14.806654,-8.047325,-6.8648033,-7.331873
-9.442646,-2.3379498,-0.700861,-6.365261,-11.057396,-4.852663,-4.1109753,-11.529747,-7.350069,-6.813492,-13.309498,-13.641621,-18.97523,-19.187122,-17.00134,-14.977337,-11.586651,-16.337357,-13.973848,-15.194277,-19.842215,-19.124989,-15.363926,-18.713604,-14.6470585,-16.458393,-21.171947,-29.299736,-25.949753,-20.812521,-17.3597,-20.626572,-31.137003,-25.30579,-22.926481,-26.749731,-17.804129,-11.650906,-4.909893,-14.221857
-8.499487,-8.578711,-10.582159,-9.7717705,-9.779011,-3.6779213,-8.999163,-7.8796463,-7.785618,-8.046942,-12.166721,-15.9635315,-17.613174,-26.243267,-17.457233,-18.183922,-14.760271,-17.867458,-9.05382,-16.15365,-18.535446,-27.246365,-22.78479,-25.129314,-17.762066,-21.853727,-21.474957,-28.45228,-21.745794,-21.017035,-22.865799,-18.529934,-27.381739,-25.236652,-25.921926,-31.261906,-19.1302,-13.533306,-6.142559,-8.286369
-11.256119,-11.75737,-13.142057,-8.755085,-12.0356045,-12.482546,-9.822052,-11.261396,-11.113173,-12.173889,-19.798088,-21.721523,-16.326694,-18.094185,-22.900227,-19.675909,-21.289967,-20.584938,-11.956987,-17.95604,-18.26914,-31.779156,-17.208069,-28.009945,-19.365091,-20.749107,-23.005299,-29.409576,-25.761583,-23.121365,-23.40028,-17.569363,-26.025455,-28.55826,-23.773472,-32.565895,-19.25158,-15.25683,-6.390621,-8.658628
-16.62277,-15.919685,-8.58773,-11.305548,-10.277632,-19.161919,-17.526943,-11.020706,-11.367098,-12.441723,-17.567673,-15.215248,-18.347216,-17.003532,-25.365398,-15.812656,-16.336647,-20.15784,-19.315594,-22.801176,-18.833704,-20.0984,-15.98362,-21.320343,-24.340425,-16.01017,-29.167402,-26.985977,-24.187561,-26.809309,-22.62429,-20.59274,-31.563501,-23.745863,-30.327738,-26.507195,-25.6834,-15.549995,-10.384144,-12.197466
-19.435612,-16.173923,-13.869673,-19.49937,-9.428486,-14.424963,-20.953194,-11.326889,-11.344864,-17.933453,-15.252113,-18.365046,-14.072624,-14.821968,-22.529564,-16.306835,-13.275042,-21.740414,-18.794077,-19.355112,-24.824757,-17.073807,-20.170948,-20.363039,-26.972733,-20.380909,-23.824593,-28.588379,-26.445887,-33.366364,-22.561094,-27.583391,-39.01625,-28.609009,-31.304165,-31.764236,-21.666573,-14.285992,-10.056295,-11.358431
-15.513205,-11.378704,-12.973967,-19.626076,-7.8201485,-13.021156,-16.698055,-11.285589,-12.142422,-10.267645,-13.922657,-19.434223,-14.300966,-14.680952,-21.921272,-15.255749,-16.878582,-25.389898,-19.375744,-20.608812,-22.59731,-20.763538,-24.108397,-24.084793,-21.694828,-28.433475,-25.016214,-29.733486,-19.028217,-22.546028,-17.280766,-27.740871,-32.539257,-24.751965,-29.174177,-25.46874,-15.843935,-14.607418,-14.107084,-16.687378
-15.196991,-13.303223,-14.679836,-16.82157,-10.785585,-12.649603,-9.974623,-15.894205,-16.21112,-13.157269,-17.273556,-13.757776,-24.76229,-13.653595,-21.976593,-12.721918,-20.174145,-17.319782,-20.960821,-31.509369,-24.319729,-23.186646,-25.860952,-24.445925,-17.202446,-26.643265,-25.028776,-33.74264,-22.42499,-19.983833,-21.636242,-31.021475,-29.757524,-28.416786,-26.799492,-22.099714,-22.755718,-17.55267,-18.867641,-19.417713
