-12.678822,-4.9897423,-9.792271,-17.042637,-11.213249,-7.9202023,-6.9790077,-7.8342247,-17.850218
-15.908363,-10.302422,-8.431196,-14.817619,-7.9951515,-4.0819244,-10.026484,-4.2685013,-22.568245
-13.67061,-8.445633,-10.874815,-8.158178,-4.4997177,-5.197592,-10.183012,-7.2499924,-27.2103
-11.899418,-8.471294,-8.011553,-2.2771473,-1.4694824,-4.5716496,0.0,-12.077564,-26.006758
-12.199402,-10.169163,-8.810669,-5.397543,-6.5595894,-5.690361,-1.9738903,-18.943594,-25.663754
-14.146193,-13.438705,-6.9694366,-9.62812,-17.793217,-14.423698,-10.987946,-25.361616,-24.019745
-16.599422,-11.858135,-6.9161434,-9.97513,-13.722076,-20.645708,-13.85869,-23.720755,-31.831633
-16.052204,-8.436232,-12.466877,-7.4798393,-17.8181,-14.834038,-15.056524,-18.36448,-23.284286
-21.172932,-12.466471,-22.377724,-8.757626,-20.949854,-13.531025,-12.011797,-16.252914,-21.617073
-17.784557,-16.47214,-21.077568,-9.948784,-11.699108,-16.555748,-17.523174,-15.568703,-27.039995
-12.077856,-11.155264,-9.355106,-12.534824,-12.516373,-13.4521885,-18.63272,-17.405724,-27.001518
-15.334608,-7.3504753,-8.745369,-9.079248,-16.12636,-20.013462,-24.856379,-20.451286,-24.33762
-17.978573,-6.834688,-12.470324,-12.457851,-13.002844,-17.427116,-15.1593685,-24.846489,-26.641617
-15.072004,-11.75668,-11.738247,-17.253525,-18.66264,-16.996368,-14.269987,-26.294397,-24.676964
-12.612312,-15.782133,-11.731792,-18.720243,-16.881361,-17.553482,-17.33767,-22.222,-19.895767
-12.772388,-18.340105,-14.863848,-19.232052,-18.793678,-15.54488,-26.513176,-18.869574,-22.214113
-14.038326,-13.244032,-22.68538,-15.823204,-20.761995,-17.352266,-21.143253,-21.921711,-20.73164
-16.480946,-14.364754,-21.802773,-13.265188,-17.575397,-17.197124,-22.094559,-18.544174,-18.154037
-19.194883,-12.275972,-19.02,-16.531294,-11.956129,-18.139896,-16.979235,-22.695646,-18.172546
-18.648033,-11.9659195,-8.769812,-19.95301,-15.0456505,-20.279224,-13.735615,-21.248436,-24.468801
-17.12767,-14.987457,-9.96669,-20.948248,-19.683214,-20.374325,-22.475418,-26.36677,-21.393974
-14.914955,-19.152775,-15.845951,-15.470379,-20.25909,-21.5262,-29.434072,-21.230766,-21.779886
