-16.349142,-9.172167,-12.403553,-15.563694,-15.313452,-16.626038,-12.357712,-19.022987,-10.55559,-15.537331,-8.871151,-25.114674,-15.453514,-19.143719,-13.08288,-8.957314,-10.689636,-15.212362,-22.007761,-16.143467,-17.473743,-16.857136,-20.53173,-19.215023,-26.419722,-22.528015,-24.139238,-18.238037,-24.009296,-19.655672,-23.193666,-21.995218,-22.430445,-23.061893,-25.218807,-18.924747,-21.272047,-18.813206,-25.99227,-20.11556,-13.8682785,-13.481808,-23.615774,-18.463364,-21.44043,-21.610886,-20.582355,-20.014715,-28.151157,-26.309916,-25.650639,-14.320393,-18.724457,-16.207537,-13.183842,-18.67993,-19.414618,-25.870575,-17.686909,-20.177547,-16.862673,-12.101898,-8.049858,-16.479414,-12.80443,-12.5372505,-17.957167,-13.517563,-15.911488,-12.60104
-8.976879,-4.1592216,-3.1640472,-9.253815,-5.999031,-4.0888977,-6.848856,-10.698742,-6.363779,-7.4686546,-0.9101906,-15.918631,-7.877413,-17.423027,-8.82486,-0.53793335,-10.556236,-6.0272865,-17.001024,-9.565273,-11.719078,-10.136261,-20.044228,-19.392506,-26.297844,-19.045933,-19.50542,-21.625248,-22.98365,-27.873997,-27.578842,-28.023602,-19.008003,-19.954239,-25.446115,-25.542665,-26.054955,-27.395126,-26.633486,-16.926556,-9.520021,-8.178982,-14.206318,-13.608227,-11.484104,-16.229315,-20.545883,-11.273733,-25.222301,-23.178162,-20.68689,-20.200886,-7.963949,-11.208254,-12.172348,-10.915333,-11.9269905,-11.991098,-6.83971,-12.866028,-10.021921,-1.2766247,-3.6991997,-3.319296,-5.0387135,-2.272644,-5.9082146,-6.4035225,-3.840767,-6.8503895
-7.695179,-4.8077717,-4.921173,-5.4735756,-3.9199944,-2.7640266,-5.0594177,-4.429573,-13.551634,-2.9417858,-6.104372,-6.4728165,-0.33531952,-3.2487354,-6.5868244,-5.1919327,-4.773384,-5.44475,-12.180498,-8.714289,-6.7514744,-3.888897,-29.116394,-24.823786,-26.778095,-19.372097,-25.756092,-21.036894,-27.161846,-34.950687,-21.840853,-24.715672,-27.08194,-24.365723,-23.770554,-29.926723,-23.382767,-28.925148,-21.514984,-20.011688,-8.5654335,-3.6266518,-3.781021,-6.6391315,-13.063709,-15.552425,-15.854029,-6.8762016,-25.61391,-18.166084,-13.37837,-9.509188,0.0,-1.9560432,-6.0428867,-1.6172199,-10.466085,-5.637104,-6.185995,-9.804028,-2.1583824,-2.4177933,-4.94615,-0.39776993,-5.669035,-2.5909233,-0.63129807,-1.5122395,-2.991642,-5.9052734
-9.242298,-8.156235,-6.8297157,-2.3023396,-3.9624767,-8.647888,-6.551632,-3.2142296,-15.576994,-5.9296227,-15.424633,-5.7929726,-3.886673,-0.51537323,-4.9838104,-13.967541,-4.664877,-6.5954437,-5.646492,-8.986092,-9.613937,-3.120264,-24.234869,-27.164637,-25.353397,-20.519234,-24.991566,-24.60319,-23.421528,-26.666807,-23.519913,-26.848816,-27.721394,-22.458483,-24.571774,-31.224596,-22.169216,-23.463863,-20.225107,-26.518055,-10.894846,-8.81954,-5.144722,-8.621704,-20.238346,-19.152975,-18.141966,-8.972239,-22.05401,-13.347187,-16.76093,-5.9799824,-3.4780369,-1.4866581,-5.8774796,-2.381897,-8.8346405,-4.5324574,-6.713932,-11.76091,-3.1587906,-10.983704,-13.052128,-8.210863,-3.640211,-10.29575,-6.764982,-6.7294426,-11.1056,-9.593105
-12.86792,-8.322723,-14.631882,-8.297535,-10.405909,-13.555031,-5.5060253,-12.800545,-16.47129,-18.27433,-21.856236,-9.645931,-17.927805,-9.88765,-3.9334526,-12.775091,-6.583412,-14.042812,-10.179945,-11.605848,-7.5493507,-10.745869,-20.598005,-26.413975,-26.180588,-19.434113,-30.309067,-24.455698,-23.149784,-25.341894,-22.215141,-28.888668,-25.406761,-29.332216,-19.291367,-27.777195,-27.838974,-28.409115,-23.77782,-26.851921,-21.656841,-15.090082,-15.735586,-12.722,-19.174465,-16.71534,-15.060513,-20.210913,-17.894852,-17.426249,-27.811237,-11.79845,-17.917744,-14.829517,-8.67635,-7.950018,-4.4655266,-7.4346085,-6.7510853,-13.302975,-9.9584465,-18.438839,-8.47036,-19.492329,-6.730955,-15.945812,-18.601673,-10.642765,-19.306616,-10.430292
-16.233711,-11.127712,-15.435083,-21.905647,-13.732597,-11.626984,-6.9288235,-22.259537,-14.869026,-15.90633,-23.508099,-14.474661,-22.881512,-20.842598,-6.937769,-13.825693,-13.509228,-10.373829,-17.771744,-10.263615,-6.052538,-9.80941,-22.952454,-26.202477,-20.363125,-24.375652,-28.12886,-22.589405,-23.885607,-28.024906,-25.640135,-27.208443,-23.486116,-22.048594,-18.985142,-22.207378,-28.133928,-24.727144,-22.072792,-19.244253,-23.70665,-20.343723,-16.622128,-17.512829,-25.705135,-13.867298,-14.606216,-20.193556,-16.773623,-20.757553,-24.93021,-9.459862,-17.819405,-17.69059,-8.9512825,-13.611469,-2.9651985,-13.680914,-8.951563,-19.13424,-19.275204,-19.030903,-12.007612,-16.204782,-8.61026,-18.027119,-18.348557,-13.914391,-12.166954,-18.074596
-19.918976,-20.829138,-15.634663,-20.079672,-18.189837,-10.528229,-15.297686,-26.968956,-14.945396,-17.953646,-18.48472,-19.186949,-18.868042,-28.874228,-13.937202,-17.32354,-18.480133,-12.891602,-26.007421,-13.629086,-10.825724,-16.346125,-24.22224,-25.528809,-20.097013,-22.593136,-21.649578,-18.25742,-25.075138,-28.30385,-30.25206,-20.71775,-23.052977,-21.68525,-23.976198,-22.535645,-21.487608,-19.137222,-22.571232,-23.575947,-22.215328,-17.027493,-25.135647,-26.520823,-25.910591,-19.76009,-22.51065,-23.517025,-19.800964,-27.378946,-21.350256,-11.76309,-20.744637,-21.120626,-6.339758,-12.4490795,-11.106344,-11.234039,-9.896246,-15.928667,-15.148405,-16.391296,-9.82374,-17.346664,-16.984009,-17.494656,-23.706955,-21.029125,-10.543753,-25.52777
-22.136877,-19.720446,-12.458504,-20.829699,-13.583515,-10.697359,-18.377312,-22.111237,-22.675266,-23.187733,-18.931156,-19.383297,-19.467197,-26.843409,-16.997984,-13.993685,-25.722645,-18.878916,-24.062479,-19.80696,-13.273325,-19.637356,-22.02478,-29.16824,-20.64891,-19.791513,-24.365688,-26.749203,-29.083931,-25.315876,-25.556166,-24.303032,-27.813381,-25.74208,-19.102404,-20.648094,-22.68835,-23.983265,-31.162762,-25.201347,-25.297316,-18.390923,-21.336006,-22.25466,-23.59487,-26.640945,-27.18277,-24.16058,-17.89732,-21.916338,-20.461176,-14.4594,-21.087566,-14.179977,-13.646862,-11.79121,-12.782757,-12.291409,-15.413282,-5.4665794,-11.263584,-16.383936,-8.426125,-11.341719,-16.4619,-19.793022,-18.760561,-17.264423,-16.497663,-24.665913
-24.922,-14.692608,-17.532858,-16.406574,-13.683083,-18.111664,-14.136646,-16.740723,-23.22106,-20.971302,-21.981865,-15.903868,-12.3284645,-21.280313,-19.020641,-11.547678,-18.065994,-18.339878,-15.079233,-19.85212,-11.119408,-17.506447,-23.302145,-25.971546,-19.65509,-26.567358,-25.443462,-31.228062,-28.683657,-26.167524,-21.11769,-24.22279,-20.348932,-26.231733,-20.62274,-23.351559,-27.168444,-21.035776,-26.107536,-19.898167,-25.078457,-19.486092,-16.253328,-18.459234,-19.054802,-19.901651,-21.250294,-23.570847,-19.461496,-15.861324,-13.079056,-16.913044,-18.639805,-11.741898,-18.359293,-13.088282,-11.943771,-13.273169,-7.4797287,-1.8746033,-11.454597,-11.0672245,-10.325611,-12.10943,-18.845139,-16.20165,-13.888264,-20.027485,-19.536339,-16.577124
-18.151651,-17.753147,-24.072906,-14.144745,-19.493671,-22.274681,-20.409538,-20.62702,-27.123974,-22.540676,-26.16477,-16.833567,-11.751955,-18.842064,-22.064508,-13.578051,-17.475552,-24.112532,-15.611223,-26.260403,-13.699881,-17.697754,-23.606644,-25.77012,-22.523285,-18.990757,-24.198523,-23.499805,-26.696846,-25.606064,-21.65517,-25.07598,-20.319824,-27.772718,-26.089725,-21.580763,-27.34739,-23.198048,-23.01492,-24.53646,-25.960178,-22.586674,-16.882633,-22.296612,-20.840944,-17.713394,-24.381573,-21.065727,-18.525345,-17.910538,-13.593668,-19.998795,-18.495861,-12.676697,-11.068623,-12.472347,-15.588081,-15.719471,-9.996559,-11.069334,-12.838688,-17.625143,-22.557526,-19.056608,-18.261908,-15.527731,-18.38872,-21.97226,-18.920948,-20.327091
