-28.677017,-14.020388,-18.774218,-20.21117,-12.076969,-14.798769,-18.21642,-20.169346,-17.867126,-17.659561,-17.834066,-15.669334,-21.776134,-13.129799,-15.477095,-9.720499,-25.578777,-12.554314,-13.914484,-16.61206,-18.482332,-18.462381,-17.708712,-18.594675,-13.447449,-10.690203,-16.613941,-19.215714,-18.22013,-17.309547,-14.647408,-20.612423,-20.892313,-21.501797,-21.25698,-18.930248,-19.10217,-23.31569,-26.907864,-27.102901,-21.267956,-28.88411,-15.207695,-8.180029,-17.368063,-19.371761,-21.737162,-15.737209,-13.904251,-18.317207,-17.786133,-17.946945,-24.875034,-14.963406,-13.076546,-13.419821,-13.779079,-17.985048,-17.204155,-19.957401,-23.722118,-15.045675,-20.102728,-11.988859,-20.931435,-12.039818,-14.404966,-35.569412,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.429087,-22.76925,-25.504461,-24.951708,-28.639093,-20.904907,-25.228668,-25.194073,-25.92317,-22.879744,-22.67018,-19.614542,-27.07557
-20.821552,-10.275087,-6.2621727,-7.2171173,-4.6994934,-5.1631107,-5.5453606,-15.008804,-18.409542,-16.946928,-14.795586,-9.852039,-18.047947,-4.2371006,-9.35136,-9.180553,-10.977282,-4.5371056,-7.1599007,-10.521864,-5.0786667,-7.9214935,-5.531885,-6.9812393,-5.035797,0.0,-4.678051,-9.679644,-9.22332,-6.6242714,-5.086918,-13.819336,-16.506384,-10.427723,-19.936539,-7.665121,-15.404707,-16.583782,-25.828997,-17.907158,-23.448942,-11.581011,-12.24872,-3.591526,-14.749796,-14.665419,-15.244188,-6.9832897,-11.838444,-16.778915,-6.679842,-11.805307,-21.854809,-7.390318,-10.411667,-8.430397,-3.7319527,-7.9531803,-9.628212,-16.975674,-21.980114,-11.2676525,-18.099491,-10.842602,-20.539091,-6.7847137,-6.41185,-31.084862,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-29.99263,-24.691067,-19.93241,-21.235107,-26.507944,-14.115646,-21.721846,-20.415224,-23.956444,-12.23719,-14.51123,-12.626732,-16.030275
-14.422451,-5.9500656,-4.380211,-5.309412,-5.8065147,-2.6118946,-7.5039673,-11.339188,-12.164682,-11.820864,-4.908699,-10.026197,-5.1215,-3.5105839,-8.89147,-13.624233,-5.4607353,-9.497652,-7.852146,-9.658472,-3.2584324,-8.579872,-2.744995,-1.8098793,-7.9352837,-3.294958,-7.1397247,-2.1871395,-2.6373997,-5.410858,-3.441574,-11.476183,-11.56168,-9.89012,-7.794533,-10.477709,-13.338127,-19.073648,-23.765285,-12.899851,-13.478176,-4.0328827,-1.5601387,-3.3817062,-2.2495384,-6.6432343,-12.882948,-4.7409725,-19.039404,-9.397076,-8.263992,-9.576248,-19.001637,-7.830347,-5.907442,-6.719248,-3.4997883,-4.800474,-3.7593937,-12.275959,-21.351162,-13.917273,-6.065361,-5.1808205,-19.07402,-4.9861927,-9.933424,-29.371971,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-35.35237,-25.44404,-22.571259,-21.23722,-22.286694,-7.90308,-21.026756,-18.535435,-16.720867,-5.2342606,-6.3480206,-13.189213,-15.292032
-11.2498,-9.782213,-8.869051,-14.387972,-10.703419,-8.989056,-8.990728,-10.240269,-8.808498,-9.701414,-8.364443,-5.1322327,-3.1295967,-8.675747,-16.791628,-12.343647,-3.1504745,-11.246481,-9.059967,-8.461782,-11.363937,-13.408674,-12.022966,-5.1560497,-6.8795547,-16.069302,-10.975536,-5.412655,-3.6888218,-8.675873,-10.552124,-11.1982,-6.4093037,-11.275116,-6.7746925,-13.821459,-12.043289,-17.578037,-19.368168,-11.761234,-6.860676,-6.7843266,-1.9635353,-6.8027,-2.163147,-9.117275,-7.755472,-3.9011345,-15.824163,-8.996311,-9.519827,-10.03595,-20.391691,-8.659565,-2.2164917,-6.3084335,-12.120718,-4.2819786,-7.5613365,-14.109068,-19.475693,-13.943258,-4.1895237,-7.2321167,-17.653019,-7.3175545,-15.591255,-28.352007,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-28.590656,-21.658375,-21.267807,-23.000608,-27.555077,-12.458836,-20.506598,-18.395573,-13.046066,-9.526005,-6.0808697,-9.677776,-12.770351
-7.7995205,-9.622374,-12.278109,-13.383511,-14.979195,-13.938534,-13.528305,-7.3771114,-11.56266,-12.454834,-10.430712,-11.779636,-10.158703,-15.778751,-17.549269,-15.262569,-10.905697,-13.642002,-10.566105,-9.04562,-13.666252,-20.753258,-22.376137,-9.0082855,-7.5981407,-21.672247,-7.6674786,-11.271975,-15.576529,-20.637087,-15.561758,-12.288578,-8.866531,-14.845203,-16.977139,-15.288527,-5.9926605,-7.3279476,-12.490686,-15.1945,-5.57428,-17.495886,-17.689938,-14.293705,-17.056091,-15.967575,-6.939991,-10.236397,-9.415737,-7.8915634,-7.559387,-6.309471,-4.4601936,-10.180811,-10.800159,-11.183008,-12.963362,-8.802912,-12.5636215,-5.5982914,-5.9430923,-8.463173,-8.154522,-9.412012,-6.5255394,-9.003319,-6.3254433,-28.552359,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.664467,-25.000465,-22.547874,-25.691679,-25.601635,-18.962147,-24.246677,-20.895285,-12.894663,-10.340649,-12.756153,-12.270584,-13.7645035
-8.691601,-5.7821655,-8.932095,-8.362331,-10.959673,-12.558012,-17.235832,-5.2893257,-11.613453,-13.906036,-8.091091,-12.738218,-10.007851,-12.220268,-15.915068,-13.122904,-18.584728,-13.045891,-11.505405,-13.734446,-15.177061,-19.762472,-19.448654,-10.389248,-8.558401,-18.573763,-13.309509,-18.827377,-21.645872,-18.62344,-21.596481,-11.193018,-14.754765,-16.948853,-18.30685,-11.304411,-3.72855,-4.5449715,-7.2179623,-12.987165,-11.7441635,-18.559383,-23.673336,-14.945574,-20.1815,-16.176113,-7.0559845,-12.099432,-11.240574,-2.8219547,-7.2702026,-2.397686,-0.5252991,-5.304661,-12.468185,-7.0150642,-9.387272,-8.398575,-8.195629,-1.2713585,-0.07622528,-1.5878105,-4.8247814,-4.0526314,-0.7918129,-4.819435,-3.232975,-29.428514,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-27.633446,-27.04115,-26.981434,-32.133663,-30.568975,-16.377441,-22.003414,-21.00873,-13.12587,-5.7827873,-13.7074795,-5.8292656,-15.354776
-14.348204,-10.491409,-17.58811,-13.89863,-13.670576,-16.945816,-15.680563,-8.445618,-7.7499657,-14.777077,-10.455555,-17.318344,-13.199741,-13.375551,-21.163952,-12.709858,-23.733047,-22.182133,-17.12135,-20.871248,-23.355307,-19.253529,-20.941,-17.480251,-17.503605,-14.956423,-16.604382,-20.13807,-20.792576,-15.29755,-21.583948,-18.461052,-26.555155,-29.000435,-21.324234,-17.709326,-13.268541,-14.55195,-12.65238,-17.792002,-20.423458,-18.290617,-20.015535,-15.106251,-19.85403,-17.002708,-14.55246,-16.773962,-20.771942,-9.100275,-11.094152,-11.785431,-10.027729,-7.21006,-16.937038,-11.878149,-10.1858635,-13.532852,-14.596075,-9.145927,-6.183447,-5.724827,-9.550865,-9.408176,-6.3408394,-9.495478,-9.570055,-30.519945,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-27.10695,-23.301107,-27.575876,-23.966755,-27.33239,-15.603434,-18.396584,-26.520466,-18.420355,-9.686028,-17.657385,-8.203484,-18.41027
-19.693695,-20.02835,-17.683407,-20.524273,-15.44854,-22.568497,-21.823364,-8.275187,-7.2285805,-10.507746,-18.95287,-16.238495,-14.174641,-17.389172,-19.782259,-20.052874,-23.009249,-20.0443,-23.949629,-20.411816,-27.791243,-21.826015,-26.207628,-14.855511,-21.824446,-21.493889,-15.343031,-22.241623,-27.853943,-20.5499,-20.814762,-24.48243,-24.170128,-25.887217,-22.710567,-24.829002,-21.717007,-27.040653,-17.87529,-21.119003,-18.457333,-14.94696,-15.877995,-24.878212,-19.730768,-18.89167,-9.507065,-13.194683,-21.627491,-17.767021,-13.604488,-18.454369,-20.631783,-11.906376,-13.540695,-12.901798,-18.728737,-15.146841,-19.94606,-25.650885,-18.485693,-16.742989,-11.227676,-16.575575,-18.527952,-20.51551,-22.246399,-32.511227,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-29.355457,-23.413277,-28.112034,-25.754887,-25.173485,-16.185411,-22.650072,-31.316574,-22.551434,-20.800217,-13.321548,-15.930519,-22.783936
-22.217731,-22.545887,-22.30449,-22.202236,-17.759773,-20.80532,-17.291407,-9.805346,-8.053793,-12.621132,-18.045244,-14.637436,-16.037605,-15.353731,-19.032383,-21.02925,-19.315256,-18.950457,-23.005932,-20.047821,-21.165064,-20.869247,-18.781097,-14.121689,-29.480537,-22.389843,-15.313927,-16.417118,-15.133785,-23.725311,-19.653019,-29.52311,-23.830948,-26.365265,-19.29117,-27.718237,-24.224442,-28.622103,-14.394726,-20.567871,-14.789768,-19.277273,-14.989237,-13.380703,-21.194221,-15.135036,-8.87944,-10.377472,-15.523657,-16.509792,-15.468166,-12.379147,-20.66558,-14.224314,-12.366989,-11.078838,-27.629297,-11.688017,-25.469162,-19.431961,-19.736275,-17.350271,-14.575323,-18.345123,-19.856747,-21.32785,-19.222044,-33.512142,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-31.306091,-32.080456,-23.02467,-25.324787,-17.681614,-16.163244,-26.76813,-22.60157,-18.806213,-16.633791,-15.222179,-18.1184,-21.194834
-23.96363,-22.083433,-16.676394,-22.842672,-15.52993,-12.957928,-12.498684,-15.075293,-12.191679,-20.098942,-15.592278,-15.510414,-12.955427,-21.260365,-17.98581,-15.112156,-13.405413,-21.17634,-24.27514,-18.744108,-16.06962,-18.840256,-22.419186,-21.335312,-25.871805,-20.788633,-15.380125,-17.42055,-12.423721,-23.872353,-23.1069,-20.23845,-27.627493,-20.356346,-19.000856,-26.877182,-21.255657,-24.318916,-14.27017,-23.304565,-18.982773,-17.991169,-13.981112,-17.339523,-14.745369,-16.471281,-13.624874,-24.061089,-17.924397,-17.36125,-17.640255,-15.270779,-31.494709,-15.919313,-21.415215,-20.836226,-24.418036,-17.54162,-28.709188,-21.097204,-23.607113,-12.904011,-23.58469,-25.145283,-15.689846,-12.973995,-17.609493,-35.66937,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.96598,-36.846188,-23.405922,-23.04923,-21.193327,-19.409561,-21.762993,-23.31266,-14.275284,-14.862547,-21.153435,-15.47912,-20.773054
-13.744551,-23.196638,-14.821011,-16.131533,-10.1106205,-12.895004,-9.134605,-20.420368,-15.122784,-18.808067,-14.94795,-11.591057,-14.738676,-17.967642,-16.543741,-14.50964,-11.715166,-20.033573,-20.980095,-22.015284,-15.596359,-14.572876,-20.714275,-15.836172,-18.873215,-13.172287,-23.044281,-18.188847,-15.560221,-23.275421,-16.952595,-18.885586,-19.882725,-17.892885,-21.642466,-28.262373,-15.495497,-22.328178,-8.0839615,-19.728632,-12.994873,-17.859903,-17.421705,-27.369919,-11.002148,-7.859333,-15.507246,-18.408691,-13.407301,-14.769373,-15.05801,-22.007734,-23.88599,-16.653349,-21.421474,-16.526457,-18.55334,-13.962603,-16.260963,-15.842489,-18.144753,-15.148388,-17.451212,-22.017307,-16.267403,-11.305517,-15.017498,-36.22038,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.702871,-24.154348,-23.737396,-20.192764,-26.646645,-15.666193,-18.137302,-22.656164,-10.092978,-13.633202,-13.879425,-15.112387,-18.142452
-13.24041,-27.37347,-20.171368,-22.404293,-15.519638,-23.638533,-10.241692,-20.247425,-20.101837,-18.247103,-14.061548,-18.035439,-14.44887,-14.658751,-19.191368,-22.33062,-16.093884,-17.022295,-22.359402,-19.684544,-20.924238,-17.776213,-18.516104,-15.711931,-13.963528,-18.359276,-23.08115,-19.708813,-19.553432,-23.042828,-14.206997,-25.660355,-20.592955,-18.743458,-22.369074,-22.71024,-24.126446,-24.145107,-8.937233,-26.703354,-9.787342,-20.140036,-18.373817,-20.577822,-20.345825,-8.561684,-24.738634,-20.291782,-14.8381,-17.010742,-16.848825,-20.353823,-24.925442,-15.36471,-22.079605,-10.8635235,-12.73715,-13.887043,-12.393627,-12.219887,-15.968391,-14.785931,-18.731825,-17.55866,-18.20401,-23.957958,-21.558338,-38.367943,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-29.895285,-25.605919,-30.37859,-26.697618,-19.331915,-15.274736,-20.93895,-21.348946,-12.886108,-12.341032,-11.787193,-17.867575,-19.98106
-19.669167,-21.119326,-15.0101795,-24.083565,-22.09718,-19.944214,-14.805969,-12.841991,-14.23378,-18.063505,-17.038578,-17.663124,-12.515726,-20.402617,-18.683216,-23.347357,-14.847492,-13.008305,-16.218071,-16.844746,-23.853676,-15.900833,-18.618412,-18.697876,-16.4446,-21.876293,-22.750713,-20.08128,-16.908092,-21.559973,-16.274446,-20.136696,-14.694387,-15.818304,-17.911867,-17.796299,-28.197739,-26.011784,-10.60401,-21.346375,-14.43034,-14.027737,-18.201052,-14.628441,-19.975407,-14.076603,-23.687065,-21.40588,-15.800871,-13.734798,-19.67118,-19.285986,-30.390148,-15.351145,-19.327112,-11.317364,-16.54351,-15.753389,-17.537832,-15.794981,-17.367678,-14.197809,-19.716427,-16.360092,-19.868443,-23.405941,-18.75264,-40.037365,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-25.39504,-24.595274,-28.20605,-27.27813,-18.335705,-14.530205,-21.87194,-27.60066,-18.624025,-12.926115,-7.6583633,-19.050247,-19.25698
