-7.6658497,-4.091791,-3.7175865,-5.2109585,-5.7492714,-4.6537857,-12.629831,-4.9648438,-2.4656696,-10.4709015,-17.159176,-9.357256,-11.208004,-30.029242,-17.93836,-13.613316,-17.263388,-16.296602,-16.891048,-14.950697,-11.914612,-6.729534,-7.0747623,-5.237377,-9.223141,-7.606121,-10.18264,-4.6638165,-3.0090904,-7.3574123,-4.2684956,-4.2662487,-5.19532,-6.8518124,-7.5693264,-9.577953,-10.782434,-4.4533653,-3.2881775,-4.0627346,-7.0275707,-10.5849285,-4.079895,-2.8061237,-8.028191,-34.083225,-6.5383797,-5.1077595,-4.8445396,-2.5928516,-8.530067,-9.665396,-5.2543526,-7.0285053,-6.751333,-7.1829853,-8.796392,-10.563694,-9.7302,-6.005413,-7.9585133,-12.386412,-17.969702,-13.186853,-7.6275654,-5.162693,-4.9308395,-8.21439,-15.077032,-18.920485,-11.050861,-13.563147,-9.322243,-6.7757626,-7.77491,-8.372139,-11.975443,-5.9563007,-3.971695,-4.9635067,-5.695282,-4.6249466,-3.6082153,-4.975954,-5.479723,-4.5266724,-3.2437344,-3.7384377,-3.5042915,-3.8963432,-5.4500504,-4.361519,-5.481268,-7.935606,-7.5300293,-4.918665,-3.278574,-2.5806465,-3.1703796,-7.122244,-9.724623,-5.20125,-4.1985435,-6.1833153,-6.91584,-6.5208187,-5.5942726,-4.5811024,-5.9965286,-9.723976,-17.855846,-10.90205,-8.2984085,-5.7465878,-7.407589,-14.224459,-20.823608,-10.84387,-8.710997,-21.290165,-12.792797,-21.470675,-6.337364,-9.302439,-14.865309,-9.913822,-10.335747,-11.407555,-19.816404,-20.51204,-21.545654,-24.382065,-17.213501,-17.04102,-22.511387,-23.381302,-26.577698,-36.223885,-28.78562,-44.924488,-28.461166,-20.8886,-21.1709,-33.49442,-53.71627,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-8.220436,-4.452425,-4.256195,-5.2944393,-5.7909336,-5.3876953,-9.856287,-5.804611,-3.3496113,-8.270666,-13.274673,-10.458591,-11.24474,-24.205658,-18.50613,-11.868135,-11.887009,-13.793835,-16.118702,-14.73991,-11.99918,-6.9521656,-8.2556095,-5.6300926,-8.083826,-5.8915024,-6.277794,-4.507637,-3.7077637,-6.260254,-4.886242,-4.8754635,-5.642288,-6.308258,-7.5667973,-9.481861,-9.0309105,-4.3575153,-3.4584618,-4.1298923,-7.4285755,-10.3985405,-4.486599,-3.8530788,-7.2573395,-14.361031,-7.4670277,-4.7845078,-4.3787727,-3.4712067,-8.265846,-9.53273,-6.1939564,-7.1420403,-7.2635117,-7.626547,-9.707436,-9.164421,-8.575689,-6.8870487,-8.231617,-11.486481,-18.77898,-12.530479,-6.842844,-5.0652657,-5.67885,-9.413059,-12.893541,-13.026712,-10.43829,-14.295261,-8.884758,-6.2875137,-8.581011,-8.905064,-9.342247,-6.201784,-4.7653236,-5.039051,-4.908472,-4.533695,-4.6211777,-4.93651,-4.89489,-4.040695,-3.2307453,-3.9423313,-3.5573807,-3.9026394,-4.9297523,-4.6708527,-5.6385765,-6.9223175,-6.9540424,-4.898609,-3.4919205,-2.9142723,-3.821045,-6.94088,-7.314228,-4.899229,-4.958515,-6.114439,-6.2272587,-6.282942,-5.641449,-5.200159,-6.925398,-9.460756,-13.6626835,-11.042355,-9.100342,-5.5689774,-6.9590416,-12.497587,-21.002348,-11.32423,-9.212458,-16.819689,-12.754599,-13.7724,-6.6680584,-9.547268,-12.100698,-9.131783,-10.515923,-11.835411,-17.29258,-18.133682,-20.523483,-23.700455,-17.46011,-17.964771,-23.048988,-23.893784,-24.423435,-27.759478,-25.672165,-31.60343,-29.557545,-21.044003,-21.151323,-31.723944,-53.73119,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-8.780586,-4.007122,-4.7222652,-3.7778664,-4.1384563,-7.205511,-4.191536,-8.618141,-6.6663017,-3.0312462,-7.005907,-18.012772,-9.576603,-17.290783,-19.145754,-7.0474243,-5.0893974,-8.317835,-12.579067,-12.369268,-10.4862175,-5.9319897,-20.075808,-5.3329964,-3.98077,-1.102108,0.0,-2.27923,-5.243536,-2.2160492,-5.8434715,-5.7765408,-5.610649,-3.1900558,-5.7765217,-7.4177494,-4.2037544,-2.2940903,-2.2429333,-2.559616,-7.1707954,-8.090651,-4.2561073,-9.880409,-3.720251,-6.5273685,-11.366602,-2.139965,-1.4192829,-6.7206593,-5.7620296,-7.367611,-10.250193,-5.7266865,-7.5789795,-7.5776596,-13.36734,-4.7264175,-4.4517517,-10.175873,-7.4108963,-7.737047,-21.27898,-9.196579,-3.282133,-2.9974117,-7.615589,-23.30043,-7.6681023,-6.0947685,-7.186203,-16.098211,-5.9851837,-3.2812634,-11.049717,-9.3382015,-3.7728348,-5.2704964,-7.113577,-3.4962616,-1.3442192,-2.4831963,-9.917072,-3.0354156,-1.6958618,-1.0391388,-1.4086838,-2.8509407,-1.9414902,-2.1394234,-1.8580952,-4.0007133,-4.3763046,-2.999403,-3.7721405,-3.0552444,-2.4362717,-2.3488197,-5.0031166,-4.646076,-1.9073868,-2.3045578,-6.999012,-4.127613,-2.8346767,-3.8440628,-4.0065804,-6.166073,-10.828098,-6.9593735,-7.263191,-9.719795,-11.528374,-3.2839832,-4.0358887,-7.6955833,-19.817635,-11.466225,-9.468576,-10.313377,-10.857185,-6.49881,-6.0898056,-8.6133995,-6.441862,-5.5756245,-9.336468,-11.708033,-11.80117,-12.751438,-16.587448,-20.32047,-16.53326,-21.796274,-23.509197,-24.210949,-19.222643,-20.383942,-19.796476,-23.889835,-36.947086,-19.774925,-19.309402,-26.877644,-51.99462,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-17.775831,-14.002378,-22.376844,-14.930805,-14.706429,-14.053825,-6.68993,-11.944332,-19.430014,-5.2024536,-3.9063454,-10.680756,-24.490488,-7.807129,-8.019079,-13.339241,-5.119673,-5.5692368,-32.545036,-15.705215,-7.5214634,-9.345211,-7.3393135,-11.983234,-11.0948715,-6.904375,-3.8894806,-6.2246056,-12.539957,-9.789959,-16.059237,-14.788353,-16.755873,-9.268097,-19.473244,-20.426685,-11.732567,-11.749069,-17.2933,-13.612957,-11.069065,-7.5509014,-9.165852,-13.338255,-7.288334,-6.513685,-8.62561,-6.280596,-11.021456,-16.638474,-11.851501,-7.916094,-10.086597,-13.074476,-20.39684,-12.989933,-10.195549,-8.362282,-12.60651,-14.788883,-11.223896,-17.768429,-11.210663,-10.020145,-11.152187,-11.027693,-23.267927,-9.821869,-8.052437,-12.017347,-9.895466,-15.178106,-8.466808,-8.26429,-14.875902,-12.83437,-8.520235,-11.467285,-14.458,-32.064144,-8.534622,-8.595425,-12.930857,-11.610691,-14.059589,-11.788828,-13.357582,-24.136509,-10.394672,-17.775484,-13.385519,-17.957031,-19.240364,-8.49329,-23.741213,-19.32976,-16.850079,-13.09852,-21.677961,-16.244186,-6.5172825,-8.983913,-18.758455,-15.343271,-12.191893,-18.008408,-13.927729,-26.194172,-15.706762,-7.7413635,-4.762207,-10.617989,-11.302689,-8.8971405,-17.076551,-11.634392,-12.501074,-11.84824,-31.39071,-14.690357,-20.903866,-8.892746,-12.807375,-20.444647,-10.088526,-14.37273,-15.125858,-15.132471,-11.652878,-13.814323,-15.561035,-30.334509,-23.316288,-23.443571,-22.02234,-21.64759,-20.541481,-23.265095,-18.744518,-17.061466,-18.764278,-33.804314,-22.17667,-26.184221,-52.919342,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.462706,-17.113216,-17.997578,-16.321415,-15.753475,-13.544201,-8.540796,-11.142368,-15.925667,-8.218456,-5.0902405,-6.401367,-8.590843,-6.0990486,-6.1771965,-9.674164,-6.2884865,-6.073,-11.263844,-13.277105,-7.4586906,-11.35358,-7.8241158,-9.822943,-14.074532,-10.785023,-7.4574986,-8.474371,-14.071201,-13.506105,-15.050194,-17.519417,-15.890358,-12.095787,-21.168972,-18.859983,-11.894037,-14.530399,-17.153679,-13.748871,-10.197464,-6.6442127,-10.097321,-14.139904,-9.416563,-9.804995,-8.011387,-9.147631,-14.707867,-18.986374,-13.460236,-9.441397,-11.81609,-15.4944,-18.419462,-14.729818,-9.963659,-12.208378,-15.061752,-15.036633,-11.772818,-15.617392,-10.641121,-12.103262,-13.740995,-13.176641,-11.694914,-9.0429,-10.995834,-15.410957,-11.681839,-14.545738,-11.32382,-11.82962,-17.447334,-14.783003,-11.80633,-14.666548,-13.889606,-16.956848,-12.145441,-11.899494,-16.604008,-15.040085,-17.80292,-15.145088,-16.16047,-14.604517,-11.2488365,-14.503653,-15.719044,-18.17926,-18.763533,-10.3563,-14.72971,-15.7240505,-14.620293,-12.943321,-16.894382,-14.337015,-10.196171,-12.205112,-21.757652,-18.989037,-16.021688,-18.714407,-15.110947,-18.379362,-16.374018,-9.305511,-7.0068283,-13.632771,-14.6782875,-11.817347,-17.03366,-15.514528,-14.422674,-13.1866,-16.032396,-16.81929,-18.577845,-11.553289,-15.872065,-16.026442,-13.018612,-18.272718,-18.495148,-13.110809,-13.462145,-16.3503,-16.619087,-23.594318,-25.687906,-22.198727,-20.98512,-24.587118,-21.756687,-26.38763,-22.124578,-17.92838,-19.910023,-24.800451,-21.993168,-27.342678,-53.939194,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-30.5411,-20.815224,-14.612207,-15.811926,-14.841295,-11.413027,-8.70051,-8.853588,-12.712791,-11.474567,-4.33025,-3.033659,-4.552723,-3.4106388,-3.4391441,-6.4263935,-5.511215,-4.643549,-7.1932106,-10.344282,-5.603279,-11.787504,-6.3787518,-6.9747753,-17.17355,-29.839098,-14.682877,-9.38809,-13.748238,-23.205853,-12.659126,-19.701118,-13.56941,-14.605364,-21.083261,-16.226372,-10.195732,-16.878662,-15.247496,-12.031954,-7.8734703,-4.3027935,-9.064156,-12.978369,-10.07877,-14.543972,-5.8219376,-11.800392,-23.77718,-20.120003,-13.246313,-9.110262,-11.781897,-16.800224,-15.633221,-14.711685,-7.99844,-27.07227,-16.455673,-13.402592,-10.381786,-12.77227,-8.476297,-12.677395,-15.492399,-13.880226,-7.7359886,-6.7659397,-13.944832,-20.896425,-11.736771,-12.346397,-13.939539,-19.02148,-19.149899,-15.109703,-16.510914,-18.840488,-11.725422,-12.927935,-19.94568,-16.723984,-25.420395,-20.825127,-28.176756,-20.340858,-18.582775,-10.722277,-10.1383095,-11.344147,-16.819439,-16.525978,-16.651089,-10.536217,-10.873821,-12.488983,-11.749491,-11.027025,-13.442165,-11.575485,-19.120071,-16.50615,-24.94025,-27.327698,-29.778782,-17.463,-14.350172,-14.598358,-15.087278,-9.028278,-7.909458,-16.883478,-20.021332,-14.673653,-15.191633,-34.46443,-14.702175,-12.611263,-12.000381,-17.482897,-15.676483,-13.514593,-19.350145,-12.634312,-15.914106,-48.013794,-23.789515,-10.309252,-13.553801,-17.95544,-15.718773,-19.902266,-26.87718,-19.69962,-18.580688,-27.52046,-21.032974,-30.14868,-27.50241,-16.83043,-19.106579,-20.944977,-20.058655,-26.553621,-52.997955,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.854015,-20.543354,-24.818796,-13.870131,-18.015993,-32.548714,-16.42901,-11.905224,-13.839474,-20.144669,-8.551573,-4.1956596,-4.103058,-8.138319,-8.728615,-4.2771645,-10.690258,-9.70166,-2.737318,-3.465889,-6.297653,-6.732126,-6.612137,-9.258537,-12.854233,-16.953974,-20.51497,-16.88747,-41.78296,-12.320967,-11.455194,-19.275131,-25.684036,-20.98887,-15.586718,-8.4690895,-6.855522,-10.351227,-14.565857,-15.201084,-8.515125,-6.865837,-11.00349,-11.354649,-7.9218597,-6.755995,-9.054949,-22.92809,-13.106707,-19.061157,-14.058504,-14.6192665,-22.087313,-17.688663,-12.851336,-9.116865,-6.147255,-8.657272,-11.810387,-19.048359,-9.230352,-26.973299,-6.0300026,-4.1838017,-6.5155907,-13.4861965,-8.70752,-7.708824,-18.736635,-17.87077,-8.0163,-8.072149,-16.939823,-28.941544,-18.000748,-19.125423,-17.53434,-14.601843,-13.879887,-27.52001,-14.26675,-13.061016,-13.948462,-18.202185,-20.56471,-14.773546,-12.626064,-16.324614,-13.415165,-10.12949,-9.832872,-12.549725,-15.124838,-14.597309,-8.200951,-10.207598,-14.120756,-10.70953,-10.690502,-13.90041,-16.060669,-14.395264,-15.417377,-18.954262,-24.969166,-17.375195,-16.23044,-20.7611,-25.697695,-17.370115,-11.062437,-31.685827,-21.72802,-21.128849,-14.0583935,-13.275801,-15.64773,-14.865168,-9.353556,-17.970459,-18.484604,-16.387573,-10.407761,-10.2242775,-14.111614,-32.810116,-20.53396,-10.164795,-9.109026,-15.942171,-18.975437,-13.09395,-15.803324,-27.972921,-19.434338,-15.86788,-18.246098,-23.643188,-23.500349,-20.18685,-23.064148,-21.399523,-19.259968,-28.014816,-52.422108,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-29.673521,-24.210423,-17.774527,-16.334661,-22.685898,-21.695763,-23.298374,-16.537254,-20.530695,-17.572065,-15.368229,-10.877211,-11.037334,-14.111206,-15.764769,-9.042059,-13.775225,-12.061495,-6.7397957,-9.641987,-12.415405,-13.300919,-11.583464,-16.314339,-16.504251,-17.427523,-17.144695,-16.924978,-18.90844,-13.976389,-12.497501,-14.953472,-20.192505,-20.200678,-13.228779,-10.567467,-11.992664,-12.856522,-17.552765,-21.595917,-13.869766,-13.805748,-15.622311,-14.108244,-13.304241,-11.502865,-12.687098,-16.648598,-15.485254,-20.103008,-16.516634,-17.145515,-21.688698,-15.075119,-14.446331,-14.06418,-8.929024,-13.258602,-14.975109,-15.142891,-9.168526,-8.437603,-9.798546,-7.7794304,-9.0793495,-15.5722885,-11.684057,-10.680658,-14.224567,-10.499004,-11.5889435,-13.201719,-14.522182,-17.857666,-18.488003,-23.650402,-21.420542,-21.850124,-18.86399,-19.589333,-14.996239,-15.216772,-19.47655,-19.32818,-27.138126,-16.183187,-17.745123,-23.132717,-20.50791,-15.371176,-13.776314,-18.992615,-17.977798,-16.48079,-13.169554,-15.868742,-21.05559,-15.687204,-18.252808,-17.231995,-19.584618,-16.61248,-20.597086,-20.723696,-19.09115,-20.36506,-23.717133,-25.948353,-27.85888,-18.027355,-14.724167,-15.385096,-16.839403,-20.423225,-19.233036,-13.493954,-16.511974,-15.681953,-11.454914,-13.311329,-18.939676,-14.9754715,-15.328232,-13.804846,-17.670124,-25.723778,-17.317749,-14.535999,-13.611343,-15.383087,-18.332087,-16.392319,-18.548458,-22.18641,-24.502434,-19.497528,-19.466385,-27.026575,-21.575535,-27.113743,-22.646406,-21.65712,-24.27972,-32.65659,-54.286636,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-33.08846,-25.101921,-16.54779,-16.558617,-24.43097,-20.379152,-30.194,-18.242785,-26.527378,-16.634682,-21.973969,-16.830967,-18.324322,-17.852894,-23.761988,-10.889486,-14.307743,-12.239496,-7.877697,-13.879375,-16.502144,-18.78946,-13.670422,-24.46514,-17.384075,-16.991098,-16.12991,-16.389082,-17.53284,-13.882576,-12.211021,-13.864471,-19.033127,-19.506481,-12.315044,-10.637365,-14.291149,-13.098806,-18.031979,-26.471317,-16.476082,-21.128716,-17.314213,-14.467781,-15.95261,-13.330511,-13.554771,-15.45191,-15.671352,-19.816399,-16.737736,-17.39732,-21.064737,-14.133371,-14.331894,-16.12199,-9.3025055,-14.932594,-15.552378,-14.084215,-8.611624,-7.0687428,-10.761148,-8.622526,-9.348366,-15.637333,-12.157742,-11.15184,-13.122698,-9.260986,-12.416748,-15.490139,-13.601742,-16.537777,-18.054909,-25.247873,-22.469246,-31.94866,-20.966606,-18.333982,-14.624229,-15.30962,-22.357456,-19.065952,-32.64458,-16.007816,-20.019634,-29.693516,-28.965168,-17.812984,-14.868399,-24.02656,-18.387121,-16.468409,-15.253187,-18.980963,-28.346113,-17.78193,-45.10074,-17.907188,-20.380463,-16.730377,-22.952946,-20.669868,-17.912586,-20.845856,-39.610546,-28.314518,-27.953915,-17.636677,-15.6119995,-14.023426,-15.713787,-19.743298,-21.581995,-12.997786,-16.17585,-15.333031,-11.525999,-12.199923,-18.498783,-14.18305,-17.35387,-14.637907,-18.48859,-24.495544,-16.316725,-15.987188,-15.186617,-14.72929,-17.66314,-17.047539,-18.903837,-21.01223,-26.710602,-20.363504,-19.232214,-27.733408,-20.713675,-34.354084,-22.018818,-21.169895,-26.426575,-34.37223,-54.26726,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.909365,-17.979095,-14.12974,-13.359768,-19.482353,-18.901102,-15.174679,-14.678003,-14.68182,-14.666824,-14.635672,-15.21207,-19.128563,-18.516418,-14.978689,-8.871004,-11.826458,-14.562923,-11.199514,-18.577112,-22.490908,-12.0678005,-15.381315,-14.772217,-13.435286,-12.386765,-10.023937,-14.791294,-28.432331,-19.8796,-18.465412,-14.558298,-11.042488,-10.651871,-9.977228,-26.871475,-16.52099,-12.969788,-9.205299,-12.51568,-16.799564,-15.216103,-11.419159,-9.15642,-12.650938,-15.214045,-29.497852,-17.111536,-21.964497,-16.27473,-17.301739,-20.243456,-26.830559,-13.260937,-10.976755,-9.796387,-13.057606,-20.369505,-15.982862,-12.846012,-9.841797,-3.5480804,-7.8275833,-9.423641,-12.837246,-17.616224,-13.565983,-26.300995,-7.004608,-4.0504284,-11.234371,-20.770056,-18.692583,-12.327915,-21.84418,-20.639717,-33.747246,-20.703861,-20.686773,-22.690407,-17.343338,-15.969717,-20.852842,-22.036442,-16.102375,-14.15188,-20.682697,-24.82442,-17.57629,-13.001751,-21.492237,-18.60126,-13.083179,-14.409374,-24.73206,-19.021027,-22.636734,-16.751822,-13.076328,-11.770847,-15.903181,-19.691189,-30.22942,-24.259237,-15.973774,-22.532448,-24.549372,-30.094198,-21.434021,-15.947479,-28.762724,-11.186623,-11.207775,-21.064335,-13.299076,-10.514412,-20.76417,-20.820908,-11.933609,-10.504051,-20.974937,-13.248945,-15.046125,-13.92313,-15.131182,-16.715635,-10.295641,-12.134941,-13.340475,-17.023087,-22.254368,-27.977377,-39.168545,-17.139711,-17.807922,-19.63063,-19.252245,-14.582499,-15.745489,-22.005648,-22.973747,-24.072605,-34.944073,-44.181316,-52.103874,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
