-9.893585,-8.63876,-6.4418297,-14.525824,-9.882444,-4.786297,-15.335056,-7.3003902,-3.5019436,-3.85536,-9.30315,-13.0622635,-6.2546825,-10.8809185,-3.335474,-1.7379761,-0.71816444,-13.706373,-1.52841,-16.697878,-5.170477,-16.062286
-14.0513935,-0.19132614,-9.941845,-5.2710247,-13.159277,-11.195559,-8.389154,-9.755728,-2.9613476,-4.8220577,-7.5272827,-6.642723,-5.979803,-3.9188251,-0.43900108,-5.2736683,-4.9866104,-8.757116,-6.107355,-11.82262,-1.0289135,-16.896538
-9.821707,-0.38735008,-8.106609,-6.823269,-7.4616146,-12.474016,-11.884314,-11.474916,-4.737377,-5.059662,-5.8184185,-10.554253,-15.219239,-7.576645,-4.0138454,-13.786928,-8.417187,-2.3107357,-3.840994,-6.559635,-5.046135,-5.055357
-10.75569,-7.0821705,-10.073563,-9.448248,-4.89649,-11.114044,-9.91757,-12.624527,-3.446268,-5.379236,-9.445982,-16.42668,-9.751621,-8.098799,-6.1104546,-7.6808376,-7.9091454,-6.193945,-5.840029,-3.7527237,-12.286554,0.0
-10.791508,-8.023869,-16.851353,-10.273376,-3.0488167,-7.3760796,-5.2407417,-10.410364,-8.816301,-12.413904,-14.221874,-19.340696,-10.468565,-3.38035,-5.6770496,-8.623426,-9.471159,-9.007235,-7.6901608,-8.478485,-8.69175,-2.8642178
-13.044542,-9.412043,-17.635338,-3.239874,-4.796858,-10.759857,-6.9628487,-9.689352,-12.922491,-12.825226,-10.849886,-10.560766,-10.912985,-7.0431137,-9.130047,-4.046295,-13.5323925,-9.8734455,-11.880241,-15.263033,-4.1604576,-10.259832
-23.012558,-19.223213,-14.885775,-7.574402,-2.7495708,-8.683613,-11.273003,-10.343927,-16.809809,-13.934685,-14.2185135,-5.0675545,-8.387751,-4.570986,-10.698013,-5.639305,-13.03651,-6.1566544,-18.772089,-12.450237,-5.774725,-12.240173
-27.72321,-15.613711,-13.62274,-10.997513,-6.8625793,-12.943747,-10.222309,-17.638714,-19.752909,-17.32825,-13.477108,-11.25391,-3.538374,-6.2472343,-10.889175,-9.515944,-18.636475,-7.082325,-13.973898,-16.100943,-11.169855,-12.619413
-17.628105,-9.449297,-10.05411,-11.339106,-12.005871,-9.527227,-10.014282,-18.499226,-12.152662,-17.069555,-8.597971,-13.995052,-6.762884,-9.009867,-9.253901,-14.646694,-19.312775,-8.878927,-14.484657,-10.976812,-13.741743,-12.056818
-17.828253,-12.623034,-8.271593,-15.45165,-15.760368,-7.8502235,-9.105097,-10.885107,-17.42202,-15.699761,-12.52297,-12.418728,-13.645361,-12.576389,-14.834099,-29.585526,-15.501145,-17.940844,-18.675678,-5.611706,-14.760056,-10.909748
-20.380308,-22.567917,-9.769627,-13.587103,-18.473923,-11.553064,-12.842283,-9.7604885,-21.148788,-14.7380905,-11.180851,-12.474218,-17.126537,-8.699533,-15.174319,-24.518703,-21.553875,-17.169971,-19.577284,-7.9052143,-11.07349,-13.144749
