-26.249088,-16.264126,-14.879356,-15.267696,-16.45116,-20.159338,-24.568562,-19.814613,-29.064384,-26.576767,-28.052341,-22.774715,-13.324778,-9.014383,-8.641844,-11.252602,-15.403343,-31.757713,-31.853264,-21.4913,-17.373936,-18.528185,-20.84541,-24.516502,-29.62765,-23.423847,-17.927914,-16.37326,-22.591856,-27.6081,-23.575077,-23.11754,-21.515362,-19.56569,-23.101261,-27.324772,-28.738491,-32.537945,-31.05192,-37.07162,-39.16617,-35.853775,-37.352108,-45.007084,-31.890604,-27.040844,-25.587065,-31.512293,-38.61196,-37.260582,-31.489248,-29.501925,-30.199078,-36.00672,-50.85733,-45.363327,-37.180588,-37.28099,-34.37138,-34.74977,-27.096214,-27.095093,-29.726334,-29.116825,-31.561424,-42.061356,-47.8246,-46.021645,-53.051712,-48.922035,-47.89814,-50.917427,-57.108707,-50.51297,-47.853233,-47.602608,-52.54432,-52.169327,-54.31348,-53.684975,-53.153606,-57.088875,-60.037735,-62.296215,-64.94782,-69.29381,-79.59865
-23.43744,-13.67905,-9.01013,-11.870199,-12.53953,-11.624275,-13.77421,-15.0746765,-22.54488,-21.297293,-21.685135,-17.501198,-10.9213085,-7.2394753,-8.45126,-12.89492,-15.68057,-22.33368,-20.129284,-16.021946,-15.682472,-19.971031,-20.122149,-23.192303,-23.929178,-20.09092,-12.525963,-14.2261505,-25.064499,-19.943815,-18.051674,-24.218956,-19.750906,-17.50837,-24.902931,-23.41787,-28.924656,-34.789333,-32.266483,-33.988792,-35.305878,-36.757687,-37.614048,-40.468056,-29.970282,-24.425121,-28.307873,-27.737288,-30.405376,-35.33548,-32.83678,-31.986437,-32.870693,-35.886967,-48.11903,-47.567177,-37.39778,-34.52015,-27.688435,-25.351221,-24.43327,-29.126066,-26.58681,-24.351458,-29.76273,-42.347076,-38.296993,-41.09686,-46.51642,-48.364353,-48.105324,-51.10123,-50.877426,-48.77874,-49.76902,-48.29046,-54.13984,-52.10223,-55.373077,-55.449898,-54.781155,-59.923824,-61.117397,-64.95755,-67.18985,-71.43829,-80.0
-21.508419,-11.83708,-6.335575,-9.7427025,-10.264584,-8.652601,-10.667221,-12.603909,-19.77809,-18.721355,-18.938557,-14.926337,-9.153839,-5.76758,-8.115011,-15.686854,-15.856297,-19.299728,-16.984835,-13.412533,-14.254839,-22.203217,-19.321487,-21.976019,-21.28159,-17.983593,-9.928236,-12.571709,-32.361767,-17.048033,-15.4330435,-25.679192,-18.284485,-15.895865,-28.223108,-21.14418,-28.991354,-40.2682,-33.961178,-31.963432,-33.04467,-37.84957,-37.77112,-38.04065,-28.424276,-22.571003,-39.757717,-25.499365,-27.46041,-33.7871,-34.83294,-39.409946,-43.098984,-35.62111,-46.217503,-52.747093,-37.50107,-32.610107,-24.900826,-22.318874,-22.560669,-33.386353,-24.542315,-21.875374,-28.278456,-42.533226,-35.256634,-38.588287,-43.747578,-47.696884,-48.196743,-51.16516,-48.149582,-47.328262,-53.525505,-49.02874,-56.79145,-51.890217,-56.751232,-58.64064,-57.528137,-77.71841,-62.53464,-74.97043,-72.60797,-76.275764,-80.0
-18.626204,-19.16273,-3.4897022,0.0,-0.94770813,-1.1168404,-4.4248734,-12.96529,-21.294449,-15.256531,-13.43391,-11.012787,-12.403,-9.922779,-5.6052,-8.425072,-10.954189,-13.792894,-8.552614,-3.668211,-5.7897377,-12.689823,-19.328667,-19.182098,-12.519594,-8.811117,-5.6810913,-8.115238,-13.601643,-11.740175,-11.897341,-16.77821,-16.003841,-12.56909,-13.501129,-17.910437,-31.531662,-43.58461,-33.064987,-27.706337,-31.368454,-35.510296,-32.934116,-28.080542,-21.739319,-20.7661,-20.995028,-18.66293,-20.074982,-26.007158,-36.019188,-39.582752,-37.47898,-35.849655,-38.814087,-46.58046,-32.587128,-24.269802,-20.183157,-21.593521,-24.490494,-23.111645,-21.229013,-20.710674,-23.663288,-28.99178,-30.953465,-32.677868,-36.443604,-40.73266,-44.927135,-43.88787,-43.252895,-45.74624,-46.590622,-47.047134,-47.147575,-51.095345,-50.8921,-51.02578,-55.35081,-60.612957,-61.46702,-63.006756,-69.80885,-77.552216,-80.0
-20.895031,-13.154564,-3.6968956,-3.2461643,-7.489996,-7.25683,-6.350033,-20.267504,-18.258297,-15.9251,-18.219625,-15.938416,-13.9381485,-13.673439,-8.937586,-8.222866,-7.5418377,-12.731384,-11.213995,-3.3849754,-4.788233,-14.753756,-29.766056,-15.485859,-17.553486,-14.535568,-11.484613,-14.049364,-18.552824,-20.24244,-16.531818,-27.268793,-26.225975,-19.182667,-17.281216,-21.491497,-31.710812,-50.554054,-35.327904,-32.427322,-37.83499,-45.114708,-41.420464,-34.074062,-24.028141,-29.488894,-24.375998,-21.995455,-24.10166,-32.545586,-36.54843,-39.349766,-51.036404,-44.831272,-40.61393,-42.740047,-37.33577,-27.450468,-28.290154,-27.976503,-29.969097,-25.056139,-29.262608,-31.37033,-30.70649,-34.56749,-41.965973,-39.263115,-43.374874,-47.699406,-59.811134,-50.992043,-50.29543,-60.702522,-55.834282,-57.85066,-52.982758,-62.53735,-56.92942,-56.69647,-62.547646,-72.933105,-67.26658,-65.51712,-75.728165,-80.0,-80.0
-21.78456,-10.72625,-3.4974136,-4.997059,-9.990768,-8.775623,-6.8251877,-14.336245,-17.611168,-17.647257,-17.512321,-15.88228,-14.16102,-16.196415,-10.982004,-10.712248,-7.969837,-10.227137,-12.251003,-4.237232,-5.9279594,-16.519117,-25.25246,-16.14872,-16.52718,-15.658716,-14.295352,-16.400019,-20.67267,-20.459188,-18.211105,-29.584661,-29.666113,-21.861698,-19.739204,-23.692799,-33.17277,-45.093956,-37.050705,-34.614616,-40.161007,-46.3845,-44.51303,-34.642357,-25.753017,-26.897038,-24.705616,-24.470001,-26.434607,-32.915333,-37.545784,-40.1396,-46.087624,-46.128548,-42.023952,-44.001835,-39.932343,-28.749035,-29.459883,-28.18066,-31.371843,-26.775402,-31.993052,-35.09637,-33.574898,-37.07211,-45.10506,-42.004955,-46.100235,-50.45748,-61.30156,-53.635887,-52.82866,-60.710323,-58.361443,-59.89174,-55.382072,-62.069492,-59.017487,-59.240704,-65.47571,-76.434265,-68.68474,-67.32528,-76.98815,-80.0,-80.0
-22.875448,-8.678499,-3.0357094,-8.48167,-16.672451,-10.75905,-7.1956043,-11.186443,-16.744576,-21.42804,-16.370348,-15.347218,-14.179264,-26.711548,-15.983725,-25.818394,-8.44014,-8.119507,-13.623434,-5.405861,-7.8070545,-20.295237,-22.222626,-17.038948,-15.126783,-16.795052,-32.550266,-22.293476,-25.516897,-19.753548,-21.094507,-31.477581,-39.94705,-30.767588,-28.822115,-29.766352,-35.956127,-42.024864,-40.601025,-40.02329,-45.45385,-46.690742,-57.006012,-34.776485,-29.30798,-24.467184,-24.766354,-34.36171,-33.548233,-32.705757,-38.99129,-41.17791,-42.75327,-46.716354,-44.47821,-46.334198,-50.724136,-30.708794,-30.115286,-27.791424,-33.20944,-30.362707,-38.942238,-52.535866,-46.048096,-44.906006,-49.35296,-52.257492,-55.158417,-60.06148,-58.81184,-61.156326,-59.245697,-57.784943,-62.225937,-60.90218,-61.78296,-60.20837,-63.15371,-67.515045,-79.99019,-79.43387,-70.48807,-71.220764,-78.38167,-80.0,-80.0
-24.430958,-9.842403,-6.630535,-6.587719,-9.832687,-10.889904,-8.546255,-33.684395,-13.388062,-14.434864,-16.79999,-17.148294,-14.372726,-19.423916,-27.962858,-21.187017,-7.7475433,-4.200096,-6.0872936,-9.352636,-14.307841,-13.9044,-21.645565,-17.074066,-12.320385,-14.491823,-17.036676,-21.267956,-22.037022,-18.648907,-22.119808,-30.072275,-29.858562,-37.361378,-43.955383,-40.056473,-43.703247,-40.568295,-40.766693,-46.606876,-52.1748,-45.740177,-48.388836,-36.164135,-42.83665,-23.510767,-26.943007,-34.94925,-30.670649,-37.567116,-41.43357,-55.90095,-40.30579,-39.943165,-67.82901,-41.762146,-36.828045,-27.711248,-23.76172,-25.873184,-30.153755,-28.959187,-41.759937,-43.21295,-45.811413,-58.95054,-54.91317,-57.0906,-57.351746,-65.123314,-69.78025,-75.6535,-71.23532,-64.11172,-68.92816,-70.49216,-80.0,-74.54881,-80.0,-73.72981,-79.377426,-78.43979,-73.7554,-78.401535,-80.0,-80.0,-80.0
-24.788221,-18.868202,-16.878763,-18.061462,-15.28083,-20.100273,-10.835495,-10.41831,-14.352936,-18.71884,-13.233992,-20.888943,-19.441635,-21.634256,-27.204756,-24.191597,-11.962959,-7.825199,-6.0709476,-7.840746,-11.814367,-16.638176,-21.424248,-19.725452,-19.905586,-24.579697,-20.379475,-21.014711,-21.17207,-23.13996,-26.196312,-24.616049,-25.651623,-28.2529,-34.818714,-44.939026,-45.919594,-40.49818,-47.697468,-44.43553,-46.008045,-49.48459,-50.552162,-39.246655,-29.995071,-25.258595,-26.37484,-31.714764,-32.6484,-36.99565,-39.762917,-42.58197,-37.438354,-41.014317,-51.670364,-48.543804,-36.292477,-34.415012,-26.797106,-34.989426,-29.837088,-31.538057,-35.050453,-39.869038,-47.62439,-55.89761,-51.80909,-54.338593,-59.508698,-64.34854,-69.84648,-67.414635,-65.86119,-75.62802,-69.38654,-71.58363,-80.0,-75.213326,-80.0,-80.0,-80.0,-80.0,-76.045296,-80.0,-80.0,-80.0,-80.0
-23.215971,-18.440426,-17.150528,-16.894178,-17.073307,-22.147036,-11.373371,-10.415583,-14.275606,-14.861901,-11.662306,-19.283735,-22.026745,-20.65344,-24.625092,-26.095097,-13.274675,-10.321955,-7.7276726,-8.817461,-12.181639,-18.439756,-22.938688,-21.883804,-22.884474,-27.890726,-22.345478,-22.22481,-19.548748,-20.475647,-24.109028,-26.658667,-25.224457,-27.082077,-35.106236,-46.976494,-45.073227,-40.327026,-44.452457,-41.073196,-42.179726,-47.799713,-50.65596,-38.05411,-29.966452,-27.132696,-27.398016,-32.529945,-33.440586,-34.73487,-37.96012,-37.59736,-37.03237,-42.66044,-51.674187,-49.959297,-37.59889,-35.928204,-26.849134,-28.326023,-29.299765,-33.839344,-34.820038,-40.725212,-48.302277,-50.51348,-50.185333,-55.72337,-58.84363,-62.563705,-68.356415,-63.82449,-65.544785,-71.753876,-66.90236,-67.835915,-72.161194,-71.36931,-75.59771,-79.74916,-78.28461,-75.51963,-74.12689,-80.0,-80.0,-80.0,-80.0
