-75.133224,-66.512856,-65.38602,-66.149826,-67.781166,-65.16527,-65.89556,-72.6637,-75.298584,-64.34723,-61.51206,-58.676743,-60.34225,-58.61886,-53.01184,-53.196968,-53.02357,-40.42815,-31.516487,-29.174109,-33.003788,-29.420837,-24.844969,-25.056845,-19.051102,-17.298561,-18.31956,-15.143892,-12.615536,-10.698036,-6.3576164,-10.53009,-9.671133,-5.9343376,-8.452824,-13.836042,-10.694773,-14.850996,-21.663666,-21.983637,-28.663801,-34.8128,-34.434784,-33.020573,-34.186905,-36.096127,-42.210037,-50.43638,-50.467037,-47.143135,-45.195053,-47.172485,-48.796974,-45.621857,-52.435883,-52.702244,-50.84619,-49.614838,-49.06766,-52.834103,-59.287746,-57.80742,-55.20869,-53.6838,-46.42147,-42.456413,-42.90254,-46.94759,-47.368908,-47.17095,-47.106018,-43.675987,-44.574512,-46.2222,-49.9694,-51.31701,-44.45829,-44.491165,-53.251167,-49.299057,-46.91452,-51.118916,-43.991238,-44.190758,-51.95501,-55.226498,-50.07499,-51.550953,-49.42581,-47.08208,-46.185696,-47.60516,-55.07512,-60.01727,-59.23941,-60.043777,-67.2159,-66.62355,-62.5662,-58.946095,-56.288143,-55.068237,-56.899353,-61.885593,-67.449684,-67.345,-73.74644,-69.63814,-66.7071,-68.32389,-70.9137,-75.59486,-79.21142,-74.04231,-73.88191,-73.18422,-69.03343,-68.80778,-69.55078,-64.16597,-62.657715,-64.65104,-65.70564,-67.95861,-68.8056,-68.182304,-68.91706,-74.30053,-73.44818,-77.557076,-71.58272,-69.08058,-72.14549,-77.57832,-80.0,-73.49103,-73.93889,-76.25342,-74.59339,-75.05379,-75.14369,-72.66276,-74.01648,-75.70068,-76.78718,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.96817,-71.36309
-76.436714,-73.664505,-71.09736,-66.28249,-69.59301,-68.23179,-67.194885,-72.85158,-72.69701,-66.96876,-68.45688,-63.980183,-65.907364,-65.63245,-57.10467,-59.083473,-59.153687,-37.27967,-28.219236,-29.064014,-32.33795,-25.43766,-21.388262,-21.383091,-17.609648,-19.062042,-22.847832,-16.581413,-11.845224,-5.5134735,-1.2073822,-6.8242817,-11.825996,-8.392305,-9.174309,-8.856403,-8.288712,-12.95726,-20.02715,-20.109686,-30.1296,-34.92293,-34.402977,-34.607403,-40.30574,-40.648384,-44.35976,-49.636982,-46.378166,-46.637505,-42.49416,-42.54819,-48.762993,-44.296917,-47.858475,-54.536472,-54.452286,-58.346382,-52.507164,-54.989586,-56.6519,-57.5748,-55.03963,-56.78262,-54.60065,-48.653503,-49.095177,-55.03563,-51.329945,-48.78302,-49.169006,-52.18608,-56.536682,-52.57612,-57.75579,-56.91143,-50.886707,-51.496338,-52.456074,-52.768112,-53.794334,-55.63118,-52.379417,-51.77962,-59.001663,-67.982414,-64.28055,-58.311455,-56.80799,-55.80275,-55.81285,-58.462906,-58.467155,-63.467983,-68.31787,-63.377586,-67.031845,-66.69321,-63.609806,-63.79952,-66.658325,-61.670124,-62.26616,-68.91475,-75.03248,-72.11194,-73.1656,-71.252396,-70.45954,-71.68332,-75.26399,-80.0,-80.0,-77.3983,-78.58836,-74.57031,-72.149605,-73.40972,-78.01854,-71.70056,-70.749954,-72.55606,-71.909134,-71.080025,-76.7892,-80.0,-76.42493,-74.14828,-74.57043,-75.14376,-72.76597,-73.059525,-78.07031,-80.0,-78.528015,-76.00791,-79.08889,-80.0,-78.81651,-80.0,-76.275826,-79.16527,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.467964
-80.0,-64.52414,-57.93698,-57.1237,-64.946396,-75.94227,-72.72067,-77.61057,-74.43932,-69.7567,-73.02192,-71.02516,-72.137054,-68.095,-59.21759,-58.005707,-50.192425,-32.18825,-26.773537,-32.523254,-28.689764,-22.163052,-19.056807,-19.742535,-22.586023,-19.184479,-15.827347,-13.9284115,-13.678682,-1.5990105,0.0,-6.412565,-17.022997,-17.7858,-17.13841,-14.114662,-13.054697,-18.110336,-20.034561,-18.59784,-26.44125,-34.486725,-35.06729,-37.981293,-43.05326,-43.800907,-46.56935,-45.22569,-40.938236,-36.241966,-37.048527,-40.133213,-46.747967,-43.623623,-50.0614,-55.537422,-53.63222,-51.120583,-48.667946,-53.26252,-55.14862,-55.156227,-60.110413,-55.516014,-53.914913,-55.623535,-60.276344,-60.885345,-60.784866,-60.843903,-62.680252,-67.48179,-59.78213,-61.772633,-66.80049,-61.56898,-62.129417,-63.74881,-63.51847,-66.73024,-67.8044,-68.19387,-66.91048,-66.50935,-67.77861,-72.80795,-68.86142,-64.83905,-66.64655,-73.674484,-72.425766,-79.66381,-71.0341,-69.90813,-72.03375,-70.557495,-76.72222,-75.42674,-74.283134,-72.47165,-74.15226,-76.15724,-75.374115,-78.806076,-78.120926,-80.0,-80.0,-79.88452,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.953384
-80.0,-60.646057,-53.653656,-56.381165,-63.997738,-72.36102,-74.1026,-77.00101,-73.550644,-70.99274,-73.62509,-75.35801,-76.0804,-70.49661,-61.57383,-60.61204,-45.640076,-27.606174,-21.953655,-24.57272,-25.032927,-25.219479,-18.645117,-16.124653,-22.393559,-22.08965,-19.619598,-18.912544,-12.530775,-3.7862225,-6.7509003,-16.801622,-18.755457,-17.273682,-22.833158,-24.148783,-23.259676,-24.41276,-21.55872,-22.73028,-24.809973,-29.929373,-31.315437,-36.153328,-38.93483,-45.59266,-44.73394,-40.50427,-40.620087,-36.181656,-39.58256,-41.296135,-42.54957,-48.251858,-50.767544,-55.320255,-54.042854,-51.5592,-47.81736,-49.32587,-53.291386,-52.61069,-57.56465,-55.392227,-54.251984,-53.859802,-61.34369,-66.71248,-71.27649,-71.324104,-74.66639,-67.31829,-63.641373,-67.73912,-75.43824,-72.460495,-73.23758,-70.62225,-80.0,-76.64957,-75.25984,-77.53123,-79.669876,-78.741806,-76.00612,-71.61084,-70.55646,-78.81523,-80.0,-75.793564,-76.184204,-78.47481,-80.0,-80.0,-73.78586,-74.74185,-78.93706,-80.0,-80.0,-80.0,-80.0,-79.76365,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-78.19754,-58.11515,-52.88497,-58.96309,-67.52814,-75.67716,-77.99036,-75.80696,-72.483475,-68.98184,-70.016174,-66.536316,-66.52046,-66.80152,-63.553276,-62.501408,-41.057884,-26.387983,-19.723782,-19.357647,-26.453917,-25.803785,-20.283794,-17.10873,-21.953787,-25.094067,-25.427406,-21.276447,-11.163582,-6.7488575,-12.005909,-19.594793,-20.382107,-17.099665,-20.417564,-22.710983,-24.917995,-25.380884,-27.586624,-27.212679,-27.232866,-33.614708,-29.981314,-30.794546,-34.688847,-39.31681,-41.634834,-41.53468,-47.284218,-39.33267,-39.131443,-43.42113,-46.180786,-51.380676,-54.121483,-62.034416,-63.089855,-58.85909,-51.844498,-47.503067,-53.271973,-55.89515,-56.288437,-53.135975,-54.82942,-55.32559,-66.78148,-68.671936,-68.77745,-66.92457,-68.298485,-65.794464,-67.99267,-69.75681,-69.0618,-71.99398,-75.34737,-73.234985,-73.99823,-73.70079,-80.0,-80.0,-80.0,-80.0,-77.685394,-77.368164,-76.31233,-79.64624,-78.0445,-79.399376,-79.07963,-78.697845,-77.95328,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.364746,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-75.953674,-57.891407,-54.339138,-61.053158,-67.376495,-69.40451,-74.78175,-75.996346,-72.027084,-66.091125,-68.81717,-65.969574,-64.51581,-62.736732,-66.12797,-65.226234,-37.547153,-27.618841,-23.00237,-20.519686,-23.654558,-25.018045,-25.623898,-23.966553,-26.91824,-28.194613,-24.560436,-18.392288,-11.901352,-11.527798,-17.97932,-18.486227,-24.302485,-23.677826,-22.308378,-24.970747,-22.099304,-28.984005,-32.995106,-30.278929,-36.23482,-35.105152,-36.005726,-34.48394,-37.39461,-38.178215,-45.58007,-46.413918,-50.52633,-41.454353,-45.135536,-48.880524,-50.617004,-53.431313,-55.665665,-54.4142,-51.409378,-52.48696,-52.712738,-50.016632,-55.078655,-56.300587,-54.04033,-52.5,-54.765118,-59.38368,-63.0747,-59.001297,-57.3573,-61.973198,-64.03679,-67.93065,-71.32761,-70.76111,-70.77823,-75.370804,-74.84526,-80.0,-76.97066,-72.819954,-76.05459,-80.0,-80.0,-78.36099,-80.0,-77.64592,-79.793,-77.86757,-74.81108,-77.38548,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.799034,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.56197,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-62.57011,-60.005722,-67.98866,-70.09657,-72.721596,-80.0,-75.196884,-72.345,-66.98391,-73.59387,-73.7702,-72.59879,-69.56429,-66.029816,-64.84059,-36.050987,-24.491203,-21.188686,-25.070421,-27.072367,-24.863182,-30.138727,-35.71472,-34.892162,-34.269455,-30.264925,-26.85883,-21.632029,-18.715645,-22.642788,-22.90701,-27.939354,-22.528358,-20.032633,-22.598063,-23.766357,-28.00095,-31.054049,-39.543583,-37.270668,-33.89981,-37.543945,-40.01879,-38.44096,-43.117928,-42.89367,-48.10129,-45.396767,-40.70919,-43.193783,-51.9109,-54.091362,-53.44863,-54.204453,-48.568256,-45.4924,-51.900433,-54.757584,-55.151062,-54.289944,-51.44754,-52.419228,-56.856056,-59.519478,-61.586742,-62.250362,-55.560326,-55.368126,-57.212357,-59.504597,-65.68169,-73.76019,-70.179855,-72.642136,-78.81988,-77.46753,-80.0,-80.0,-79.30406,-80.0,-80.0,-80.0,-75.48981,-74.46156,-79.291534,-80.0,-77.89615,-79.545364,-79.922264,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.88339,-79.32774,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-79.46298,-69.36216,-63.074986,-65.68259,-71.02394,-69.24449,-69.83648,-74.61099,-70.41128,-66.12376,-72.01513,-77.54846,-67.85385,-64.99152,-65.427185,-69.19083,-35.010708,-23.781376,-23.942097,-29.92358,-28.545681,-30.564133,-34.44787,-31.58485,-36.194054,-31.975836,-30.989578,-27.525867,-26.159927,-25.091656,-32.469788,-31.164017,-29.847006,-22.195024,-20.311852,-26.675299,-27.040237,-25.308708,-30.41066,-41.979427,-38.17199,-35.70615,-35.297092,-36.048912,-36.06186,-45.263412,-43.97394,-46.399372,-43.656002,-43.25554,-45.88212,-45.37822,-48.02584,-46.49739,-49.211838,-46.905865,-44.449806,-47.575344,-48.898335,-50.631798,-51.39406,-51.34112,-58.945194,-57.024826,-55.649284,-57.96693,-60.783638,-56.319992,-61.010033,-61.71194,-61.90809,-64.09504,-72.313774,-71.295715,-69.06432,-73.32936,-78.407196,-80.0,-80.0,-80.0,-80.0,-80.0,-76.20621,-73.58912,-74.60881,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-74.05302,-66.442474,-60.910378,-61.95719,-63.434677,-64.72987,-66.694046,-72.76126,-65.637634,-66.8925,-69.406784,-67.627014,-69.971054,-63.790817,-63.865894,-69.74518,-35.085617,-26.583456,-30.049704,-34.12832,-30.855583,-33.598583,-32.879726,-35.474537,-35.915173,-33.813507,-29.529545,-28.072615,-26.622879,-26.439209,-35.43404,-35.69955,-36.411198,-26.09373,-26.979023,-30.895966,-32.52718,-28.880665,-34.932213,-38.123436,-43.729736,-40.216087,-38.4107,-37.249992,-38.65949,-43.988625,-46.71199,-49.04633,-47.659325,-50.570343,-45.152054,-42.38361,-44.369175,-46.09292,-47.779293,-54.177944,-50.70437,-53.921535,-53.795258,-50.75746,-55.270576,-54.2489,-63.442207,-63.261047,-58.669613,-59.70639,-60.717987,-61.205475,-60.30129,-63.27608,-68.44292,-66.48227,-68.63544,-70.42789,-72.119835,-77.40623,-78.506004,-80.0,-80.0,-78.50314,-80.0,-80.0,-80.0,-80.0,-78.965866,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-71.59837,-60.604836,-62.229656,-66.76019,-60.799202,-65.02076,-67.07617,-69.10637,-63.3875,-65.58855,-69.89608,-67.8667,-69.24803,-67.08804,-66.146904,-66.56381,-35.970573,-31.710161,-31.728245,-35.130257,-32.084404,-31.643665,-37.715614,-37.993652,-43.77032,-41.789574,-36.759342,-33.19878,-29.239304,-26.296532,-31.254982,-34.284695,-34.314804,-26.484894,-30.342272,-33.829292,-29.598795,-31.533194,-37.66571,-39.068626,-38.789665,-36.181965,-37.278397,-39.13546,-41.328957,-44.057793,-56.185524,-51.985058,-50.35669,-51.21344,-45.94793,-48.992012,-51.260414,-52.790337,-51.313904,-56.580154,-56.889854,-54.63501,-53.769783,-54.947678,-56.068783,-53.6128,-60.603275,-59.953426,-57.344635,-64.321495,-61.85118,-61.008495,-60.391647,-65.71968,-72.55975,-72.90439,-76.924576,-78.70087,-77.47711,-77.272835,-79.25629,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
