-22.751034,-23.374168,-20.29639,-17.483406,-17.8101,-17.91402,-21.166365,-19.180153,-26.862932,-20.540962,-19.760868,-17.882446,-23.860123,-14.316044,-16.34609,-19.407272,-12.877598,-18.233112,-19.223778,-13.109051,-13.185961,-13.471285,-23.315498,-11.278652,-13.863384,-21.823538,-33.44225,-14.792463,-15.249268,-11.315208,-13.711563,-20.61359,-18.157297,-18.505959,-23.475122,-20.937641,-22.1549,-14.214853,-23.456852,-17.374537,-17.109365,-10.180126,-14.622799,-17.817213,-23.086855,-24.584732,-26.975653,-13.747227,-17.775639,-16.937557,-23.242353,-12.826788,-22.639698,-24.686962,-26.446503,-26.831266,-24.843475,-25.43031,-31.302114,-24.187675,-19.593502,-29.810465,-19.944769,-15.907665,-16.903301,-13.402531,-14.641846,-28.593462,-17.063034,-17.4114,-29.782671,-19.8181,-15.969519,-18.048851,-19.789412,-11.372551,-20.390667,-15.903156,-20.192448,-20.145746,-18.042065,-20.519926,-15.739277,-16.151173,-13.391396,-15.011139,-15.846989,-22.1291,-9.586788,-17.573154,-19.099606,-10.579102,-12.341969,-21.504873,-19.130684,-19.701267,-16.241089,-15.707441,-19.877268,-15.794132,-16.204777,-13.01189,-15.264696,-18.63197,-20.33524,-20.489376,-16.704895,-14.500616,-9.968006,-15.903225,-28.92991,-26.389362
-17.915192,-15.549488,-13.816053,-7.4407883,-9.613415,-11.46479,-12.053242,-20.546856,-14.882923,-26.788572,-22.807413,-17.950974,-8.474745,-9.830338,-13.034267,-6.4209957,-9.337763,-11.503893,-8.154501,-13.477718,-11.066393,-10.196138,-18.094643,-4.5165596,-5.727932,-23.047432,-19.44632,-4.8726807,-10.797964,-4.155546,-12.932371,-11.958124,-11.995476,-12.810497,-12.128168,-19.855215,-22.65124,-14.414852,-16.469652,-12.819099,-13.413797,-5.888172,-15.802755,-6.2999954,-20.057713,-12.685753,-20.764332,-7.1160088,-15.038454,-9.8642025,-12.000637,-15.394873,-25.339924,-22.391539,-24.55788,-28.866783,-30.451448,-18.648235,-11.870506,-23.927078,-15.163929,-26.510073,-20.349361,-13.269573,-11.053701,-8.647295,-12.212288,-20.584564,-19.01947,-14.009325,-10.298756,-13.374029,-5.0344143,-4.5495605,-11.640205,-3.1911488,-4.9277897,-11.633009,-11.59771,-14.193771,-11.317242,-7.0716324,-5.2941,-5.1345196,-9.807747,-5.462126,-5.954277,-6.2149544,-2.5056286,-9.05435,-9.073738,-3.5140934,-5.704424,-12.530806,-5.844269,-14.3732605,-11.588701,-9.862041,-7.7861404,-9.667246,-6.82448,-1.9606609,-9.031078,-11.755341,-8.127209,-16.03546,-6.308054,-11.984829,-3.4365654,-12.45406,-13.44762,-18.039064
-16.336466,-11.336872,-8.427475,-11.114861,-8.168749,-12.002794,-10.025852,-13.704565,-14.488056,-24.305824,-17.863796,-11.160339,-1.2621765,-1.9252739,-3.8711872,-1.9058838,-9.406963,-15.984041,-2.23938,-6.7976437,-13.108566,-13.692127,-15.500725,-2.573429,-7.275053,-21.61408,-17.322813,-6.573593,-11.901623,-8.571667,-13.043701,-11.995911,-13.364653,-11.966194,-10.049065,-14.7395,-18.575878,-16.584404,-10.47394,-11.96764,-5.620579,-5.6402054,-14.913197,-4.952816,-23.389496,-12.349497,-7.7760353,-3.8038445,-2.481224,-1.1524658,-4.6122246,-17.686039,-31.116238,-20.153812,-22.321297,-28.428417,-22.475998,-19.34842,-5.916874,-13.753239,-20.575937,-18.094555,-4.443943,-9.861731,-6.81411,-7.793785,-23.15722,-18.596777,-15.298105,-10.555088,-4.291744,-7.837326,-4.3396072,-5.0039864,-2.4409332,-5.808195,-3.267786,-11.821056,-12.060503,-18.982773,-12.724342,-2.1501732,-4.3585815,-5.1656036,-3.3751945,-4.03738,-6.7327175,-3.582903,-8.323397,-8.448006,-4.61817,-9.06304,-7.904192,-10.440235,-1.6050301,-8.467083,-13.564344,-11.298782,-4.0878563,-3.6889133,-6.111908,-4.0893955,-5.5887833,-11.883226,-7.1912975,-7.4944763,-3.8849144,-9.144968,-3.041809,-7.0890255,-8.338253,-13.920853
-16.487429,-12.904999,-8.649,-17.672043,-13.479412,-15.20289,-12.201939,-13.618063,-20.504314,-18.073456,-6.964878,-6.921583,-5.0703506,-1.9566078,-3.6590328,-5.5616493,-13.3468,-15.623829,-4.6064262,-5.357525,-16.291277,-14.529558,-9.154993,-10.362238,-15.585461,-18.944479,-17.718102,-16.378805,-5.697729,-6.2318287,-14.110916,-15.13167,-9.8061905,-12.910248,-11.522535,-15.515545,-19.593676,-18.472832,-7.93421,-9.01009,-6.9813976,-10.355274,-17.621445,-10.781754,-13.9854355,-8.769094,-1.3661728,-5.3312435,-0.8615303,-2.8660793,-1.5417538,-13.15493,-26.105831,-24.001339,-25.01202,-26.813633,-19.863682,-18.55231,-12.2115555,-15.652189,-20.860945,-17.888021,-1.5071678,-3.2930107,-5.600256,-9.862026,-14.171793,-13.168617,-16.896896,-10.884413,-9.14879,-10.331224,-10.74572,-13.769299,-4.74687,-6.871277,-10.181072,-10.368328,-10.029358,-19.14325,-12.725109,-6.2952747,-8.276127,-7.8742733,-6.634552,-10.50872,-4.804922,-9.218475,-10.252424,-5.4323025,-3.6757889,-12.730452,-11.977678,-8.017611,-8.205854,-11.6250305,-15.458551,-7.6249523,-10.762888,-4.098543,-3.4954224,-13.442862,-3.381218,-8.0871525,-8.830933,-0.30418396,-4.2148647,-5.367695,-10.497049,-5.246212,-7.664198,-10.647259
-19.881989,-19.019386,-17.261469,-21.465,-16.114761,-18.714218,-19.597477,-12.755987,-21.026445,-18.338043,-4.908184,-9.53537,-21.085678,-17.01607,-10.166485,-9.068409,-15.164759,-12.595192,-13.699408,-14.74968,-10.706724,-9.725521,-4.186924,-11.171404,-6.703783,-4.4847355,-4.540806,-12.030397,-9.218147,-9.286652,-15.528456,-6.8568115,-5.8457794,-10.966391,-6.128374,-4.232647,-5.7556553,-6.515791,-8.884613,-5.2111015,-7.79854,-10.388723,-5.321396,-8.967167,-8.223255,-8.7765045,-6.6787987,-5.7015686,-10.531975,-16.026554,-7.9445076,-11.194355,-30.210852,-25.734108,-25.264172,-24.314095,-24.813793,-13.482931,-28.833492,-23.053595,-26.508316,-25.54457,-11.463963,-3.3715267,-17.460896,-22.110062,-14.993256,-16.123533,-15.927132,-15.635315,-15.543034,-20.88208,-18.83585,-14.623913,-19.134129,-10.065702,-19.380566,-7.0535126,-21.389324,-19.813957,-11.549332,-14.747234,-11.028675,-10.982965,-12.591267,-13.587513,-11.850111,-16.483654,-16.10889,-11.941387,-11.550735,-18.23409,-14.868065,-9.452349,-19.968128,-16.53361,-16.37025,-13.182348,-16.232794,-14.414436,-8.892359,-14.560486,-10.84988,-7.802107,-8.646172,-6.359295,-10.52088,-15.164547,-15.276388,-9.88376,-13.2424755,-12.54208
-18.572975,-20.056343,-23.009766,-21.430199,-15.1530285,-20.751232,-16.100742,-9.67827,-19.854158,-18.110897,-13.010056,-19.654356,-22.575134,-21.252186,-11.550457,-12.524406,-14.802872,-15.480997,-12.808037,-12.577908,-9.724766,-7.816988,-1.0898361,-8.257446,-4.8541603,0.0,-0.27879715,-6.1159935,-4.4229546,-6.3314514,-12.106356,-3.3920631,-2.6681023,-9.014805,-3.4309826,-1.1035385,-0.059677124,-1.1374435,-2.585043,-1.0278625,-3.5312347,-5.265194,-0.86883545,-4.999689,-2.4288597,-6.168667,-21.193775,-11.34128,-18.737392,-23.536278,-14.0952835,-13.489117,-27.894238,-25.933453,-27.27556,-24.549372,-23.331478,-11.456718,-30.600344,-21.885872,-20.657787,-23.254513,-20.013657,-9.768587,-19.475027,-16.83514,-15.235004,-19.585922,-19.238285,-18.801748,-18.036106,-24.170576,-22.284475,-17.642849,-19.54745,-12.298702,-18.648838,-6.178253,-13.666145,-12.066338,-20.138138,-11.402538,-8.918325,-10.967442,-14.2475815,-13.195288,-17.545757,-17.099274,-20.836172,-21.950417,-19.51384,-21.364536,-19.346573,-13.728659,-23.622305,-14.598827,-26.849613,-20.510006,-16.068348,-19.285194,-18.354881,-20.204962,-15.53022,-10.619186,-11.0342865,-17.23102,-16.612354,-21.976368,-25.086002,-15.952473,-16.205126,-16.19
-23.306383,-23.091713,-18.982843,-21.492199,-21.858143,-20.727314,-16.078783,-16.739128,-19.877867,-23.327324,-17.201061,-21.01532,-21.622147,-20.205189,-10.614733,-17.499369,-22.794563,-10.464252,-12.46291,-19.79285,-17.954338,-13.36429,-7.736307,-13.969223,-15.571939,-7.7262554,-7.9155006,-10.324656,-8.604776,-13.309681,-15.870911,-10.110056,-9.704838,-13.396971,-9.172512,-9.961153,-6.528723,-7.6998863,-8.564739,-7.1241627,-10.210514,-10.677414,-8.680431,-9.657118,-8.978838,-12.790405,-27.233965,-14.642906,-19.173908,-21.192432,-22.480167,-16.76524,-24.668015,-26.811584,-27.349361,-27.310936,-24.487896,-12.362349,-22.469011,-19.975542,-21.931047,-25.441761,-19.97248,-12.797609,-12.525179,-8.607332,-9.195343,-21.527086,-16.7221,-16.62912,-16.575375,-21.862137,-19.188272,-20.035124,-18.558422,-16.378105,-14.163315,-8.274218,-11.96837,-9.2766075,-18.941847,-15.470064,-17.450632,-17.864285,-15.04739,-14.4554,-16.314411,-23.08933,-21.299475,-28.416962,-18.641968,-21.57051,-28.40015,-22.274708,-25.490595,-22.753769,-25.482653,-22.631123,-20.33574,-20.795033,-19.079933,-24.50467,-16.940022,-15.182287,-17.28167,-16.692533,-17.553091,-24.660383,-28.583775,-22.201368,-23.96288,-26.255745
-29.079071,-23.679432,-23.400524,-25.018932,-26.219261,-23.050648,-20.477184,-20.23106,-25.651651,-22.4744,-14.373165,-15.042868,-12.704052,-22.179035,-14.578688,-17.89072,-22.902855,-6.5150566,-12.667976,-14.261435,-15.978186,-22.105919,-16.484554,-16.729273,-20.124725,-22.57193,-20.360062,-18.077868,-15.659029,-29.96707,-18.418777,-20.131805,-13.323181,-14.687666,-19.19466,-18.732586,-22.741299,-25.418663,-15.55722,-17.605743,-13.076565,-14.966921,-24.693237,-11.712296,-18.92199,-22.11842,-19.106527,-17.891298,-17.033127,-21.759815,-22.562923,-22.137247,-22.21382,-22.73099,-27.243143,-28.588593,-27.131523,-18.134346,-22.059662,-24.232231,-26.837257,-27.331367,-27.309774,-14.24184,-11.891079,-8.464218,-13.921009,-17.009491,-19.313522,-21.248322,-15.114048,-22.572996,-17.896786,-23.327076,-25.300493,-12.902395,-19.0483,-8.346304,-17.978024,-9.952513,-12.377411,-15.303251,-15.691935,-14.898758,-18.256363,-12.034702,-19.78611,-20.266342,-16.690939,-22.909239,-21.273975,-21.486937,-32.607735,-19.801682,-20.36792,-19.689484,-24.436417,-19.153452,-16.884743,-15.69799,-22.715773,-21.950665,-16.532528,-24.549213,-17.35502,-16.307224,-18.547806,-22.102568,-17.940634,-23.406792,-24.359789,-23.799648
-27.829947,-21.930794,-19.459679,-23.61305,-19.007055,-23.188337,-19.055708,-14.138115,-17.393566,-17.676342,-8.91596,-17.16945,-9.836153,-16.144033,-14.954805,-13.448568,-19.055347,-5.316368,-10.455814,-10.482845,-14.57329,-14.319756,-26.967945,-13.555328,-14.020481,-19.612925,-14.4548645,-13.375717,-13.980091,-18.57932,-15.564127,-22.403996,-17.551823,-18.309372,-17.614388,-14.52593,-19.115288,-29.918022,-15.394455,-19.93774,-12.161165,-17.92007,-13.841429,-12.827436,-22.97709,-20.894138,-16.248226,-16.523495,-19.818962,-14.300198,-26.995037,-23.458,-21.599442,-25.63701,-24.120028,-29.253792,-23.694454,-16.736563,-21.973396,-19.945854,-21.773302,-23.186539,-17.907898,-15.87167,-16.08791,-12.038002,-17.639061,-13.643255,-18.938137,-18.075886,-18.464346,-16.501568,-22.029724,-16.384113,-22.566925,-10.3719635,-17.374107,-14.306868,-22.574049,-6.7062244,-9.685822,-12.547741,-16.55286,-13.923073,-15.970575,-11.210854,-19.047,-24.169735,-19.893578,-24.104528,-22.533125,-18.31977,-23.854713,-17.620321,-17.615929,-15.9209,-26.621231,-16.759483,-19.17127,-15.879404,-14.33127,-17.708328,-15.038954,-24.68464,-13.41781,-20.15905,-13.0666275,-25.840763,-13.403202,-17.4359,-17.6967,-19.24141
-28.249125,-17.65778,-22.258888,-17.616453,-15.807678,-18.258135,-14.400156,-10.269789,-17.18492,-18.47193,-16.58109,-15.265787,-18.295883,-15.179598,-18.910099,-17.083448,-13.132385,-9.522167,-9.272041,-13.657032,-19.546669,-14.824505,-25.654825,-16.796638,-15.22794,-26.137995,-18.330654,-9.807152,-12.008797,-14.386242,-22.72176,-15.645636,-25.29272,-18.143223,-21.720654,-19.67089,-19.008755,-22.347439,-16.563602,-22.02974,-16.454048,-19.387503,-16.26212,-12.409718,-24.931707,-20.806002,-21.445303,-19.059256,-16.156393,-13.405415,-18.625645,-22.676697,-22.934937,-24.141327,-27.75062,-24.031534,-21.97657,-20.177519,-22.535952,-20.755608,-22.525202,-26.529432,-14.3255825,-18.929026,-20.379623,-15.147987,-15.097696,-19.489468,-20.385765,-21.790924,-16.114319,-16.921232,-20.033815,-12.890972,-16.825886,-12.307941,-19.994713,-19.20359,-20.710428,-14.116194,-15.700069,-17.676067,-18.683372,-14.697716,-11.658918,-15.89908,-20.965435,-22.198278,-21.65541,-26.032236,-23.14477,-23.058603,-23.006958,-19.706877,-26.613682,-14.092163,-30.74349,-21.172813,-19.707537,-22.56007,-18.493673,-23.02573,-18.21384,-18.124058,-20.428421,-18.896215,-21.614807,-26.085777,-18.919891,-16.509714,-20.564236,-17.490725
