-52.74751,-39.133904,-21.844772,-52.39942,-66.07063
-40.298218,-39.193935,-20.526958,-42.804066,-53.138626
-33.00883,-41.288124,-5.527342,-26.82283,-43.976578
-27.230772,-41.17449,3.8146973e-06,-20.51313,-39.977768
-21.660402,-33.848766,-3.2214127,-23.494713,-35.733585
-17.91764,-31.906008,-5.86277,-25.504358,-37.67555
-15.179066,-32.385136,-7.4387817,-33.78342,-45.011696
-14.555569,-31.526936,-6.4265785,-37.62302,-48.571953
-13.449459,-30.080112,-3.4396858,-36.32844,-45.82858
-14.976334,-28.788542,-2.959694,-35.95972,-45.259247
-16.149513,-30.230062,-4.732315,-36.728138,-51.69429
-18.508907,-30.307402,-5.479002,-35.052357,-66.90361
-19.690617,-28.792084,-9.976723,-32.3666,-61.808075
-18.557377,-29.524254,-19.495258,-35.609253,-60.982315
-15.279055,-30.313263,-16.41399,-41.2177,-57.26538
-14.472267,-28.595385,-13.27087,-44.784554,-55.723633
-16.346764,-34.74174,-15.361263,-47.43142,-63.06183
-17.856915,-34.50012,-15.684891,-42.058254,-62.016834
-20.213856,-32.52876,-17.017752,-38.704666,-61.918472
-21.595203,-34.21386,-16.695778,-37.90853,-66.072556
-24.985435,-39.679176,-20.931805,-48.42877,-67.80589
-25.330881,-35.642136,-25.27785,-45.98015,-64.41273
-24.771683,-37.041767,-32.495327,-44.07054,-63.203934
-23.919796,-34.834194,-27.374628,-46.94688,-64.7637
-23.655624,-39.84753,-24.657375,-48.215794,-71.784454
-23.084877,-45.084934,-26.21836,-52.549683,-67.44084
-22.763727,-42.75637,-27.386538,-55.370266,-66.88653
-24.186459,-44.448456,-32.448612,-60.318718,-70.539825
-24.89955,-46.050255,-27.885761,-55.888836,-71.31024
-28.521263,-45.302616,-26.349075,-51.4826,-78.5345
-32.31344,-55.485695,-30.246588,-56.732132,-80.0
-34.874115,-55.524517,-30.728468,-59.762527,-80.0
-33.771744,-57.2633,-29.552385,-56.445683,-80.0
-35.09225,-56.025414,-24.81865,-54.964417,-77.22366
-38.356068,-56.228622,-25.427216,-56.32966,-78.50596
-41.44042,-55.705563,-31.763845,-62.953735,-79.75664
-46.169113,-55.373665,-36.713757,-65.02248,-76.70659
-47.552574,-57.353935,-35.119682,-61.854073,-80.0
-42.01865,-57.878998,-41.594322,-61.25067,-80.0
-39.396248,-60.090538,-37.47133,-63.83248,-80.0
-40.337154,-57.224922,-34.826656,-60.84024,-80.0
-40.643227,-58.596992,-29.912197,-61.787777,-80.0
-40.69973,-57.249664,-27.758095,-58.02449,-80.0
-38.31674,-55.10811,-29.784046,-62.02293,-77.75952
-35.094322,-52.09813,-27.077477,-65.55014,-76.73743
