-11.772461,-8.218607,-14.427147,-12.577255,-14.76519,-15.05055,-11.486845,-8.577736,-6.7945366,-11.436407
-4.4675674,0.0,-1.0237465,-1.5896053,-13.087721,-13.848028,-13.738316,-7.9306183,-1.5368576,-0.30597687
-5.0776424,-5.519512,-1.2630501,-1.9008484,-7.157345,-8.563091,-8.4128895,-3.5200996,-3.4992065,-3.3889484
-9.708359,-16.973673,-12.803703,-10.939255,-2.4581738,-6.7942276,-11.359827,-6.0128403,-10.3333435,-14.417608
-12.481874,-14.2874775,-22.30951,-11.055729,-4.780205,-6.875477,-12.576651,-9.281971,-9.623384,-13.402237
-10.915882,-10.745241,-18.809063,-17.50446,-13.091572,-9.994812,-10.134518,-9.752895,-10.659582,-12.504955
-16.034199,-13.135763,-9.502136,-11.217522,-14.187984,-5.349106,-9.560577,-13.920837,-11.973164,-11.3364315
-23.469757,-18.59496,-11.564148,-12.991459,-10.9585495,-4.898159,-7.881624,-13.645449,-16.161053,-21.461817
-19.501425,-14.537006,-20.150665,-18.275389,-12.829227,-12.116222,-8.311413,-12.212654,-12.824137,-17.240454
-21.72168,-15.827208,-21.679256,-16.126331,-13.465366,-13.815437,-7.964813,-14.823864,-20.521317,-20.12812
-16.116182,-18.367384,-21.956615,-17.328861,-14.358965,-9.061441,-9.165436,-16.589252,-27.31569,-19.018631
-18.690634,-17.651411,-17.074648,-21.596144,-15.695162,-13.109039,-14.558758,-13.387436,-17.630075,-16.768362
-22.86008,-16.285702,-18.620659,-18.532751,-18.779606,-14.727051,-18.224749,-13.904209,-14.832081,-15.096083
-23.230892,-18.39511,-24.798817,-20.277176,-18.856579,-17.475342,-17.783041,-21.860031,-11.907223,-17.449234
-26.449709,-20.558289,-27.0048,-18.129122,-23.049685,-13.00313,-16.478273,-19.470863,-17.647175,-18.099245
-21.939363,-22.443174,-20.62098,-23.163158,-20.425018,-10.92263,-15.525873,-19.981071,-24.030308,-20.29496
-22.052048,-22.261585,-14.926584,-31.15409,-21.673267,-14.434177,-17.56505,-20.129572,-23.217777,-23.533535
-27.497257,-20.498308,-18.587944,-22.794205,-19.092098,-14.275925,-18.553848,-16.846413,-17.159481,-17.52687
-29.124222,-22.78015,-24.941921,-23.191301,-25.989399,-16.191374,-25.901205,-22.762772,-19.198778,-18.516087
-21.695438,-24.040018,-22.192204,-21.848003,-26.391548,-19.27931,-19.884577,-23.39417,-21.029173,-21.249592
-19.983353,-22.537498,-26.593128,-22.406559,-18.260403,-25.96841,-20.7079,-24.961,-23.822754,-22.085814
-23.297626,-21.917744,-23.307804,-30.457096,-17.570065,-21.38414,-17.396378,-25.556784,-20.202,-18.536095
