-80.0,-80.0,-66.99733,-53.34459,-48.89491,-32.591476,-20.226707,-16.497316,-15.742815,-20.402206,-14.562076,-12.134066,-19.068592,-22.408607,-27.29027,-19.491995,-18.622988,-26.912516,-31.660583,-33.475433,-36.128315,-38.780785,-34.187847,-38.081944,-44.460773,-42.674225,-42.95253,-40.981033,-45.869568,-49.99028,-47.14582,-45.86464,-49.714462,-44.1681,-42.00499,-47.439728,-51.148884,-49.04309,-53.133835,-60.183693,-54.49199,-55.92452,-58.248905,-60.50836,-61.446354,-60.308422,-58.33631,-62.57467,-59.419468,-67.41327,-68.28841,-61.64969,-64.856384,-70.007355,-69.96539,-72.982895,-70.51764,-69.90619,-73.865524,-73.96941,-79.96637,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-76.1087,-59.87464,-57.22655,-26.422657,-12.68771,-6.68351,-7.5861263,-16.13229,-12.66226,-9.942827,-11.103024,-12.725798,-14.964529,-15.407215,-17.458033,-23.718807,-32.215805,-29.97585,-29.797623,-30.834867,-32.222046,-39.725792,-39.915573,-39.450123,-41.585644,-39.45895,-41.734207,-45.981285,-45.173294,-42.307556,-46.125492,-42.64808,-37.825623,-42.138737,-49.594307,-49.305458,-50.338844,-51.476036,-51.07824,-51.667,-52.243145,-55.222946,-54.604073,-52.612606,-52.857925,-54.975586,-55.53963,-58.768974,-58.826553,-57.560844,-62.170856,-65.41452,-62.678734,-64.41757,-65.1523,-66.49152,-73.401215,-72.957565,-73.51987,-76.559555,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-73.10591,-66.57408,-61.754726,-22.227863,-8.9023075,-6.4590683,-3.64048,-6.8733788,-7.130104,-12.990833,-9.9167595,-8.399487,-15.505883,-19.133942,-24.618153,-24.583433,-30.524277,-27.371038,-33.253365,-32.518204,-35.10132,-41.544685,-39.93861,-45.482117,-42.43251,-42.844936,-45.730465,-45.87984,-48.123104,-45.740013,-47.847237,-44.227577,-36.525677,-40.453053,-53.11441,-47.71257,-47.051853,-53.347183,-51.483887,-55.907158,-51.907436,-57.279316,-54.734467,-55.637405,-55.11657,-54.805634,-60.564285,-60.751194,-59.761276,-60.651783,-65.57648,-68.507095,-62.750793,-65.07779,-67.998566,-63.78967,-69.45067,-76.67378,-77.04103,-74.812935,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-77.16556,-70.925224,-58.41556,-21.1181,-7.837305,-7.28475,-4.262829,-6.5264015,-5.632822,-9.751144,-14.73471,-11.346584,-16.350224,-23.659018,-28.651115,-26.05857,-31.03796,-33.031685,-34.23786,-39.93816,-40.133526,-38.99288,-46.413208,-46.561905,-49.50876,-46.48899,-41.412807,-44.67727,-53.793667,-51.07063,-49.927307,-42.460873,-39.191933,-41.926178,-50.335358,-44.052467,-44.105232,-52.105354,-55.95349,-55.203686,-58.32557,-57.406643,-58.024902,-63.23248,-57.884857,-60.23147,-64.85239,-63.190807,-65.498474,-71.46841,-70.10565,-68.91846,-67.10733,-70.535995,-71.74391,-68.96155,-68.59338,-73.98729,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-75.0556,-55.970844,-20.610859,-5.157734,-5.4306164,-4.931896,-6.1530895,-7.2940273,-11.705557,-14.225423,-17.862759,-17.25164,-24.845362,-28.02089,-29.52617,-37.390816,-42.20315,-38.835236,-42.07289,-39.619347,-42.376827,-45.644196,-43.85784,-51.001827,-44.629166,-41.35332,-48.121628,-51.13364,-54.798916,-51.989548,-45.446945,-45.32052,-44.95035,-50.489952,-44.40261,-45.299587,-60.397896,-64.97702,-62.84666,-63.816734,-64.22443,-60.25081,-61.407104,-59.101242,-60.981808,-60.05858,-61.356693,-66.36194,-68.101685,-70.81952,-74.98704,-73.07869,-77.36869,-80.0,-79.431076,-73.26959,-74.21647,-80.0,-80.0,-80.0,-79.256516,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-75.0167,-56.90364,-19.97668,-3.7687225,0.0,-1.1175156,-7.2085876,-7.077791,-8.903513,-13.250125,-22.931435,-26.468187,-30.431286,-31.390333,-37.98813,-44.199482,-41.02009,-35.58668,-36.96823,-40.045795,-48.097546,-43.734966,-43.241047,-55.191505,-47.087685,-41.255405,-46.688515,-52.613808,-51.305885,-51.907154,-41.681103,-40.47971,-47.779232,-55.592308,-45.66113,-45.113434,-55.79682,-63.40008,-66.76666,-67.61665,-74.11896,-67.87503,-67.70126,-64.9702,-66.33603,-64.511154,-64.721146,-66.59227,-67.90694,-75.8535,-80.0,-79.98854,-79.86837,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-79.71837,-62.4597,-21.487244,-6.860113,-2.639658,-4.8956127,-7.1060085,-5.069536,-8.094992,-18.055044,-28.793678,-34.44984,-27.976297,-26.568768,-35.507362,-45.6216,-39.790916,-38.283062,-40.25659,-45.07958,-51.393402,-45.74977,-45.90934,-56.05141,-47.993652,-39.476162,-41.34639,-50.738785,-55.25565,-58.32181,-41.76682,-40.29995,-52.15684,-59.929886,-46.827904,-45.39623,-56.520226,-61.11497,-65.945984,-71.40637,-75.25779,-73.50496,-70.17709,-70.06329,-68.527824,-72.65553,-67.89047,-68.134415,-69.47328,-72.673645,-79.550156,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-63.29314,-23.617643,-12.347418,-12.392518,-9.875717,-9.824261,-8.731007,-15.180728,-18.80404,-24.234413,-29.774092,-24.267138,-23.598759,-31.96484,-37.11362,-41.289425,-49.655632,-49.33185,-48.603577,-50.215836,-48.924675,-51.493095,-56.20089,-49.572025,-39.56442,-41.15123,-55.098457,-58.479042,-52.084793,-40.49723,-39.482216,-50.368965,-56.56247,-45.583973,-45.862717,-58.31826,-62.946922,-65.40724,-67.99335,-67.12596,-67.52997,-71.92,-77.23671,-74.4438,-74.066925,-70.28554,-71.21037,-74.54944,-77.610825,-79.61555,-80.0,-80.0,-80.0,-79.69151,-80.0,-80.0,-80.0,-80.0,-80.0,-79.557434,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-63.7536,-26.150686,-17.528706,-12.257946,-14.447252,-14.84484,-13.526208,-15.805571,-20.75332,-25.706337,-27.684704,-21.72485,-25.838497,-35.730415,-36.498535,-40.952515,-47.43367,-48.822983,-48.619766,-55.04969,-50.214348,-56.036896,-53.8095,-46.137367,-41.070694,-46.596973,-52.0299,-57.962128,-51.552933,-39.237137,-39.171043,-47.83615,-50.248566,-44.246685,-46.150726,-59.75979,-68.50709,-69.99713,-69.39285,-70.166336,-69.59563,-70.374214,-71.93881,-72.69437,-71.85455,-72.42784,-70.87894,-76.51153,-80.0,-80.0,-80.0,-80.0,-79.70863,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-64.21878,-28.698074,-22.771774,-12.498722,-11.214796,-13.348028,-11.239605,-15.339881,-22.636093,-27.01424,-29.552193,-23.43137,-28.879335,-37.84019,-46.21326,-42.84246,-43.848583,-51.124134,-53.3653,-52.194588,-48.741608,-54.40202,-60.25354,-46.823723,-43.322998,-48.227013,-55.344727,-60.689514,-56.827576,-40.648796,-40.001072,-48.99037,-52.3431,-44.36895,-44.89783,-57.67467,-70.44183,-74.63799,-77.67651,-80.0,-79.875656,-79.10164,-73.19183,-75.14679,-72.890854,-72.02951,-78.76425,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
